"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"26",6,5,3,4,4,4,2,7,3,3,3,2,3,2,2,2,7,4,6,5,4,3,5,4,3,1,3,1,1,3,2,4,2,2,2,2,4,2,2,2,4,4,3,1,4,2,4,4,5,5
"27",4,6,3,2,6,4,3,5,2,4,4,5,5,3,4,1,5,2,1,5,1,2,2,3,6,2,3,1,1,1,2,6,2,2,1,2,5,1,4,2,3,3,1,2,3,1,3,4,7,3
"28",4,4,3,1,2,3,1,1,4,2,5,3,4,2,3,2,4,3,3,1,2,2,2,3,1,3,7,4,4,6,3,2,5,2,3,1,3,4,6,1,5,1,1,3,3,5,4,1,2,1
"29",3,3,1,2,4,2,2,1,4,1,1,2,5,3,5,5,2,2,3,1,3,6,5,5,3,5,2,3,2,3,1,2,2,2,2,6,4,1,1,5,3,2,6,4,3,7,5,2,5,1
"30",3,9,3,2,4,6,1,1,2,2,7,3,2,2,3,2,2,4,3,7,1,2,4,2,1,2,1,3,6,1,5,3,2,5,3,1,4,2,2,4,1,4,1,3,1,3,2,3,3,2
"31",2,4,1,3,6,4,1,5,1,4,3,2,6,3,3,4,2,5,2,4,2,1,8,4,5,1,2,4,4,4,2,4,3,4,4,2,2,3,4,3,3,2,4,1,4,4,3,2,1,5
"32",1,6,1,3,3,2,2,5,3,2,4,2,4,3,3,5,1,3,3,1,3,2,4,3,2,2,4,2,5,3,4,1,2,2,4,3,2,2,4,4,2,4,1,2,5,2,6,3,1,3
"33",4,2,5,3,3,4,2,2,3,2,4,3,3,5,6,4,1,3,1,3,4,4,4,8,2,7,2,1,3,3,4,4,1,4,1,6,4,5,2,3,6,2,6,4,2,1,3,5,1,6
"34",2,3,3,4,4,1,4,2,1,3,2,2,4,2,4,3,6,1,2,2,3,4,2,2,2,3,2,2,2,6,1,2,3,2,5,4,4,2,4,2,4,3,4,2,4,3,3,1,4,2
"35",7,4,2,3,4,3,2,3,4,4,2,3,3,5,7,2,5,2,2,5,8,2,4,3,4,3,3,1,1,5,1,1,3,2,5,1,2,5,4,2,2,5,3,4,4,1,4,4,3,3
"36",2,5,8,2,1,2,3,8,1,3,2,3,2,5,3,4,5,3,5,7,4,3,2,1,7,5,4,3,2,2,1,3,5,2,3,3,1,1,3,2,3,1,6,5,5,2,3,3,2,2
"37",7,5,2,4,1,1,1,5,2,1,1,7,6,2,1,4,4,3,1,4,6,3,2,2,2,5,7,4,2,4,3,3,2,1,4,2,4,6,1,1,2,1,2,5,2,2,5,5,3,4
"38",3,3,1,4,3,2,1,4,1,2,2,4,2,5,2,3,4,6,2,4,3,2,4,3,5,1,1,5,2,5,4,4,2,5,2,2,2,3,5,2,4,3,4,3,4,1,1,2,3,3
"39",3,3,5,4,4,4,6,4,3,4,4,2,2,3,3,3,7,4,3,2,3,1,2,5,2,2,2,3,3,4,2,2,2,4,4,1,1,3,4,5,4,2,6,5,1,1,2,4,3,1
"40",5,5,2,3,1,5,1,2,3,2,2,1,1,1,4,6,2,2,3,1,5,2,6,1,4,4,3,2,2,4,1,2,4,8,9,5,4,2,1,2,6,2,2,1,1,4,5,4,4,4
"41",7,2,4,3,2,2,3,1,4,6,1,1,6,5,4,1,1,6,5,3,2,1,1,1,4,3,7,2,3,2,1,6,4,3,3,4,3,3,2,4,2,3,2,5,2,3,5,3,4,2
"42",8,1,2,3,2,3,2,2,4,3,5,4,4,2,5,3,3,3,4,2,3,1,3,3,6,1,5,2,1,4,2,2,6,3,4,3,3,1,5,2,5,1,2,4,3,4,3,7,4,6
"43",1,4,7,2,1,3,2,4,2,1,2,2,2,3,4,1,3,3,3,4,6,4,5,3,5,3,3,3,5,4,5,4,2,1,5,3,5,4,2,3,4,5,2,5,3,4,5,3,2,2
"44",5,4,2,1,2,1,6,1,4,2,3,3,3,2,3,6,3,3,2,3,4,3,2,3,4,6,4,4,7,3,1,4,2,4,3,6,3,3,6,3,4,4,2,5,6,1,3,4,1,3
"45",1,2,3,3,4,3,4,2,1,6,5,2,4,6,2,1,5,3,2,3,4,1,2,5,4,2,3,5,8,2,4,2,5,3,1,6,1,2,2,5,2,7,4,4,3,8,4,4,1,1
"46",2,3,5,5,2,4,4,3,1,5,2,1,3,1,2,2,4,2,6,5,1,3,3,1,2,5,1,3,4,5,2,4,2,2,2,3,4,1,1,5,3,3,2,6,6,4,2,2,6,3
"47",4,6,1,5,2,5,7,3,2,1,4,3,1,1,3,2,4,1,3,2,3,5,3,1,5,3,3,2,1,2,2,4,6,4,3,1,5,3,3,2,4,2,5,3,1,3,2,6,5,2
"48",4,2,1,3,6,1,3,5,6,2,4,3,2,4,1,2,1,2,5,4,4,1,4,5,2,1,3,4,6,4,3,3,6,3,4,4,3,2,1,2,2,2,4,4,2,1,4,1,1,2
"49",3,4,3,4,7,2,3,4,6,1,4,5,3,2,3,5,1,4,6,4,3,3,1,5,3,5,1,2,3,5,5,5,5,3,3,2,2,2,2,2,3,2,9,1,1,4,2,1,4,2
"50",4,4,2,3,2,6,3,5,4,4,4,3,4,3,1,1,4,8,2,6,2,5,2,6,4,1,1,6,4,1,3,2,1,3,4,5,6,6,1,4,2,4,6,2,1,2,4,6,2,3
"51",4,2,5,2,2,1,2,2,1,4,2,2,4,2,3,2,3,4,1,5,2,7,3,1,2,4,4,1,3,1,6,4,3,7,3,3,1,4,5,2,2,3,5,5,3,2,5,3,2,4
"52",2,3,2,2,3,3,3,6,2,3,3,2,4,3,2,9,1,3,1,3,3,4,3,2,3,4,1,1,1,2,3,1,4,3,3,3,5,2,1,6,2,3,3,1,3,3,4,3,2,3
"53",1,5,3,4,5,3,4,2,3,2,5,1,2,3,2,4,2,2,4,2,3,1,4,3,5,1,4,2,1,5,4,5,4,3,1,2,3,3,3,3,3,1,1,2,3,4,4,1,3,2
"54",3,4,2,9,2,3,3,2,8,3,4,2,4,1,3,1,2,2,2,4,6,6,2,2,3,1,3,2,4,2,1,2,3,4,4,2,4,3,8,3,3,7,2,6,4,1,3,2,4,2
"55",3,3,5,2,3,5,4,1,3,6,3,3,5,4,3,3,2,3,3,1,3,6,1,4,3,3,4,3,1,6,3,1,2,3,7,3,1,1,4,3,5,4,3,5,2,4,3,3,5,2
"56",3,2,2,2,5,1,1,8,3,3,3,1,4,1,3,2,4,6,6,3,5,1,4,3,2,3,3,2,1,9,2,4,1,5,3,3,3,2,1,2,1,2,5,1,2,5,4,3,4,6
"57",3,2,4,4,1,4,2,2,4,2,3,4,2,2,8,5,4,4,2,3,1,2,2,4,2,4,3,3,4,3,1,3,1,5,2,2,2,5,4,4,1,5,3,1,3,2,3,2,2,7
"58",6,2,1,4,4,4,3,4,2,5,6,3,2,6,2,2,2,1,1,3,2,3,4,1,8,4,8,2,4,3,5,2,1,3,2,3,6,3,5,3,1,3,2,7,7,4,3,3,2,2
"59",3,7,1,3,5,3,5,7,2,3,1,7,6,3,3,4,4,2,1,5,2,2,3,3,3,2,2,4,1,3,3,2,5,2,1,1,2,3,2,3,4,2,1,3,2,3,4,4,2,2
"60",3,3,5,4,2,5,4,4,2,1,4,1,2,1,5,4,4,5,3,3,2,1,4,2,3,5,6,8,4,2,6,4,3,2,3,7,4,5,5,4,1,6,5,5,2,3,3,4,5,4
"61",2,4,2,1,6,3,1,3,3,2,4,4,6,2,3,3,2,3,4,6,1,3,4,8,4,2,2,3,3,3,4,2,3,3,1,4,3,2,1,5,3,4,2,6,4,5,3,2,1,6
"62",3,3,3,3,2,3,4,6,2,5,2,5,6,1,4,2,3,5,3,5,5,5,1,3,4,1,3,3,5,7,3,3,2,3,4,2,1,3,2,3,4,2,5,2,3,5,1,2,4,2
"63",1,3,1,4,3,2,4,2,2,5,3,4,7,1,3,4,7,1,6,2,3,1,2,1,2,2,1,4,3,5,3,3,5,4,2,2,3,2,5,2,3,3,4,4,3,1,2,2,3,3
"64",1,1,2,2,3,5,6,1,1,4,5,5,2,2,1,3,7,4,2,2,4,3,4,2,2,2,1,4,1,5,3,2,3,6,2,7,5,2,2,4,1,7,4,2,2,5,1,4,4,2
"65",4,5,1,3,1,3,3,5,4,4,4,2,4,2,5,2,2,6,3,3,2,2,1,3,5,3,1,6,2,3,2,5,4,2,5,9,5,3,6,6,7,3,3,8,4,3,4,5,5,4
"66",2,3,1,4,6,4,1,3,3,2,1,5,3,2,1,1,2,2,3,4,1,3,4,4,1,3,7,2,2,2,3,4,2,2,4,1,3,4,2,1,7,1,3,2,5,4,5,5,4,3
"67",7,4,2,1,2,3,3,3,3,6,4,4,4,1,2,5,2,2,3,2,4,2,4,3,3,5,3,1,3,2,1,4,2,5,1,4,2,1,4,1,5,3,1,6,2,3,6,3,3,1
"68",1,5,2,5,1,3,2,2,1,5,3,1,6,1,1,5,6,1,3,1,4,4,1,4,3,2,2,2,7,1,1,6,2,3,1,4,2,4,3,4,1,6,3,7,3,2,5,5,5,2
"69",4,3,4,3,4,2,4,7,5,3,4,1,2,2,1,2,4,5,1,3,5,4,2,2,2,4,4,1,2,3,3,1,4,2,5,4,2,3,2,1,4,3,1,4,3,3,3,1,3,2
"70",1,3,3,4,2,1,5,3,7,3,3,2,3,4,2,2,2,2,1,4,1,4,5,2,1,4,3,2,5,2,1,1,4,9,1,3,3,2,2,4,2,6,2,4,1,3,3,2,1,5
"71",2,6,1,2,1,2,3,2,4,3,1,6,2,3,2,3,8,4,2,5,1,8,3,2,2,2,2,5,1,3,5,6,1,2,4,4,1,5,2,3,5,2,4,5,8,4,3,2,2,2
"72",3,5,6,2,1,3,5,2,3,3,6,3,2,3,8,1,3,2,4,3,2,1,10,5,1,3,3,3,5,3,3,5,4,4,4,3,2,1,1,2,6,2,4,6,4,3,3,5,2,4
"73",12,5,1,2,3,8,3,1,3,6,5,2,2,2,2,4,1,2,2,5,5,5,2,3,2,3,2,3,4,2,5,1,2,4,2,4,3,2,6,6,6,8,3,4,4,5,4,3,7,2
"74",1,4,4,3,4,2,3,2,5,3,1,3,5,7,6,7,1,5,5,2,2,5,4,3,5,4,4,2,4,3,4,4,4,3,4,3,4,3,1,4,3,3,2,4,5,1,4,1,4,2
"75",3,1,3,4,3,2,3,3,2,1,1,3,6,2,1,3,2,1,5,7,4,4,1,3,1,2,5,2,3,1,5,5,5,1,6,6,2,3,3,2,5,6,3,3,5,2,4,4,4,7
"76",6,3,3,2,1,3,2,2,6,4,3,2,7,3,5,5,2,2,1,4,6,6,1,3,1,2,4,6,9,6,1,3,4,3,2,1,3,3,1,2,1,5,2,4,1,2,6,1,3,3
"77",1,5,3,3,5,9,1,7,1,5,4,3,3,4,3,2,3,3,2,1,2,4,4,3,3,1,3,2,1,1,3,1,5,1,3,4,1,5,3,4,2,3,2,1,1,3,3,2,3,1
"78",3,3,3,5,5,5,3,1,4,1,4,4,3,3,3,4,6,3,2,3,4,2,4,2,5,4,4,4,2,6,6,4,2,1,4,3,4,3,6,5,3,4,3,3,2,3,2,2,4,3
"79",2,2,2,3,3,1,4,2,1,3,3,2,3,1,1,6,2,3,2,2,2,6,4,5,4,3,3,1,3,1,5,3,3,4,8,1,5,5,2,3,4,6,5,6,1,3,2,1,1,3
"80",3,2,3,1,5,2,3,4,5,1,2,7,3,2,1,4,2,2,5,2,1,3,2,2,4,2,2,3,3,5,5,2,3,1,2,3,3,3,2,7,1,3,2,2,6,4,1,3,3,3
"81",1,1,2,2,5,4,2,1,3,4,1,6,3,3,4,3,2,1,7,2,2,5,3,4,1,5,2,4,4,4,2,4,2,6,3,3,1,2,3,4,2,3,1,4,2,3,1,3,2,4
"82",3,3,2,3,3,7,4,2,2,3,3,1,4,3,3,2,1,2,2,1,3,4,4,3,2,3,5,4,7,2,1,1,1,4,4,4,1,2,3,3,1,2,1,3,2,4,4,3,1,2
"83",3,3,5,4,2,3,1,3,2,1,2,3,1,3,4,1,5,2,5,4,3,4,2,2,2,2,3,6,2,5,1,3,3,2,3,3,2,5,4,1,2,8,2,1,6,1,2,3,3,3
"84",1,7,6,4,1,2,5,6,3,2,6,1,7,3,5,3,2,2,4,2,1,4,5,2,5,3,2,2,1,3,4,5,4,4,5,2,3,6,3,1,5,1,7,5,1,3,3,3,2,3
"85",2,4,8,3,1,2,5,2,1,4,4,3,3,2,2,3,4,1,1,2,2,4,3,4,2,2,3,3,4,7,3,7,3,1,4,3,2,5,2,2,2,3,8,2,3,1,3,2,3,2
"86",2,2,6,2,7,1,2,1,1,4,2,5,2,5,1,4,2,1,4,2,3,4,7,3,5,4,1,1,2,3,4,2,4,5,2,3,3,1,3,4,3,1,3,2,9,2,6,3,3,1
"87",3,1,6,2,3,1,4,4,1,2,2,7,5,4,5,3,2,5,8,1,1,3,3,4,2,2,1,1,6,5,3,3,2,4,1,3,3,4,4,3,1,2,2,2,2,2,6,4,3,3
"88",3,3,4,4,1,4,3,7,3,4,3,3,3,1,4,3,1,2,4,5,1,6,3,6,2,3,2,1,3,2,2,2,4,4,6,2,3,2,8,2,2,4,1,1,7,6,4,3,2,3
"89",3,3,6,2,1,3,5,3,6,4,4,4,5,4,2,2,1,4,3,1,1,2,8,5,2,1,7,4,3,4,3,4,2,4,3,7,4,1,4,6,2,3,3,4,5,5,3,5,2,1
"90",4,2,2,2,1,5,5,2,4,2,4,4,3,8,2,1,4,3,3,2,2,5,3,2,4,6,1,9,8,4,3,5,4,2,2,4,4,3,1,4,3,2,2,4,2,4,2,2,4,5
"91",7,5,3,3,6,5,3,7,6,2,2,4,1,2,2,2,5,3,1,1,4,4,4,5,1,1,2,4,4,6,8,2,3,1,2,5,1,3,2,3,2,7,2,3,2,2,4,4,5,3
"92",3,5,2,4,3,7,1,1,4,6,3,3,5,1,2,2,2,2,1,2,1,1,3,3,1,3,3,5,5,4,7,4,2,4,1,1,4,4,3,4,6,4,2,4,2,2,3,2,4,4
"93",6,5,4,2,4,3,6,4,5,2,3,1,3,2,2,3,2,5,2,1,4,2,4,4,3,4,2,1,2,4,6,2,1,3,4,1,5,2,4,2,5,4,3,2,2,3,3,2,5,3
"94",2,1,2,2,1,1,1,1,4,3,6,2,1,3,4,4,1,4,3,6,4,2,4,3,4,2,2,3,5,4,3,6,3,1,2,1,2,4,3,5,4,3,1,6,1,5,2,1,5,4
"95",2,4,1,2,2,2,7,1,5,2,7,4,1,4,4,5,2,2,4,8,3,3,3,4,1,2,4,5,5,1,1,4,2,3,1,1,2,1,4,4,3,2,4,4,2,2,3,2,3,1
"96",3,4,4,4,2,3,2,4,2,2,5,5,2,4,4,3,5,1,2,4,2,3,4,2,2,3,5,3,4,3,2,5,2,6,9,2,2,1,5,3,2,1,1,2,7,3,3,4,2,3
"97",5,1,1,3,3,1,5,3,3,5,3,4,2,1,3,2,3,6,3,1,4,3,2,2,7,3,1,2,4,1,1,2,4,3,2,3,2,2,7,2,2,2,3,4,5,1,1,2,3,4
"98",3,1,3,2,4,7,6,1,1,1,1,1,3,1,4,5,4,3,2,1,3,4,7,4,2,2,7,4,2,2,3,4,2,1,5,4,3,3,2,4,3,2,1,3,2,3,6,1,3,4
"99",4,1,6,2,4,4,2,2,6,1,6,1,3,3,5,4,2,3,2,3,6,5,2,4,2,5,3,3,2,1,4,3,6,3,3,4,7,4,2,3,2,3,3,1,3,2,1,1,2,2
"100",4,2,2,5,3,1,7,5,4,1,2,1,1,3,2,5,1,3,6,2,5,4,1,5,1,2,3,5,3,5,6,4,3,2,2,3,2,2,3,2,1,2,2,2,2,4,5,2,4,4
