"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"34",4,3,1,3,4,2,1,1,3,1,2,1,2,2,1,4,2,1,3,1,3,5,3,1,1,1,2,2,4,3,2,2,2,4,3,1,3,3,1,1,3,1,1,3,3,2,1,1,3,2
"35",1,2,2,2,2,3,2,1,2,1,1,2,2,5,1,2,2,3,1,3,1,4,1,2,4,1,1,1,1,2,7,3,1,2,1,2,1,2,2,3,3,1,2,2,2,1,2,1,1,3
"36",2,2,3,3,3,3,2,4,1,1,3,5,3,2,3,3,4,3,1,3,4,4,1,2,3,1,2,3,2,2,1,5,2,1,1,2,1,2,2,3,1,2,2,1,1,3,2,2,4,2
"37",2,1,3,1,1,3,3,2,3,6,2,4,3,1,2,4,2,1,6,2,2,3,4,2,1,4,4,3,2,2,2,2,1,2,3,3,2,3,4,1,1,1,1,3,3,4,1,3,2,2
"38",4,2,1,6,2,4,3,1,2,1,3,3,2,1,2,2,4,3,1,2,4,2,1,1,6,1,2,1,3,1,1,1,2,4,3,3,2,7,3,2,1,2,1,1,2,1,2,1,2,2
"39",2,3,1,5,2,3,2,3,2,2,1,3,2,2,2,1,3,1,2,2,2,1,2,1,2,2,1,2,4,3,2,4,3,2,2,5,3,2,3,3,3,1,1,1,4,3,3,1,1,2
"40",1,1,1,3,3,2,2,3,6,3,2,2,4,3,2,2,3,3,3,3,2,1,1,5,2,2,1,1,1,3,2,3,5,5,1,2,1,1,1,2,2,1,3,2,6,3,5,2,3,2
"41",1,1,1,1,3,1,2,4,4,1,1,2,2,3,2,2,1,1,1,2,2,2,1,2,1,1,2,1,3,5,3,1,3,2,5,4,3,5,2,1,3,2,2,1,5,4,2,1,3,2
"42",1,3,1,1,1,2,1,3,1,3,2,2,2,7,2,1,1,2,2,1,2,5,4,4,4,1,1,1,4,3,5,2,3,1,1,2,1,4,8,1,2,4,3,2,3,3,2,1,3,2
"43",1,2,1,1,1,2,2,3,3,1,1,3,1,5,2,1,3,3,1,1,2,1,1,4,2,1,3,1,2,3,4,5,1,1,1,3,2,2,1,1,1,1,1,4,1,2,2,1,2,3
"44",3,3,4,3,2,1,2,3,1,3,2,3,2,2,5,2,1,1,1,2,4,1,2,1,1,5,2,3,2,2,2,1,1,3,2,3,2,3,1,3,2,2,2,3,2,2,2,3,1,1
"45",1,3,1,4,2,1,3,1,2,4,3,1,2,4,2,2,1,3,3,2,3,2,1,3,3,1,1,1,3,1,2,3,2,2,2,3,2,1,3,6,3,2,3,4,3,3,4,3,1,3
"46",2,4,1,3,2,1,3,5,3,1,3,1,7,2,2,2,3,2,4,3,1,2,4,2,3,1,2,2,3,1,1,2,1,1,3,4,5,1,1,3,1,2,2,2,1,4,1,2,4,1
"47",1,2,1,2,2,3,2,3,5,3,1,3,3,1,5,4,4,4,5,3,1,2,1,1,3,1,2,4,5,1,1,1,3,4,1,2,2,4,1,2,2,4,3,1,1,2,2,1,2,3
"48",2,4,1,1,1,1,2,1,3,2,5,2,3,3,3,3,3,1,1,2,2,2,3,1,5,2,4,2,5,1,4,4,3,2,3,3,6,1,1,1,3,1,2,3,1,2,1,3,4,1
"49",1,5,2,2,1,1,2,3,2,1,2,1,3,5,3,1,2,2,1,3,2,5,1,3,1,2,3,4,3,1,1,2,3,2,2,5,4,1,2,3,3,1,4,4,2,1,2,2,2,2
"50",1,4,2,1,1,4,6,1,4,2,3,2,3,1,1,2,1,1,2,3,1,4,2,3,3,2,5,3,2,1,1,3,3,2,2,4,3,1,4,2,6,2,2,3,1,3,1,2,3,2
"51",3,3,3,3,3,1,1,4,3,2,2,2,1,2,2,7,3,5,4,2,3,1,1,5,1,1,2,4,2,4,3,3,2,1,2,3,5,2,1,3,1,3,1,1,5,1,1,2,1,3
"52",4,2,5,2,3,1,2,3,1,1,3,5,1,2,2,1,2,1,1,2,2,2,1,2,4,3,3,2,2,1,3,1,2,2,4,1,3,2,2,2,3,6,1,2,1,1,3,2,1,3
"53",3,5,4,2,2,6,5,3,3,1,4,5,3,1,2,2,2,6,1,2,3,3,3,3,2,2,3,3,3,1,2,2,4,4,3,2,1,3,2,2,1,1,4,2,2,2,2,1,1,1
"54",1,4,4,1,1,2,5,2,1,3,1,3,3,3,3,2,3,6,3,2,1,2,3,4,2,4,5,1,2,5,2,2,1,3,5,1,6,3,1,4,3,1,3,1,4,2,3,2,2,1
"55",5,1,5,3,1,2,2,2,1,1,5,4,1,1,4,3,2,2,3,4,3,3,1,4,5,2,3,2,2,1,1,1,1,2,2,2,2,2,2,3,5,1,3,1,4,3,4,4,3,1
"56",1,3,1,2,1,3,1,2,2,3,1,1,3,2,3,3,3,2,4,2,4,3,5,1,4,1,4,1,2,1,2,5,2,3,5,2,4,4,2,2,3,4,5,2,3,2,2,4,6,3
"57",2,1,5,3,1,1,1,2,2,2,2,1,3,1,2,2,2,3,4,2,2,4,2,2,1,2,3,2,1,2,4,3,3,5,3,6,2,2,4,1,2,1,6,1,3,3,1,4,3,1
"58",2,1,1,3,3,1,2,1,4,2,3,3,1,2,3,4,3,3,2,3,1,2,3,1,3,2,2,2,1,2,5,2,1,1,1,2,5,1,2,4,2,4,5,3,1,2,1,2,1,2
"59",3,1,4,2,2,4,1,4,2,4,1,1,2,2,3,3,2,2,1,3,2,4,1,2,4,4,3,1,2,1,5,3,2,1,2,2,4,4,4,2,5,4,3,1,3,5,6,3,3,2
"60",1,2,2,4,1,2,4,3,5,3,1,2,3,1,1,4,2,3,2,2,1,2,1,4,2,6,8,1,2,3,1,1,3,1,2,1,3,2,1,2,3,6,2,3,5,2,3,3,2,1
"61",1,2,4,2,2,2,4,1,2,1,2,1,4,3,2,1,1,2,2,1,2,4,4,1,1,2,2,1,2,1,6,3,2,2,3,4,3,4,3,3,1,1,2,1,2,1,4,2,1,3
"62",4,1,3,2,2,3,1,2,3,2,2,1,1,2,2,4,1,1,2,1,3,4,1,1,2,1,1,1,1,3,1,1,3,1,1,1,1,2,4,4,1,1,5,4,1,1,3,3,1,2
"63",2,2,1,5,1,2,1,2,1,3,4,3,3,2,4,2,2,1,1,1,3,3,1,4,2,3,2,1,6,1,1,1,3,5,1,1,4,1,3,2,2,1,3,2,1,1,2,1,2,2
"64",1,7,2,2,2,3,2,1,4,2,4,2,2,3,3,1,1,2,2,1,1,1,4,2,1,1,2,2,3,2,3,3,1,2,4,3,4,2,1,1,2,3,1,4,3,4,3,1,4,2
"65",2,3,2,3,1,5,3,2,1,1,2,1,2,4,1,4,3,3,1,4,5,2,2,1,4,2,1,2,1,2,5,1,2,3,1,1,3,3,3,2,5,2,2,1,4,1,4,2,2,2
"66",4,3,1,4,2,2,1,2,3,1,2,2,2,4,3,4,2,3,2,1,7,5,3,2,1,1,1,2,3,1,1,1,2,2,3,3,1,4,2,1,1,1,5,2,2,1,4,1,1,5
"67",2,2,4,3,6,2,2,1,4,1,5,4,1,2,2,1,2,1,1,2,3,2,2,2,3,3,2,4,1,2,1,3,2,3,1,3,3,3,4,1,2,2,1,3,2,2,5,2,1,4
"68",2,2,2,1,2,3,4,1,4,2,1,2,1,2,1,4,3,1,5,3,1,3,4,3,4,1,3,3,2,1,1,1,1,4,1,2,2,4,2,3,1,1,1,5,3,1,3,2,1,6
"69",1,1,2,5,3,1,3,1,1,5,1,5,1,2,2,4,2,1,3,2,2,1,2,3,3,1,3,1,2,2,2,1,4,2,1,4,2,1,3,2,4,1,3,1,1,2,2,2,2,2
"70",2,1,1,5,2,1,3,2,3,3,3,3,2,3,2,3,2,1,4,1,2,3,1,2,1,2,2,1,3,1,1,1,3,3,3,4,2,1,1,1,2,1,2,2,1,1,3,2,1,2
"71",4,2,1,3,1,3,2,5,1,5,3,2,1,4,4,4,5,3,1,2,2,5,1,3,1,1,1,3,1,5,2,1,2,3,1,2,1,3,1,2,3,1,3,3,1,2,3,2,1,4
"72",2,3,1,1,2,3,3,3,2,4,2,3,4,2,1,1,2,3,3,3,2,1,2,3,3,1,2,1,2,1,2,3,2,1,2,5,1,2,2,3,1,3,2,3,1,4,2,2,2,1
"73",5,5,1,2,1,2,4,1,2,3,3,4,2,3,3,1,2,2,3,3,3,1,1,2,2,5,1,1,1,1,2,1,2,1,3,2,1,3,3,2,2,2,2,2,3,3,4,1,1,4
"74",4,4,1,5,1,2,1,2,3,2,4,3,2,4,1,3,1,1,1,2,1,5,3,3,3,2,3,2,3,4,1,4,3,1,1,1,1,1,5,1,3,1,3,1,3,1,1,2,1,4
"75",1,1,2,2,2,2,1,3,1,1,2,1,1,1,3,1,3,4,3,1,6,3,5,4,3,3,2,2,2,1,2,2,2,2,4,1,1,2,3,2,2,3,3,3,1,3,1,3,2,4
"76",2,2,2,1,2,2,3,3,3,4,2,4,1,1,1,1,3,1,1,3,3,2,2,2,5,1,6,1,1,5,3,3,1,1,3,2,1,2,1,1,3,1,2,1,3,1,3,2,1,1
"77",1,3,5,3,2,2,2,2,2,3,3,1,3,3,4,4,1,2,3,1,2,6,5,2,2,1,3,2,2,1,5,1,4,5,1,1,6,4,2,1,2,1,2,2,5,4,1,1,5,3
"78",2,3,1,3,2,1,2,1,2,2,3,1,2,5,5,2,3,3,3,1,2,2,2,4,2,5,2,2,2,2,3,1,2,1,1,2,1,2,3,3,1,1,2,2,1,1,3,1,1,1
"79",3,3,2,3,4,2,2,2,1,1,1,3,1,2,3,3,5,3,1,1,2,1,1,3,4,2,1,3,5,1,2,4,2,3,2,4,5,3,1,1,3,2,3,2,2,4,1,1,2,1
"80",2,3,1,2,7,1,2,3,3,3,2,4,3,3,3,2,2,2,1,1,3,1,1,1,1,1,1,2,2,3,3,2,2,2,2,3,3,4,2,5,2,4,3,2,4,2,2,2,2,2
"81",1,3,2,3,3,3,2,3,4,4,3,4,4,1,1,1,2,1,1,3,3,2,3,1,2,2,1,2,3,7,5,1,1,2,1,2,1,1,1,4,3,4,2,3,3,4,2,1,1,3
"82",6,2,1,2,2,2,1,2,1,2,3,4,3,4,4,3,2,1,2,1,2,1,1,3,3,2,2,4,1,3,1,1,4,2,1,4,3,1,1,3,2,4,3,4,3,3,3,1,3,2
"83",2,4,2,2,3,3,2,3,1,1,1,1,3,1,6,4,2,3,3,3,1,1,2,3,2,1,1,1,3,2,2,1,2,2,3,1,1,2,2,1,2,4,1,2,1,3,1,6,1,3
"84",2,1,1,5,1,3,5,2,3,3,2,1,1,2,3,4,4,6,1,1,3,3,2,2,1,1,4,3,3,3,2,2,3,2,5,1,2,3,5,1,2,4,1,7,3,3,1,1,1,3
"85",4,2,3,3,1,1,4,2,3,4,3,3,2,1,3,2,4,3,1,5,2,2,2,2,2,3,4,2,2,3,2,1,3,2,1,4,2,1,3,4,1,3,3,4,1,3,1,3,1,2
"86",1,2,2,4,4,3,2,1,1,2,4,4,4,1,1,3,3,2,1,5,4,2,2,2,2,2,2,1,3,5,2,2,2,1,4,5,1,5,2,1,2,4,2,1,4,2,1,2,3,3
"87",3,1,2,1,1,3,1,5,1,5,3,1,5,2,1,3,3,3,2,2,2,1,4,1,1,4,3,2,5,1,2,2,5,3,5,2,4,1,2,3,1,2,2,1,2,3,1,1,3,2
"88",4,2,1,2,2,1,3,1,2,2,2,2,5,1,4,1,3,1,1,3,2,3,4,2,1,3,2,3,2,2,1,3,3,1,2,3,1,2,2,4,2,3,3,1,3,2,1,3,1,2
"89",3,1,4,2,2,2,2,3,4,1,1,3,1,3,4,1,2,1,3,6,3,3,2,2,2,1,1,2,4,5,5,6,3,3,2,3,1,1,1,2,1,2,2,1,4,1,1,2,1,1
"90",7,3,1,3,1,2,1,4,3,4,4,1,2,1,2,1,3,2,2,2,3,3,4,2,5,3,2,1,3,2,3,4,2,5,2,1,2,1,2,4,1,2,3,4,3,3,2,1,1,2
"91",2,4,2,1,1,3,1,2,3,3,1,1,2,2,2,4,1,1,2,4,2,5,4,5,1,4,2,4,1,5,4,1,4,1,2,4,3,4,2,4,3,2,3,3,3,1,3,1,1,3
"92",2,4,2,1,2,3,3,2,5,2,3,3,3,3,2,1,3,1,1,1,4,1,3,1,4,1,1,2,2,2,1,3,1,2,1,2,3,1,1,3,2,3,2,3,4,2,2,2,3,2
"93",1,2,2,1,1,1,4,3,2,2,3,2,4,1,5,2,1,1,2,2,2,3,3,2,3,1,1,3,3,2,5,1,1,1,2,1,2,1,1,3,3,1,4,2,4,1,1,2,4,2
"94",2,2,4,3,2,3,2,1,4,2,1,1,3,3,1,3,1,5,3,3,2,1,2,4,3,2,2,1,3,1,1,2,2,4,2,1,3,4,1,1,2,4,3,3,1,5,3,1,2,2
"95",4,3,2,1,1,3,2,5,2,2,1,3,2,3,2,3,3,2,1,2,4,1,5,2,2,2,2,5,3,1,1,2,1,3,2,2,1,4,2,3,3,2,2,2,3,2,2,2,3,4
"96",1,1,1,2,4,2,2,3,3,1,4,2,5,3,2,2,1,1,5,4,2,2,1,1,1,4,4,6,1,1,1,4,2,1,2,3,1,3,1,2,4,2,2,2,1,5,1,1,1,2
"97",2,2,1,2,1,2,4,1,3,2,2,3,1,2,1,2,2,2,2,1,2,4,3,3,2,1,2,1,2,5,2,2,2,3,2,1,1,2,3,2,4,1,1,1,2,2,2,1,3,1
"98",2,1,1,3,3,1,1,2,3,3,1,3,2,1,4,2,1,2,3,2,3,3,2,2,2,4,4,1,1,5,5,1,1,3,1,6,1,2,1,3,1,3,6,4,2,3,1,2,1,1
"99",1,3,4,1,3,1,2,3,2,1,3,1,2,2,4,4,3,2,3,1,4,3,1,3,1,4,3,1,1,1,1,1,2,2,1,2,2,2,5,1,2,7,1,5,2,1,4,1,1,2
"100",4,2,3,1,1,1,2,1,4,5,2,1,2,2,2,3,2,2,5,2,3,2,1,2,1,2,2,2,3,3,5,3,3,3,1,3,1,2,1,4,1,4,1,2,6,1,6,1,3,3
