"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"11",1,2,6,2,1,3,1,1,5,1,3,2,4,2,2,3,3,1,1,6,2,2,1,1,2,1,3,2,2,2,4,1,2,2,1,1,1,1,1,10,8,2,4,2,2,2,2,1,1,3
"12",1,1,2,1,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,4,2,1,2,1,2,2,1,1,2,3,3,1,2,1,1,3,1,2,3,3,1,2,1,1,3,1,1
"13",1,2,2,2,3,1,5,1,1,2,1,1,2,3,1,2,3,3,2,2,1,1,2,1,1,3,1,2,1,1,4,1,1,9,2,2,2,2,2,1,1,2,3,1,2,3,1,2,1,9
"14",1,1,1,6,1,1,1,3,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,5,1,2,1,3,1,2,3,2,3,4,2,1,2,4,2,1,2,2,1
"15",1,2,1,1,1,2,2,2,1,3,4,1,1,2,1,2,1,2,2,2,1,1,4,1,5,2,2,1,1,1,1,1,1,2,1,2,1,3,1,4,1,1,3,2,1,3,2,1,1,2
"16",1,1,4,1,2,2,1,2,5,1,2,1,2,4,1,2,2,1,2,1,1,1,1,2,1,5,2,3,8,1,4,3,3,1,3,3,1,5,2,1,3,1,1,1,2,1,4,1,3,1
"17",2,2,1,1,1,2,1,2,2,1,1,1,1,4,1,1,1,1,6,2,2,1,2,2,5,1,2,2,2,2,4,2,1,1,1,4,2,3,4,1,2,2,1,2,1,1,3,2,3,2
"18",3,2,1,2,1,1,1,2,1,3,3,2,2,2,2,3,6,3,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,3,1,3,2,1,4,1,2,2,1,2,2,2,4
"19",1,1,1,1,1,4,4,1,2,6,2,2,2,2,1,1,1,2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,3,1,2,1,2,1,2,2,1,2,2,1,2,1,1,2,1
"20",1,1,2,3,2,4,2,1,3,2,7,1,2,7,2,1,1,1,1,1,1,3,1,1,2,1,3,2,2,2,1,1,2,2,1,1,2,6,6,2,2,1,1,2,2,2,2,2,6,5
"21",10,3,1,3,2,1,1,1,1,2,1,3,7,1,2,3,3,2,1,2,2,2,6,1,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,3,2
"22",2,3,1,2,7,1,1,6,1,4,1,3,5,1,1,1,5,2,1,2,1,8,2,1,2,1,2,1,1,2,1,4,2,1,1,4,1,2,2,2,1,1,2,1,1,1,2,5,4,1
"23",2,2,1,5,4,2,1,2,3,2,2,2,1,6,1,1,1,1,9,3,2,1,2,3,5,2,1,1,1,4,3,3,1,2,1,1,8,2,2,2,1,1,1,2,2,1,3,3,4,1
"24",1,1,1,1,2,1,3,1,4,2,3,1,1,9,6,2,2,1,1,1,1,2,1,2,1,1,3,1,1,3,1,1,2,7,3,4,2,1,2,2,1,2,1,1,1,8,3,2,2,2
"25",1,2,2,4,1,2,1,3,1,1,2,1,2,2,1,2,3,3,2,5,1,1,1,2,1,1,2,2,3,1,1,1,1,2,1,2,1,1,1,8,1,3,4,1,1,5,4,2,3,1
"26",4,1,1,1,1,1,1,1,1,2,2,1,5,1,8,2,3,2,2,2,5,7,1,2,1,1,3,1,2,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,3,1,1,2
"27",2,5,1,1,1,7,2,1,1,1,3,1,2,2,1,1,1,3,1,2,2,1,3,1,2,1,2,3,2,1,1,1,5,1,1,1,1,2,1,2,1,3,1,1,1,1,1,2,3,1
"28",1,1,2,1,2,4,1,10,1,4,3,2,1,2,2,2,1,1,1,2,5,2,1,1,6,1,1,1,1,5,7,5,1,1,7,5,2,1,1,1,1,1,1,2,1,1,3,1,1,1
"29",1,1,2,2,7,3,2,2,2,2,5,2,1,2,4,1,1,3,1,1,2,4,3,4,3,1,2,2,4,1,2,4,1,2,1,1,2,2,1,1,1,1,2,2,1,2,1,2,1,2
"30",2,2,2,2,4,1,1,2,1,2,3,1,5,2,1,1,1,1,2,2,1,1,6,1,1,1,2,1,2,2,1,6,1,1,1,2,2,2,2,1,3,2,1,2,1,2,1,2,1,1
"31",1,1,1,2,4,2,7,1,3,4,2,2,1,1,2,3,2,1,2,5,1,1,2,1,1,2,2,2,3,2,1,1,4,7,1,2,2,4,1,1,2,2,2,1,1,2,2,4,1,1
"32",2,4,1,7,11,2,2,1,4,2,2,2,2,5,1,2,1,2,2,3,1,1,2,3,1,1,1,1,2,1,1,1,4,1,1,1,1,2,1,2,2,1,1,2,2,1,2,1,2,1
"33",5,1,4,1,1,1,1,2,8,4,1,2,2,1,2,3,1,2,1,1,6,2,8,5,1,6,1,1,2,1,1,1,1,6,1,2,1,1,2,1,1,4,1,1,1,1,1,1,3,3
"34",2,3,1,1,3,1,2,3,3,2,3,2,1,1,1,1,6,1,9,1,2,2,1,1,2,2,1,1,1,1,3,1,1,2,4,2,1,1,3,3,2,1,1,1,1,1,2,1,1,2
"35",4,2,1,1,1,1,1,3,2,3,2,3,1,3,1,3,2,2,1,3,2,3,2,1,9,1,1,1,1,1,1,2,1,2,3,1,4,2,1,4,1,3,3,2,1,2,1,1,3,2
"36",3,1,1,1,2,1,1,1,1,1,1,3,2,1,2,3,2,1,1,1,2,1,1,4,1,2,3,2,3,3,1,1,3,2,2,1,3,1,2,1,5,7,2,1,2,1,2,1,1,4
"37",2,6,3,2,1,1,2,4,2,2,1,1,2,2,6,1,2,1,2,2,1,2,2,2,6,5,1,2,1,1,1,9,4,1,1,2,1,2,2,6,1,1,2,1,2,1,1,2,2,1
"38",1,1,2,1,1,2,2,1,1,3,2,2,6,2,1,5,2,6,3,3,1,2,2,3,1,2,1,3,2,2,1,1,1,2,3,1,2,4,1,1,3,1,1,2,2,2,3,1,1,1
"39",2,5,3,1,1,3,1,2,2,4,3,1,2,3,2,2,3,2,1,1,4,6,1,2,1,1,2,1,1,1,2,1,2,1,1,2,4,4,1,3,3,2,2,2,2,1,1,1,1,1
"40",2,2,1,1,1,1,2,1,2,2,3,1,5,2,1,1,1,4,2,3,1,1,4,1,2,8,3,1,1,1,2,1,2,1,2,1,1,2,1,1,3,1,1,2,3,1,2,1,1,5
"41",1,1,1,1,2,4,2,2,1,1,1,5,1,1,1,2,2,2,1,3,1,1,1,2,2,1,2,1,1,1,1,4,1,4,1,1,1,1,1,3,11,2,1,1,1,1,3,2,1,1
"42",1,1,5,3,1,3,1,7,1,2,1,3,2,1,1,1,1,3,2,7,3,4,1,1,3,1,1,1,1,1,2,3,4,1,2,1,1,2,2,2,1,4,1,2,5,3,3,1,2,1
"43",1,2,1,1,1,2,1,1,1,1,2,1,2,2,5,4,1,2,2,1,1,2,1,3,1,8,3,1,1,2,4,2,1,2,1,1,3,1,1,3,2,2,1,1,1,6,7,1,1,1
"44",2,1,2,1,5,2,2,1,2,4,1,2,1,1,1,1,1,1,1,2,9,1,1,1,1,1,1,2,1,2,1,3,8,2,2,1,1,4,1,3,6,10,4,3,1,1,1,1,2,1
"45",6,1,1,1,3,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,6,3,1,1,6,2,2,1,2,5,3,1,2,1,1,1,2,7,2,1,4
"46",2,1,8,1,1,1,1,1,2,8,2,1,1,1,1,1,1,1,1,1,6,1,1,2,1,2,1,2,1,1,2,3,1,4,1,2,1,1,3,1,2,1,1,3,1,1,2,3,1,1
"47",2,3,2,1,2,1,2,1,2,8,3,2,2,1,2,1,2,1,1,2,2,1,2,1,3,1,3,2,2,5,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,1,3
"48",1,1,1,1,1,2,3,1,2,1,2,2,1,2,2,1,1,1,2,3,1,6,1,2,3,2,1,2,3,6,2,1,2,1,4,1,1,1,1,1,9,2,3,1,1,1,2,2,2,1
"49",1,3,3,2,1,2,1,2,2,1,6,2,3,2,1,2,1,9,1,3,2,3,1,1,7,1,2,2,1,1,3,2,3,2,2,3,1,2,3,1,3,2,7,1,1,6,3,7,1,1
"50",7,2,2,3,2,4,1,2,1,1,3,1,1,2,2,1,1,3,3,1,2,1,2,1,1,1,2,1,7,2,1,1,6,2,1,1,1,6,2,1,6,1,2,3,1,2,1,4,7,1
"51",2,2,1,1,3,7,1,1,1,1,2,2,2,1,2,2,9,2,4,2,1,2,3,1,3,1,2,1,2,3,2,7,2,2,3,2,1,1,4,4,1,5,1,1,1,1,1,1,2,7
"52",3,1,2,2,1,2,2,5,2,1,3,1,1,1,2,1,1,2,1,1,1,3,1,1,2,8,2,1,2,1,1,2,2,2,5,4,3,1,1,3,2,3,2,1,2,2,3,4,1,1
"53",2,1,1,1,4,1,5,2,2,2,3,5,1,1,4,3,2,2,1,1,1,1,1,1,1,2,7,2,2,2,1,2,1,1,1,2,6,9,2,1,4,1,2,3,1,1,1,2,5,1
"54",2,4,1,1,3,2,1,1,1,1,1,4,3,3,4,1,1,2,1,2,1,2,1,3,5,1,1,1,1,1,3,2,2,1,1,2,1,3,1,5,8,1,1,4,2,3,1,3,1,1
"55",1,5,2,1,3,1,1,1,1,2,1,1,3,1,1,2,1,3,1,1,1,1,1,1,2,2,3,1,1,1,2,1,1,1,1,6,1,1,2,1,5,1,1,2,2,1,2,3,1,1
"56",3,1,3,2,1,1,2,11,2,5,1,1,2,1,2,1,2,1,3,1,2,5,3,3,1,1,2,2,1,3,1,1,1,1,1,1,4,3,1,1,2,2,2,1,1,6,3,2,1,1
"57",1,1,1,2,4,1,2,3,1,3,4,1,1,3,2,4,4,2,2,1,2,2,3,1,2,1,1,2,6,2,11,9,6,1,2,6,1,1,1,4,2,1,2,1,2,1,6,1,1,1
"58",1,1,2,1,2,1,1,1,1,1,2,7,3,1,4,3,10,1,1,1,1,1,4,3,2,2,1,3,1,1,1,1,2,4,1,1,2,1,1,1,2,2,3,5,1,2,2,1,7,1
"59",1,1,3,2,2,1,1,1,1,1,1,2,1,2,5,4,4,3,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,6,1,2,2,2,1,1,1,1,1,1,2,4,1,2,2
"60",1,3,1,1,6,2,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,3,1,1,6,2,2,1,5,1,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2
"61",1,1,1,4,4,2,3,2,2,2,2,1,1,1,1,1,1,1,1,6,1,1,1,1,2,4,3,1,2,1,1,1,1,7,1,2,1,2,1,2,1,2,4,5,3,4,1,1,1,3
"62",2,2,1,1,1,1,3,2,4,2,3,1,3,1,1,2,4,1,1,1,1,5,1,1,2,4,1,1,4,2,2,2,2,2,1,1,1,3,1,6,2,3,1,2,3,3,2,4,2,1
"63",1,1,2,2,2,3,1,1,1,2,1,2,1,1,1,1,3,2,1,4,2,1,1,6,3,1,2,1,1,2,1,1,1,2,1,2,1,3,1,2,3,2,1,1,1,4,2,1,2,3
"64",3,1,1,1,2,5,2,1,1,2,2,2,1,1,2,1,1,2,1,1,4,2,1,2,1,1,2,1,2,2,1,2,1,2,1,2,2,3,2,3,1,2,1,1,1,1,2,1,2,2
"65",1,2,1,1,2,3,2,2,1,4,1,2,6,1,9,1,1,1,1,1,8,2,5,2,1,1,1,1,2,1,1,2,1,1,3,2,2,2,2,1,1,2,1,2,1,4,1,1,2,1
"66",2,2,3,2,2,2,1,1,1,1,2,2,1,2,1,1,1,3,2,3,1,1,1,1,6,2,1,2,2,2,2,2,4,1,1,1,3,1,1,3,1,1,2,2,1,1,2,2,2,3
"67",4,1,1,1,1,2,1,4,5,6,1,1,2,2,2,1,1,2,5,2,2,1,1,1,1,2,1,2,3,1,2,1,3,1,1,1,2,1,2,1,1,2,2,1,3,1,1,2,1,2
"68",3,2,1,1,5,1,1,2,8,1,2,3,7,1,2,1,1,1,2,1,1,2,2,1,1,3,3,4,1,2,1,2,2,1,1,3,5,1,2,1,1,1,3,1,1,3,5,3,3,5
"69",1,2,2,2,4,2,1,2,1,2,1,1,2,1,1,2,3,1,2,1,1,1,1,2,4,4,1,2,1,1,2,2,1,1,2,1,1,3,2,2,1,1,5,1,1,2,3,1,5,2
"70",1,1,1,2,1,1,4,2,1,8,2,2,2,1,4,3,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,4,2,2,2,3,4,1,1,1,2,4,2,1,4,1,1
"71",2,2,1,1,2,3,1,3,1,1,2,3,1,2,2,1,1,1,5,1,10,1,2,1,5,2,1,2,1,1,1,2,1,1,2,2,1,8,1,1,1,1,2,2,1,1,1,1,5,1
"72",1,1,2,1,2,4,1,1,1,2,1,1,1,2,3,2,1,1,1,1,1,2,1,4,2,1,1,4,4,1,1,1,2,1,1,2,2,1,2,3,1,2,2,1,1,2,2,2,11,1
"73",1,1,3,1,1,1,2,2,1,1,1,7,1,5,2,2,1,1,2,1,3,1,1,2,5,4,1,1,1,6,3,1,4,1,1,3,1,2,3,6,1,3,8,2,1,2,4,1,2,2
"74",1,3,1,2,1,1,2,1,2,3,1,1,1,1,7,3,1,1,1,1,9,2,1,1,1,5,7,1,2,2,1,1,1,1,7,1,1,1,3,1,1,1,4,1,2,1,3,2,1,6
"75",2,3,10,5,1,4,2,2,1,1,2,1,1,1,10,1,4,3,1,1,5,1,2,2,3,2,1,1,3,2,4,2,7,2,1,1,2,4,7,1,2,1,1,1,2,2,1,1,1,1
"76",1,1,1,2,9,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,3,2,1,1,2,1,1,7,2,2,1,1,2,1,5,11,3,1,1,2,2,2,2,3,2,1,1,2,1
"77",1,1,3,1,1,1,1,1,2,2,8,2,1,2,1,2,1,1,1,2,3,1,2,1,6,2,1,2,1,6,2,2,3,1,1,2,3,1,1,3,1,1,2,1,1,2,2,1,1,1
"78",1,2,1,1,2,2,2,2,2,7,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,2,2,6,1,1,2,2,1,1,3,1,3,1,2,2,4,2,1
"79",1,2,2,1,2,2,1,1,2,5,2,1,1,8,1,9,2,1,1,2,1,1,3,1,2,1,2,1,1,2,1,1,3,1,4,2,1,3,2,1,2,1,1,1,1,1,3,1,2,3
"80",2,1,2,1,1,1,1,4,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,5,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,3,2,3
"81",2,1,2,1,1,2,2,1,11,2,2,1,2,2,3,1,1,1,1,5,1,1,8,5,2,1,3,1,1,1,3,3,2,2,3,3,2,2,1,5,1,3,1,1,1,2,1,5,3,1
"82",1,1,3,1,2,2,2,3,1,1,1,1,3,1,1,1,11,4,2,1,2,2,1,3,1,1,1,4,2,1,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,3,1,1,2,2
"83",1,1,2,1,1,1,3,1,2,2,1,2,2,3,1,2,2,1,2,2,2,1,1,1,2,1,7,6,1,2,2,1,1,2,1,1,1,1,1,1,1,3,2,1,2,1,4,1,2,2
"84",1,2,1,1,1,1,9,1,2,1,1,1,6,2,4,2,1,5,2,10,6,2,2,1,2,3,2,3,1,2,1,2,2,9,3,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1
"85",2,2,2,6,1,6,3,1,1,2,1,3,1,7,1,5,4,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,3,1,2,1,2,2,3,2,1,2,4,1,3,2,7,3
"86",2,3,2,2,1,1,1,4,1,2,3,1,2,2,2,1,1,2,1,4,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,2,1,2,2,1,2,4,1,1,2,2,2,1
"87",1,1,2,3,4,1,1,1,4,1,1,2,2,1,1,2,2,2,3,2,2,3,3,4,3,3,1,3,4,1,4,1,1,2,1,1,1,1,2,1,2,1,1,4,1,3,2,1,1,1
"88",1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,2,2,2,3,4,2,5,3,1,2,1,1,2,1,1,3,1,1,6,2,3,2,2,1,1,1,7,1,1,1,8,1,1,2
"89",2,2,1,1,1,1,3,1,2,2,8,1,2,1,2,3,5,1,2,1,2,10,1,1,1,3,2,1,2,2,1,3,1,2,1,1,1,1,1,8,1,7,2,3,1,2,3,4,2,1
"90",1,1,1,1,5,7,2,2,2,1,2,1,2,1,2,2,2,2,2,5,1,1,2,6,1,1,1,1,2,2,1,1,1,1,1,1,5,1,2,2,2,2,2,2,1,1,1,6,2,3
"91",9,1,2,1,1,1,3,1,2,4,2,2,4,3,3,3,1,9,3,1,1,1,1,3,1,1,1,2,1,1,1,2,1,3,2,1,3,2,3,2,2,3,4,2,1,7,1,2,2,4
"92",1,1,1,1,1,1,3,5,1,6,2,1,2,1,4,2,4,1,1,10,3,1,3,1,1,5,1,1,1,1,2,3,1,2,2,1,1,2,2,2,3,1,1,7,1,1,2,1,1,1
"93",1,1,1,1,1,2,2,3,1,1,1,1,7,6,4,2,1,1,1,4,2,1,3,1,1,1,2,1,10,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,4,1,2,4,2,1
"94",1,2,2,11,2,1,2,2,1,1,1,2,2,2,1,1,1,4,6,1,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,6,1,3,1,1,4,3,1,1,1,1,2,1,1,1
"95",2,1,1,3,1,2,2,3,1,1,2,2,1,1,2,1,2,2,2,1,1,1,7,1,2,5,1,3,1,3,2,1,1,1,2,2,1,7,3,3,1,3,2,1,1,1,1,2,1,2
"96",2,4,2,4,1,2,2,1,2,4,1,1,3,2,1,1,3,2,2,2,1,2,4,1,1,2,2,2,2,1,4,1,2,1,3,2,2,2,2,1,1,1,4,1,5,1,1,1,1,5
"97",1,1,1,1,1,2,5,7,2,1,5,2,2,2,3,1,1,1,1,3,1,2,1,1,1,3,1,1,2,1,5,2,1,1,2,2,3,1,1,1,2,2,1,2,2,1,2,2,2,2
"98",2,1,2,1,3,1,3,2,2,1,2,1,2,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,2,3,6,1,3,3,1,2,2,1,1,3,9,3,3,3,3,2,1,1,1,1
"99",1,4,7,2,1,2,1,1,1,3,3,2,1,1,2,3,2,2,1,1,1,1,2,1,1,3,1,2,6,2,1,1,1,2,1,4,3,1,2,2,2,2,2,1,1,1,3,3,1,3
"100",1,1,1,2,3,1,3,3,1,2,1,1,2,1,2,6,1,1,2,2,2,1,1,1,1,7,1,1,1,2,2,1,4,1,1,1,1,2,3,1,2,1,4,1,1,2,1,1,1,1
