"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"28",3,2,3,1,4,2,4,3,1,4,3,4,1,1,4,4,1,3,4,3,1,3,3,4,1,1,1,3,3,3,2,3,2,3,3,3,4,4,3,4,3,3,3,4,1,2,1,4,1,3
"29",2,1,4,4,1,1,1,2,2,1,1,4,3,4,1,1,2,2,1,3,2,1,3,2,3,2,2,3,1,4,2,1,2,2,1,3,4,4,1,3,2,4,2,3,4,2,1,3,4,2
"30",2,1,1,2,1,1,3,2,3,3,4,1,4,2,1,2,2,3,3,1,2,1,2,3,2,2,3,2,1,2,2,2,2,3,2,2,3,4,2,1,1,4,3,2,3,2,4,3,3,1
"31",4,3,4,2,1,3,4,4,1,4,2,2,3,2,1,2,4,4,3,1,4,4,2,4,4,4,1,3,2,3,4,3,3,1,3,2,4,2,3,4,3,4,2,4,3,3,2,4,4,3
"32",4,3,1,1,3,2,2,3,3,2,3,3,3,2,4,2,4,3,2,4,3,3,1,4,3,2,1,2,2,3,3,2,4,1,2,1,3,3,3,1,4,1,4,3,2,3,3,2,1,2
"33",1,4,4,2,1,3,4,2,4,1,1,2,1,4,3,1,4,2,4,3,3,2,3,4,1,3,1,2,4,4,1,3,2,4,2,2,4,4,1,2,3,3,2,4,1,3,3,1,4,3
"34",3,4,2,3,2,3,3,3,1,4,4,4,3,4,3,2,1,2,1,4,3,4,1,1,1,3,3,2,3,1,4,3,2,2,2,3,4,4,2,3,4,3,2,4,1,4,3,2,2,4
"35",3,1,2,3,3,3,2,4,1,3,2,2,2,1,2,3,2,1,2,3,2,3,4,4,3,4,3,2,2,2,1,3,2,4,2,4,4,2,3,2,3,4,1,4,4,3,4,3,4,3
"36",4,3,4,3,2,2,2,1,4,4,4,1,3,3,4,3,4,4,3,1,2,2,3,4,3,2,3,4,1,4,3,3,4,3,4,1,1,2,3,1,1,2,3,4,4,4,1,3,4,4
"37",1,3,1,4,2,4,1,3,4,3,3,2,3,1,3,4,1,2,3,4,3,3,2,3,2,1,3,2,3,4,2,1,2,1,1,3,3,4,1,2,1,4,3,4,2,2,2,4,4,3
"38",2,1,4,2,1,3,1,4,3,4,4,4,4,4,3,4,3,4,3,4,3,3,2,3,1,3,3,1,3,4,2,1,3,1,2,1,2,1,2,1,4,2,4,3,1,2,3,4,2,2
"39",3,1,1,4,2,1,3,3,2,1,1,1,2,1,1,3,3,4,3,4,3,4,4,2,1,3,1,1,3,3,4,3,1,3,3,2,3,3,4,2,1,1,3,1,2,2,1,4,3,1
"40",1,4,3,2,1,1,3,1,2,2,4,3,1,4,2,3,2,1,2,3,4,2,2,2,3,3,4,1,1,4,3,1,3,3,3,2,2,4,4,3,1,4,2,1,3,3,2,1,1,3
"41",2,1,4,1,1,4,1,3,3,2,3,4,4,2,1,4,2,4,4,2,2,2,3,2,4,1,3,2,2,1,2,3,1,2,3,4,2,2,4,2,2,1,3,4,3,4,3,4,4,4
"42",1,1,2,3,1,1,4,4,4,3,2,3,2,2,2,1,1,4,1,4,2,3,4,3,4,3,2,2,2,3,3,3,4,1,1,1,1,2,3,1,2,1,3,4,2,1,4,1,2,4
"43",3,3,2,4,4,1,3,3,2,2,3,1,2,3,4,3,4,4,1,2,1,1,3,2,3,4,3,4,3,2,3,1,2,2,3,1,3,1,3,4,2,1,3,2,2,2,3,2,1,1
"44",1,2,3,1,3,1,3,1,4,4,1,2,3,2,1,3,1,2,1,3,4,3,3,4,1,1,1,3,3,3,1,2,3,3,3,1,3,2,2,4,4,2,4,4,1,1,3,1,1,1
"45",3,3,4,1,4,4,4,2,3,4,1,2,1,4,2,4,1,1,3,3,1,4,1,3,4,3,2,1,2,1,2,4,4,2,1,4,1,4,2,3,4,2,1,4,3,4,3,1,1,1
"46",2,2,4,3,3,3,3,2,3,4,4,2,1,2,3,1,3,3,2,1,3,1,2,2,2,3,2,3,4,1,2,2,1,3,1,3,2,2,2,2,2,4,4,4,3,3,2,1,1,1
"47",2,2,2,3,2,4,3,1,2,4,1,3,1,2,1,1,4,3,3,1,2,3,3,3,2,3,3,4,4,2,1,2,2,4,1,2,4,4,2,3,3,2,2,1,1,4,2,4,1,4
"48",2,1,4,1,4,3,2,3,1,4,4,4,4,4,4,3,1,1,3,2,3,1,1,1,2,2,2,3,4,1,4,4,4,1,4,2,2,2,1,1,3,2,2,1,3,3,2,3,4,4
"49",3,3,2,4,1,1,2,3,1,2,4,2,2,3,3,1,2,1,3,2,4,1,1,3,2,2,2,3,1,2,4,1,1,3,2,4,4,4,4,3,4,3,2,2,3,1,3,4,2,1
"50",3,4,1,1,2,2,4,3,3,2,4,2,4,2,1,2,1,1,4,3,3,2,2,1,4,2,4,2,4,3,3,4,4,1,4,3,2,2,2,1,3,3,4,3,1,3,1,2,1,3
"51",2,3,2,4,4,1,3,2,3,4,3,3,3,3,3,4,2,2,1,4,4,3,3,1,2,3,4,2,4,2,4,4,4,3,1,1,4,4,3,2,1,2,2,1,3,2,1,3,2,2
"52",4,3,3,4,2,4,2,4,3,1,3,1,2,1,4,1,2,3,4,3,4,1,1,2,2,4,4,3,3,4,3,3,1,4,2,1,1,4,2,2,4,1,2,1,2,3,4,1,2,1
"53",1,1,3,4,2,1,2,4,4,3,1,2,1,3,4,3,4,2,2,2,1,3,1,4,3,2,4,1,4,4,3,1,3,2,1,3,4,1,1,1,1,1,2,1,3,1,2,4,3,4
"54",3,3,1,3,2,2,2,4,3,1,1,2,3,2,2,4,3,1,4,4,3,4,1,1,1,2,1,2,1,1,1,2,1,3,1,3,1,1,3,1,2,4,4,2,1,1,4,2,1,3
"55",1,2,3,2,4,2,3,1,1,3,2,1,3,4,2,2,2,3,3,2,4,4,3,3,2,3,2,1,4,3,4,2,2,2,2,2,4,2,2,4,1,2,3,4,4,2,2,4,2,2
"56",3,2,1,3,3,2,2,1,4,2,2,4,4,3,4,1,4,1,2,2,2,1,2,1,2,1,1,1,3,4,4,2,2,2,3,3,3,1,1,3,1,1,4,1,3,1,2,4,1,4
"57",4,4,4,1,1,1,1,3,3,4,1,3,3,1,3,1,4,3,1,3,1,4,4,1,3,2,3,1,2,3,3,3,1,2,1,4,3,3,4,2,4,2,4,3,2,3,2,4,4,2
"58",3,1,3,2,2,1,2,1,2,1,2,2,4,3,3,1,3,1,1,1,4,1,1,2,2,3,1,3,1,3,3,1,2,2,1,2,3,3,3,1,3,3,3,2,4,1,2,1,1,2
"59",3,2,1,4,3,1,4,3,4,2,4,3,2,4,1,3,3,1,2,1,4,3,4,4,3,3,2,4,3,1,3,1,1,1,3,2,4,3,1,3,2,1,4,1,2,1,3,1,3,1
"60",4,1,4,1,4,4,1,2,4,3,1,4,2,2,2,4,1,4,3,4,2,4,2,4,4,4,1,1,1,3,2,4,4,2,1,4,1,2,1,3,2,3,4,4,3,1,4,2,3,1
"61",1,1,2,1,4,2,3,4,4,1,3,2,2,3,3,2,1,3,1,2,2,2,2,3,2,1,3,2,1,4,4,1,2,4,1,4,4,4,2,4,3,1,1,2,1,3,1,3,2,3
"62",4,4,1,4,4,4,1,1,4,4,4,4,4,3,1,3,1,2,2,2,2,4,4,3,1,4,2,3,1,4,1,2,2,1,4,4,4,3,4,3,3,4,1,4,4,1,2,3,1,1
"63",1,4,1,1,4,4,2,3,4,3,3,4,3,2,3,3,4,2,1,3,4,1,2,2,1,1,4,2,2,4,3,1,1,4,4,3,3,4,2,3,4,2,2,2,4,2,1,4,4,2
"64",4,2,4,4,1,2,1,2,1,3,3,1,1,3,4,1,2,4,4,2,1,1,2,2,1,4,3,4,2,4,3,2,2,4,2,1,4,4,1,2,2,3,1,4,1,4,3,4,3,4
"65",3,3,1,1,1,3,3,2,2,1,3,3,2,1,3,2,2,3,2,1,1,2,1,3,2,3,3,3,2,4,3,2,1,4,1,2,1,1,4,4,3,3,1,4,2,2,3,3,1,1
"66",1,3,3,2,2,2,2,2,2,2,4,3,3,2,1,2,2,1,4,2,2,4,3,3,4,3,1,3,4,2,2,4,1,3,1,3,3,2,1,4,4,3,4,1,3,1,1,2,1,2
"67",3,3,3,3,2,2,3,3,2,2,4,2,4,2,3,2,2,3,1,4,2,2,3,4,2,2,4,2,4,3,3,2,4,4,3,2,4,3,4,2,4,3,4,2,2,2,2,2,1,4
"68",3,3,1,2,3,1,1,1,4,1,1,3,2,3,4,1,3,1,2,4,1,1,2,4,2,3,2,2,1,1,4,4,1,3,4,3,2,1,1,2,3,4,1,4,1,3,1,3,4,3
"69",3,3,4,2,1,2,4,3,2,1,2,2,4,3,4,1,2,2,3,3,2,3,4,3,1,4,2,3,2,1,4,4,4,2,1,2,4,1,3,3,2,3,4,4,4,1,4,2,1,2
"70",1,2,4,2,3,1,1,4,2,3,1,4,4,4,1,1,4,4,4,2,3,3,2,4,3,2,1,2,2,2,2,4,1,2,2,4,2,1,3,2,1,4,1,1,1,1,2,4,3,2
"71",2,4,3,4,1,3,2,4,4,1,2,3,1,4,3,2,4,2,4,1,4,4,4,3,2,3,3,2,2,2,1,4,3,1,4,1,1,1,1,3,3,2,4,3,1,3,1,3,4,4
"72",1,2,2,3,2,1,4,4,2,3,1,4,1,2,1,3,1,1,4,2,3,3,1,2,4,2,4,3,2,4,3,2,3,3,3,3,4,1,2,3,3,3,3,2,3,2,1,1,3,2
"73",1,3,2,1,2,4,2,1,3,2,3,3,1,1,4,4,4,4,1,3,3,1,4,3,1,1,4,2,3,3,2,1,3,2,4,1,1,3,4,4,3,3,3,3,3,1,1,2,2,3
"74",1,3,1,3,1,1,2,4,3,3,3,3,2,4,4,3,3,4,3,4,4,4,1,4,3,4,1,3,3,1,2,4,2,3,1,4,1,2,1,1,3,4,3,3,1,1,2,1,1,2
"75",4,1,3,3,3,4,3,2,2,3,3,2,4,1,4,2,2,4,1,4,3,3,1,1,1,4,4,3,3,1,4,3,3,2,3,4,3,3,2,1,1,4,4,4,3,3,1,1,4,2
"76",4,3,2,4,3,4,4,3,1,3,1,2,4,4,4,4,2,2,4,1,3,1,1,3,2,4,3,3,4,3,3,1,4,2,3,2,3,4,3,3,1,4,4,3,3,3,4,3,2,2
"77",2,2,1,3,1,4,4,1,3,4,2,1,1,1,1,4,4,4,3,2,4,2,3,2,4,2,3,2,3,1,3,4,4,1,4,4,2,3,2,3,4,3,4,3,3,2,3,3,2,2
"78",2,1,2,1,1,3,3,2,4,3,1,4,3,2,3,3,1,4,4,2,2,3,1,3,3,3,3,4,2,1,2,2,3,3,2,3,1,1,2,2,1,3,2,2,2,3,2,3,4,3
"79",1,1,4,2,3,2,1,2,4,4,2,4,2,1,1,4,3,2,2,4,4,2,4,4,3,3,4,4,2,1,1,1,2,1,3,3,1,3,2,3,1,1,3,4,3,3,2,4,3,2
"80",2,4,2,3,2,2,3,2,2,3,1,3,4,2,2,1,4,2,2,1,4,1,1,4,4,4,1,2,4,2,3,2,2,2,2,1,4,2,4,3,1,1,1,3,3,1,4,1,1,1
"81",2,4,3,2,4,2,3,1,2,4,3,3,1,4,4,1,4,1,1,1,2,1,3,4,3,4,3,1,2,1,3,3,4,2,4,2,1,2,1,4,2,2,1,1,3,4,4,4,1,4
"82",2,4,4,4,2,4,3,3,2,3,4,3,2,3,2,1,4,3,1,3,4,3,1,3,4,3,4,3,1,3,1,1,2,4,4,3,4,1,2,3,2,3,3,2,3,1,2,3,2,2
"83",1,1,4,3,4,4,3,2,3,2,1,2,1,3,3,3,2,1,1,2,1,1,2,4,2,1,4,4,2,1,4,4,2,4,4,1,4,3,2,3,1,2,3,3,4,3,1,3,1,1
"84",3,1,2,2,4,1,3,3,4,4,3,1,4,3,2,2,2,1,4,3,3,1,4,3,4,3,3,2,3,2,3,1,1,2,4,4,3,3,2,2,4,3,4,3,3,3,4,4,2,4
"85",2,1,2,1,1,2,3,1,2,3,4,3,1,3,3,2,1,4,2,3,4,3,1,1,3,2,4,2,1,1,2,2,4,4,2,4,4,4,3,2,1,2,2,4,1,2,1,3,4,1
"86",1,1,3,4,3,4,2,4,1,1,1,4,3,2,3,1,1,4,4,2,2,2,2,2,1,3,3,1,3,1,2,1,1,2,1,4,2,4,3,2,3,3,4,2,1,4,1,3,2,2
"87",3,4,2,1,4,2,3,1,1,2,1,1,2,1,1,2,2,3,3,2,2,2,2,1,1,2,1,2,4,1,2,1,2,4,2,3,1,1,2,3,3,2,1,2,4,3,2,3,1,3
"88",4,4,4,4,3,4,3,3,3,2,1,4,3,3,1,3,3,3,2,3,3,1,2,1,3,2,1,3,2,4,4,2,1,2,2,1,4,4,2,2,1,1,2,2,1,3,1,3,2,3
"89",4,3,3,2,2,4,2,4,2,4,4,3,3,3,1,2,1,2,4,4,1,4,1,2,2,3,2,1,4,4,2,4,1,2,4,3,1,4,3,2,1,4,4,2,2,1,1,1,2,2
"90",4,4,4,4,2,2,4,2,3,2,3,3,4,3,1,4,3,4,3,1,3,2,1,4,4,3,4,1,1,3,3,2,4,4,4,4,3,1,1,2,3,1,4,3,4,1,3,2,4,1
"91",4,1,1,1,3,1,2,4,2,1,3,3,4,2,2,4,1,3,2,3,4,4,1,2,4,2,4,1,1,1,3,1,4,2,1,4,1,2,1,3,1,1,4,3,4,1,2,2,3,1
"92",3,4,2,1,1,2,1,3,3,2,4,3,2,3,3,2,3,3,2,1,2,3,3,4,2,2,4,4,1,4,3,4,4,3,4,1,1,2,3,2,4,3,2,3,1,3,2,4,4,4
"93",2,2,2,4,4,3,3,4,3,3,1,2,1,2,4,3,4,1,2,4,1,1,4,2,1,4,2,4,4,2,1,1,2,4,3,1,4,3,1,2,1,1,3,4,4,3,3,4,2,1
"94",3,3,2,4,3,2,2,1,3,2,2,4,2,1,3,4,1,3,2,4,3,3,4,4,2,4,2,1,4,2,4,3,2,1,2,4,1,1,4,4,3,4,1,2,3,1,3,4,3,3
"95",3,4,3,4,4,4,1,4,2,3,1,2,4,3,1,3,2,2,3,4,1,2,3,1,1,3,4,1,1,2,1,4,3,1,4,1,3,3,4,4,2,2,2,4,1,4,3,2,4,4
"96",3,3,3,4,3,4,2,3,1,3,3,2,3,4,2,2,4,1,1,3,2,4,2,4,1,2,1,4,2,4,4,2,3,4,2,1,2,4,2,1,4,2,3,4,1,3,3,1,4,1
"97",4,4,4,3,1,4,2,3,2,2,3,2,4,3,4,2,4,3,2,2,4,2,2,4,3,2,3,2,4,3,1,1,4,3,2,2,3,4,1,4,3,4,2,2,1,4,1,1,2,3
"98",2,3,1,2,3,4,1,2,4,2,1,3,3,2,3,2,4,3,2,3,3,1,4,2,4,3,3,4,3,1,1,3,4,3,2,4,1,4,3,2,1,1,1,3,3,1,3,4,1,4
"99",1,1,3,1,1,3,1,4,2,4,4,4,4,3,3,3,4,3,1,3,3,1,3,3,2,1,4,3,3,4,3,2,3,3,1,3,4,2,2,1,1,1,4,4,4,2,1,4,1,1
"100",3,4,3,2,3,1,4,3,3,3,3,3,4,2,4,2,4,4,2,4,4,3,1,3,3,3,3,2,4,2,2,4,1,3,3,4,1,3,4,4,1,2,3,3,2,4,2,3,4,3
