"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"18",3,1,4,6,6,5,3,2,4,1,6,1,3,5,6,1,6,4,1,4,6,5,5,4,4,2,1,4,4,2,1,3,1,6,5,4,2,3,5,4,2,2,6,2,4,6,5,4,4,1
"19",1,1,4,1,1,6,5,4,4,4,2,3,1,2,5,1,3,4,2,5,1,3,6,2,1,5,5,3,1,1,1,6,5,5,4,3,4,3,5,5,3,1,3,5,6,5,5,5,5,6
"20",1,6,3,6,6,3,5,5,6,6,1,2,3,4,4,5,1,2,1,6,2,2,2,5,5,5,6,5,5,2,4,5,6,3,6,3,4,2,3,5,1,6,1,4,3,6,5,3,1,1
"21",4,3,3,5,3,4,2,5,5,6,4,3,1,3,3,6,5,6,2,5,4,6,1,6,3,1,1,1,2,5,3,6,6,6,3,5,3,6,4,6,3,5,5,3,1,6,3,1,3,1
"22",1,3,1,1,3,2,1,4,1,5,6,3,4,5,2,5,6,3,5,5,4,3,3,5,2,4,2,2,1,3,4,1,5,2,2,6,4,1,1,5,4,2,1,1,3,2,1,6,6,4
"23",5,6,3,5,2,2,2,2,2,6,2,2,4,6,2,5,5,3,1,2,6,4,3,1,2,5,3,1,5,6,5,3,6,6,5,6,4,1,2,1,2,4,6,5,2,1,6,5,5,5
"24",3,5,4,3,4,2,4,5,4,5,1,4,1,1,4,4,2,4,3,2,4,5,2,4,3,4,6,4,5,1,4,4,5,5,4,1,2,1,6,2,2,5,5,6,6,3,1,4,6,6
"25",2,6,2,5,2,2,6,6,1,3,4,3,4,6,2,5,4,5,4,3,6,3,5,2,6,2,6,5,2,5,2,6,1,3,1,1,3,2,6,6,1,4,6,6,6,4,3,1,3,6
"26",4,5,5,5,1,3,4,2,6,3,3,6,6,4,2,4,6,2,1,5,6,2,3,1,2,1,3,1,2,5,1,4,3,6,2,3,4,5,5,1,3,4,4,2,5,4,3,1,4,5
"27",1,2,1,5,1,5,4,1,6,1,6,1,4,4,2,4,2,1,6,4,6,4,2,6,6,4,5,5,4,4,1,4,5,6,2,4,5,3,6,1,3,4,4,5,6,4,6,4,6,5
"28",3,3,4,5,2,2,5,5,6,2,2,1,4,1,6,6,4,6,3,2,1,3,2,1,4,3,3,4,3,2,4,1,2,4,6,6,1,3,4,1,3,5,4,6,1,4,2,6,3,5
"29",5,1,4,6,6,6,6,4,2,5,6,3,6,3,6,1,6,4,4,2,6,4,3,2,6,2,3,4,3,2,5,5,3,1,4,6,1,6,2,3,5,4,4,6,2,6,2,6,3,5
"30",6,1,5,5,5,3,4,5,1,6,6,3,2,4,4,1,6,1,4,6,3,6,6,3,3,4,6,5,1,6,1,1,5,3,2,1,4,3,2,4,5,3,6,6,4,3,3,6,5,6
"31",1,4,2,1,5,1,3,4,4,1,6,2,3,3,3,3,5,1,5,5,3,3,2,2,2,1,5,3,6,6,3,6,4,4,3,3,4,4,4,4,6,3,5,3,2,6,4,6,3,6
"32",4,1,2,3,5,1,2,4,2,6,4,6,4,5,1,3,4,3,5,1,1,3,5,6,5,4,3,4,3,6,2,4,4,5,4,4,4,4,3,6,1,3,3,5,2,3,6,2,5,6
"33",2,1,2,2,4,1,4,6,2,6,4,6,5,3,2,1,2,2,2,5,2,5,4,4,6,4,5,6,6,1,1,6,3,1,6,2,1,3,1,6,6,5,1,1,2,6,3,2,5,5
"34",5,1,2,6,5,1,1,2,1,6,3,6,5,3,5,2,1,3,5,6,4,6,4,3,3,1,3,5,3,5,5,3,3,2,5,3,4,5,5,3,2,3,1,1,6,5,4,5,5,2
"35",2,6,6,1,1,3,3,6,4,1,2,2,1,1,2,4,4,4,4,4,4,6,1,3,5,6,1,2,1,1,4,1,3,5,5,5,4,5,5,1,1,1,4,4,5,1,6,4,3,2
"36",5,1,6,6,6,4,3,6,3,5,4,2,1,1,4,6,1,5,5,3,6,5,5,6,2,3,5,5,5,6,3,1,3,3,1,1,3,6,5,4,4,2,3,3,6,2,4,4,6,3
"37",5,2,4,3,1,6,6,1,5,5,5,1,3,5,5,5,4,3,2,3,3,2,1,1,4,6,6,4,2,6,6,4,1,5,3,4,1,3,4,2,6,4,5,1,3,4,2,6,4,6
"38",3,1,4,4,2,1,1,4,5,2,6,2,6,2,1,4,3,1,1,1,1,6,3,6,1,1,5,2,4,4,2,6,3,2,3,4,3,6,2,2,5,5,3,5,6,3,1,3,5,5
"39",2,1,6,1,4,1,6,1,1,6,3,6,1,5,1,3,5,2,4,4,2,6,1,5,1,1,1,5,4,3,2,3,4,3,1,1,4,6,6,4,5,4,4,6,1,4,4,6,6,4
"40",2,6,5,2,5,1,3,4,5,3,4,3,3,6,1,6,1,1,1,4,5,5,6,4,4,1,4,2,3,1,5,4,2,4,3,1,1,6,6,5,4,6,1,1,3,5,5,2,3,3
"41",3,5,4,1,2,4,4,2,3,1,4,2,4,3,6,6,3,2,2,1,2,2,5,3,5,4,3,6,2,2,4,1,5,4,3,5,3,3,2,6,2,4,5,5,3,4,6,6,5,1
"42",5,2,3,3,2,2,4,6,6,1,3,4,4,3,6,3,5,1,6,5,5,5,6,6,2,6,5,6,4,2,5,6,4,4,3,5,3,3,3,4,5,4,5,6,5,3,4,3,3,5
"43",1,5,3,1,3,6,4,6,4,1,5,3,3,3,1,4,5,5,4,2,1,3,3,5,2,1,1,2,5,1,2,3,1,3,4,6,6,2,6,5,5,3,4,3,6,6,5,5,1,1
"44",3,3,4,6,6,4,1,5,2,1,3,1,5,2,6,6,2,5,4,5,2,3,6,1,3,6,3,5,3,1,6,2,4,4,6,6,6,3,1,6,2,2,5,6,2,6,6,1,4,1
"45",3,6,2,5,4,6,4,2,3,5,5,3,5,2,6,6,3,6,1,4,5,4,4,2,6,4,5,3,1,2,5,3,5,3,5,2,4,1,5,4,2,3,2,4,2,1,2,2,4,3
"46",5,3,5,2,6,3,6,3,3,4,2,3,1,1,6,1,6,2,1,6,2,2,4,6,3,1,4,5,1,6,5,6,4,1,4,6,5,3,4,2,6,1,4,2,1,4,1,1,5,2
"47",3,3,5,5,2,2,6,2,2,3,2,5,4,4,5,5,6,2,5,2,6,2,2,1,5,1,2,1,1,5,1,4,1,1,5,5,6,1,6,5,5,5,6,6,3,5,2,6,5,1
"48",5,6,4,3,5,1,4,2,3,4,1,3,2,1,1,1,3,5,5,3,4,3,1,4,3,2,4,4,4,1,1,2,2,3,4,1,6,2,6,3,5,1,6,3,2,1,3,1,6,4
"49",6,4,4,2,1,4,3,6,3,6,3,5,4,1,3,4,2,3,4,2,3,4,2,5,2,2,1,3,6,4,2,1,2,4,1,1,3,3,3,4,3,3,3,4,5,4,1,3,4,3
"50",2,5,6,3,6,4,5,3,5,1,6,3,3,3,6,6,5,4,3,3,4,5,4,6,3,4,3,4,6,5,3,5,4,2,1,1,2,5,4,1,2,1,1,1,2,6,2,6,3,5
"51",1,5,2,2,3,6,3,3,3,2,2,5,3,1,1,1,6,3,3,3,3,6,1,2,2,1,3,4,4,2,3,6,4,6,1,6,5,6,3,2,3,6,6,4,5,4,6,1,1,4
"52",3,4,5,5,4,5,2,1,5,6,3,2,6,3,6,6,5,4,2,3,1,2,5,1,6,3,5,3,1,1,2,1,5,3,3,2,3,6,3,4,4,4,5,1,5,1,5,5,5,1
"53",1,5,2,4,3,5,5,4,3,3,1,3,3,2,3,6,4,2,6,4,1,6,3,2,6,5,2,2,3,4,6,2,1,2,5,3,1,5,3,1,2,4,6,1,5,1,3,1,5,4
"54",4,3,1,4,3,2,3,6,2,6,6,2,3,5,2,2,3,4,6,3,2,4,3,6,5,4,6,5,3,5,3,6,6,5,3,1,3,2,2,5,6,1,4,4,3,3,1,6,2,1
"55",3,2,1,3,5,6,5,6,3,5,6,6,5,6,5,6,1,5,2,2,6,2,4,2,6,6,5,6,2,6,3,6,2,2,6,5,2,1,3,4,3,6,3,1,1,3,1,6,5,5
"56",2,4,6,4,3,4,5,6,1,4,3,3,3,6,6,5,1,6,5,4,3,6,4,2,5,3,6,2,1,3,5,6,5,3,4,4,2,4,3,5,4,6,4,2,5,5,3,6,3,6
"57",3,3,4,6,5,5,6,6,6,5,1,6,4,4,1,6,4,5,1,6,6,4,1,6,6,2,4,4,1,6,4,2,3,4,2,3,2,5,6,5,2,4,5,4,3,3,6,2,1,6
"58",4,5,6,3,3,5,3,5,1,4,4,3,3,3,4,1,3,2,2,5,1,1,2,4,6,6,2,1,1,3,2,5,2,4,6,5,4,6,3,1,4,4,4,5,5,1,3,1,6,1
"59",6,2,5,6,4,1,3,2,3,3,2,5,5,1,5,4,6,2,6,3,4,6,1,3,5,1,3,2,3,1,1,1,3,5,3,1,6,1,2,2,4,5,2,6,5,1,6,6,4,5
"60",6,5,5,6,2,4,2,4,3,3,3,6,1,6,4,2,4,4,3,6,6,6,5,2,6,5,6,6,4,4,5,1,2,3,1,5,2,5,4,2,2,3,2,6,5,3,3,3,1,2
"61",5,2,5,1,6,4,4,5,6,3,5,5,6,1,1,6,2,1,5,2,5,6,1,2,2,6,5,2,1,3,5,6,6,4,5,1,2,3,1,5,4,2,5,6,5,6,2,6,6,3
"62",2,2,5,3,4,1,5,4,2,4,1,6,6,3,3,4,5,6,3,6,2,3,3,1,5,1,5,5,1,2,1,6,5,5,3,5,3,6,2,3,2,6,5,6,6,4,3,5,5,3
"63",2,4,3,3,3,1,3,3,4,4,4,1,2,2,3,1,1,1,1,2,3,1,6,2,2,6,1,3,2,1,5,3,5,5,2,4,6,3,1,5,1,5,1,6,1,1,5,5,2,6
"64",2,4,1,6,1,2,3,5,6,5,4,2,5,1,4,4,6,3,3,4,4,5,1,2,4,6,2,4,1,2,6,6,4,5,4,4,1,4,2,1,1,1,5,2,5,4,6,1,6,1
"65",6,2,4,5,4,5,4,6,5,4,5,4,1,1,1,3,1,2,2,3,6,1,2,3,3,6,6,2,5,4,6,6,1,1,1,3,3,6,3,3,3,6,3,6,6,6,2,1,3,5
"66",3,1,5,6,4,4,5,2,6,6,6,6,6,1,1,1,1,5,4,1,1,1,2,6,5,3,1,5,3,3,2,2,2,6,4,6,1,1,4,5,3,1,1,4,3,4,1,5,5,1
"67",1,2,3,5,5,5,3,3,4,1,4,4,4,3,4,4,5,2,4,1,2,4,1,4,2,5,2,3,2,5,6,4,1,6,2,2,5,1,4,4,4,4,3,4,5,3,6,2,5,5
"68",1,2,6,1,2,2,1,4,5,6,4,4,6,5,3,1,1,2,1,3,4,6,2,2,1,1,2,6,4,2,3,4,1,3,1,2,5,3,5,2,5,6,3,3,5,3,6,3,3,4
"69",2,3,3,5,2,5,2,5,1,3,2,5,6,4,1,3,1,1,6,6,2,1,6,3,5,2,6,5,3,4,3,2,5,5,6,5,1,6,4,1,1,2,3,2,5,2,1,2,5,1
"70",5,2,3,6,4,2,5,4,6,5,6,3,6,2,2,5,4,4,5,6,4,1,4,6,2,6,1,5,4,6,6,4,4,2,5,2,3,1,5,1,5,4,6,4,3,5,3,1,2,2
"71",6,1,1,6,1,1,2,5,1,4,2,1,6,2,4,3,4,2,5,6,5,2,5,6,4,5,1,6,3,2,6,4,6,1,1,2,2,4,1,4,1,2,4,5,3,5,1,5,6,4
"72",5,2,3,3,2,4,2,2,6,5,5,2,3,2,5,1,3,1,5,3,2,3,3,5,5,6,1,4,1,5,4,2,2,3,1,2,3,6,4,5,5,5,1,6,3,6,3,5,2,4
"73",4,5,2,4,4,4,3,3,3,3,5,4,1,6,3,4,1,5,2,5,2,6,2,5,4,3,1,2,3,4,1,2,5,1,1,3,1,4,4,6,2,3,6,1,6,3,2,3,6,5
"74",4,1,1,2,1,4,2,5,1,3,1,6,2,2,3,2,6,4,5,6,1,6,3,5,2,6,2,1,1,1,2,3,4,5,5,5,6,1,3,4,2,4,2,1,2,2,4,4,5,2
"75",6,3,4,1,6,1,1,6,3,4,3,4,2,3,3,6,2,1,2,6,1,6,5,4,3,3,1,5,6,6,6,3,4,3,1,4,2,1,4,4,3,2,1,5,1,1,1,1,2,1
"76",4,1,6,4,2,3,4,3,6,2,1,5,3,6,3,2,2,3,1,4,3,5,4,1,4,4,2,6,3,1,6,1,6,6,4,6,5,5,3,3,4,6,4,5,3,2,3,1,6,3
"77",2,5,4,2,4,1,5,3,2,5,6,1,5,2,5,3,2,6,2,3,5,2,5,3,2,3,3,6,6,2,6,1,5,3,2,6,4,2,5,6,4,4,3,6,4,3,2,1,1,6
"78",2,3,2,2,3,3,2,3,3,5,1,3,2,3,1,4,5,4,6,1,1,6,1,5,5,4,6,5,4,2,1,5,5,3,5,2,3,5,1,2,5,4,6,1,5,3,5,6,4,5
"79",5,2,3,4,1,5,1,3,1,4,6,1,1,1,2,4,1,5,3,4,1,4,1,5,3,4,2,3,4,4,2,1,4,2,3,4,2,2,3,5,2,1,5,2,3,1,1,2,6,6
"80",5,5,5,5,4,2,1,6,3,4,2,1,2,1,4,4,4,2,2,6,1,6,3,4,6,6,3,6,1,5,1,4,2,2,5,5,2,3,2,2,6,6,4,4,3,4,3,2,5,3
"81",6,6,4,5,5,6,1,6,3,4,6,6,6,3,2,1,5,2,2,1,3,5,5,5,6,6,6,3,3,3,4,2,6,3,6,6,3,4,6,5,2,3,4,6,1,3,6,4,3,2
"82",6,2,6,2,1,3,1,6,3,1,5,4,1,2,1,3,5,6,2,6,5,1,6,6,2,1,6,5,5,3,3,1,5,1,4,3,2,5,4,5,3,3,1,3,5,4,6,2,2,4
"83",5,4,3,6,6,2,5,3,1,4,3,5,6,3,2,1,4,1,6,2,5,6,4,3,6,3,2,3,1,2,3,4,6,1,5,4,1,2,2,4,3,3,6,4,1,1,4,5,2,5
"84",1,4,4,5,2,3,2,5,2,3,3,3,6,5,4,4,5,2,6,2,4,5,4,1,6,1,2,2,5,6,4,5,6,1,1,4,4,3,3,1,1,3,5,1,4,6,2,3,4,1
"85",6,4,4,6,4,2,3,6,6,3,5,2,4,2,2,1,1,2,5,1,3,4,3,3,3,2,4,5,5,4,4,4,5,2,2,6,4,4,1,4,5,5,2,1,1,3,3,3,4,6
"86",1,5,4,6,1,2,4,6,5,2,1,1,3,3,6,3,3,6,5,4,5,1,4,4,4,6,2,4,2,4,1,6,6,3,4,5,3,5,1,5,6,5,2,6,3,2,3,1,2,6
"87",3,6,2,4,6,1,4,6,3,4,3,3,4,5,6,6,3,2,3,5,5,6,3,1,2,2,4,2,2,4,2,3,5,6,3,5,4,6,6,5,2,5,3,4,2,2,3,2,4,6
"88",4,5,2,4,2,1,1,2,5,1,2,3,4,3,2,2,5,4,1,2,4,1,6,3,4,2,2,5,1,4,6,1,2,6,3,5,1,2,1,2,2,6,2,6,5,5,3,5,5,1
"89",5,6,6,3,2,1,1,5,6,4,5,6,2,2,5,2,5,1,1,1,5,5,4,4,6,6,4,4,5,4,5,1,4,5,1,6,6,4,3,3,5,6,1,2,1,1,5,6,6,3
"90",6,1,5,6,2,6,4,3,1,1,1,2,6,2,4,4,5,6,6,2,6,2,6,6,5,3,1,4,1,4,6,5,5,4,6,5,1,2,6,3,4,2,6,4,3,4,2,1,5,2
"91",1,1,1,6,4,2,4,3,5,3,5,5,5,3,2,3,4,3,1,2,5,3,1,1,1,5,1,2,4,3,4,6,5,5,2,2,3,6,4,2,6,4,4,2,3,1,6,5,3,1
"92",1,2,3,6,3,1,3,2,4,2,5,4,4,1,4,1,2,4,5,2,3,5,5,2,3,4,1,1,6,5,1,4,4,2,6,6,5,5,5,4,3,4,2,6,1,5,6,4,5,5
"93",6,4,6,2,5,6,6,5,2,1,6,1,6,1,6,5,4,6,2,3,1,2,3,5,1,6,5,2,6,1,4,2,4,2,6,4,1,6,3,1,6,4,4,3,6,4,3,1,5,6
"94",6,2,4,3,4,2,4,1,3,3,5,1,6,5,4,3,6,6,2,4,1,6,6,2,5,3,6,5,3,2,4,4,1,3,1,6,6,6,4,4,2,5,6,5,2,1,4,2,5,5
"95",6,3,4,6,5,3,5,4,1,5,5,5,3,1,4,4,2,5,3,6,2,3,3,4,2,4,3,2,3,2,3,1,2,2,3,1,1,2,6,3,6,6,6,2,5,4,1,2,4,4
"96",5,5,4,3,2,4,5,1,1,1,2,6,3,2,3,2,5,4,4,1,1,4,6,1,1,2,4,2,2,1,3,2,5,5,2,5,1,5,4,4,6,6,5,2,5,3,1,3,3,3
"97",1,5,2,3,3,3,4,1,6,2,6,3,4,6,4,1,2,6,3,1,6,4,3,5,5,4,5,1,2,1,4,3,5,3,3,6,4,1,2,1,4,3,1,6,2,5,4,5,1,3
"98",2,6,4,2,2,3,5,6,5,6,5,6,3,1,5,2,3,1,2,6,6,6,3,1,2,3,4,1,1,5,2,4,1,3,3,6,1,3,5,1,3,4,3,2,1,4,4,3,4,1
"99",4,2,5,1,5,1,3,5,1,2,2,4,5,2,6,2,6,4,3,4,6,4,6,4,1,2,4,6,2,6,6,1,1,1,1,1,2,1,1,1,6,1,4,4,4,3,3,5,6,4
"100",1,2,2,1,3,2,1,3,2,4,6,2,3,5,3,6,4,5,6,3,2,4,2,3,6,2,5,6,2,3,2,5,5,6,6,2,4,1,1,2,1,1,6,6,1,2,1,4,6,4
