"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"11",3,1,2,3,1,4,3,2,2,1,3,2,2,2,2,4,1,2,2,2,5,2,1,5,2,4,3,1,4,3,1,1,2,1,3,2,1,2,7,2,2,2,2,2,4,2,3,2,1,1
"12",3,1,2,1,4,4,3,1,1,3,2,2,1,2,2,1,3,1,1,1,1,2,6,1,3,2,1,1,1,1,1,3,4,2,2,1,2,3,1,3,2,2,1,2,1,1,4,1,1,2
"13",1,1,2,2,1,4,1,2,2,2,1,3,2,4,2,3,3,5,4,2,5,2,1,3,3,1,2,4,2,4,2,4,3,1,3,5,2,1,1,2,3,1,4,2,3,1,2,3,2,3
"14",3,3,3,3,2,1,1,1,1,1,7,1,4,2,2,1,3,3,4,1,3,2,2,2,3,8,3,1,1,4,1,1,4,1,5,1,6,2,4,2,5,2,4,4,4,3,2,1,1,3
"15",3,1,2,1,4,3,2,1,2,1,2,2,1,2,3,4,4,4,2,2,1,3,2,2,4,1,2,3,3,2,3,2,5,3,1,3,2,6,2,1,2,3,1,2,2,5,3,3,3,1
"16",3,3,4,2,2,5,2,2,3,3,1,2,4,3,3,2,1,1,2,2,4,4,3,1,2,1,2,2,2,4,2,3,1,4,1,3,3,2,3,5,2,4,1,3,3,2,2,2,3,1
"17",1,1,1,2,2,1,2,1,3,2,1,2,2,3,1,3,3,3,2,1,2,2,2,3,1,5,2,6,1,3,1,4,2,3,4,1,2,1,3,2,1,3,3,1,3,2,1,2,1,1
"18",3,2,3,1,4,2,5,2,3,1,1,3,6,4,1,1,1,3,2,3,1,1,3,2,2,3,4,3,4,2,4,3,2,1,2,3,4,2,1,3,2,3,3,2,4,2,2,1,1,1
"19",1,3,3,5,4,2,3,2,2,3,3,3,1,2,2,3,4,1,1,2,3,1,1,5,2,2,1,1,1,2,3,3,1,4,4,1,1,1,4,3,1,2,3,1,1,1,3,3,1,3
"20",1,3,2,3,2,2,2,3,2,4,3,1,2,3,4,1,2,2,3,8,1,5,4,2,5,3,5,2,3,1,4,2,2,2,2,5,1,4,1,2,1,1,4,2,5,2,3,3,1,1
"21",3,2,3,1,1,1,3,2,2,1,3,4,2,4,1,5,2,2,2,1,1,2,2,2,1,3,1,5,2,2,2,3,1,2,3,2,2,1,1,2,2,6,2,2,1,3,1,1,5,3
"22",1,1,2,4,4,2,1,2,2,4,3,2,2,2,4,1,3,3,4,4,3,2,2,2,2,3,2,4,4,3,2,1,3,1,5,2,4,2,2,1,4,4,2,1,4,1,3,3,3,3
"23",4,1,2,1,4,1,3,3,1,3,3,1,2,1,4,1,2,5,1,2,1,2,4,4,1,3,1,3,2,2,3,1,2,3,1,2,4,4,2,2,2,2,1,2,3,5,2,1,1,1
"24",1,2,2,1,4,1,2,3,1,4,2,6,4,2,1,1,2,1,2,3,1,1,1,4,1,1,4,2,3,3,1,2,1,2,1,1,4,4,1,1,2,2,3,1,3,2,3,1,3,4
"25",4,2,2,4,2,2,2,1,3,3,4,3,2,5,4,4,1,3,1,2,4,1,6,1,3,4,2,2,2,2,1,1,2,2,1,6,1,2,1,2,1,5,2,2,2,2,1,2,1,3
"26",2,2,2,1,1,3,2,2,2,1,4,2,4,1,3,4,3,2,3,2,1,1,4,4,1,2,2,2,1,1,3,2,3,2,3,2,1,1,1,2,2,3,5,3,1,2,3,2,3,5
"27",2,1,1,2,3,5,2,1,2,2,5,2,1,1,4,1,1,1,3,2,2,1,2,2,2,2,2,3,1,4,3,1,3,3,2,2,3,1,3,1,2,1,2,2,1,2,1,1,1,6
"28",4,1,3,1,1,2,1,4,2,1,1,2,1,3,6,3,2,2,3,3,1,3,3,4,2,5,2,1,1,2,3,3,5,2,2,5,4,2,2,2,2,3,1,4,1,2,1,1,2,3
"29",3,1,2,1,1,6,3,2,2,3,2,1,2,4,1,6,3,1,5,2,4,3,1,4,1,1,1,3,4,1,5,1,3,1,1,4,2,6,2,5,2,1,2,1,2,2,6,1,1,3
"30",4,2,1,1,2,1,2,1,3,5,2,1,1,3,2,2,3,3,3,4,2,2,3,4,4,4,5,2,1,3,2,2,5,3,1,2,1,2,1,3,2,3,1,1,1,3,4,1,1,4
"31",3,1,2,3,2,1,1,2,3,2,1,1,3,2,2,2,3,1,3,2,2,1,3,3,1,5,1,2,2,1,2,2,1,3,2,2,3,3,3,2,1,2,1,3,5,2,6,3,3,2
"32",2,4,2,3,1,1,3,3,3,1,1,1,1,1,1,1,2,3,2,3,4,2,2,2,1,1,3,2,3,2,2,2,3,2,2,3,2,1,1,1,1,1,3,1,5,4,2,1,2,2
"33",2,1,2,1,2,1,2,3,6,3,1,2,1,1,2,3,2,1,4,1,2,3,3,2,3,2,3,2,2,1,1,4,1,3,3,1,1,2,2,3,1,2,2,5,1,1,1,3,1,2
"34",5,1,4,2,2,3,2,2,4,2,1,1,3,5,7,3,4,2,2,2,2,1,2,5,1,2,4,1,2,3,2,1,4,3,1,1,2,4,1,1,1,4,1,1,2,2,4,2,2,4
"35",1,4,2,2,1,2,4,2,3,2,3,2,2,2,4,3,1,3,9,2,3,3,1,1,4,3,1,2,4,3,4,3,2,6,2,1,1,5,2,4,2,1,2,3,1,3,2,2,1,2
"36",2,2,2,1,3,1,2,3,1,3,4,1,5,3,1,1,2,1,1,1,3,1,3,6,1,4,2,2,4,4,1,1,2,2,1,3,1,1,3,1,2,2,1,4,3,1,5,1,3,2
"37",2,4,2,4,3,2,2,1,3,1,5,2,3,2,3,2,2,5,3,1,4,4,3,2,1,1,1,3,2,5,4,2,1,2,1,1,1,4,2,3,3,1,3,1,3,3,3,1,3,3
"38",3,2,2,1,2,3,2,1,2,4,3,4,4,2,3,3,2,1,4,2,5,1,1,1,3,3,1,1,1,2,6,2,1,3,3,1,3,2,1,1,1,1,1,4,3,1,3,1,2,1
"39",3,2,1,2,2,1,2,3,1,4,1,4,2,1,4,2,1,1,2,3,2,1,4,1,1,1,1,1,4,1,4,3,1,1,2,1,2,1,3,3,3,2,2,4,1,1,4,1,6,1
"40",2,3,1,3,1,3,2,4,6,2,1,1,3,3,2,1,2,2,1,2,3,5,3,1,4,2,2,3,3,2,2,1,5,2,1,5,3,4,1,2,2,4,3,1,2,2,1,2,2,2
"41",4,2,1,1,3,4,3,4,3,3,6,1,2,4,3,1,2,3,3,1,2,1,1,3,4,3,2,2,2,4,1,3,2,4,3,1,1,2,7,2,4,2,4,7,2,4,2,1,2,3
"42",2,1,1,1,1,3,3,3,1,1,1,3,1,2,1,2,3,1,3,4,2,3,5,5,2,3,2,3,4,1,1,1,2,3,1,1,6,1,1,2,4,3,3,1,3,1,1,4,1,2
"43",1,5,4,2,2,4,1,1,3,7,3,2,1,2,4,2,1,2,4,3,5,1,1,3,5,3,3,2,1,2,2,2,2,3,4,3,3,1,1,3,1,3,2,3,3,1,4,4,1,4
"44",2,1,3,3,1,2,2,3,4,2,7,6,2,1,2,2,1,3,3,3,1,2,1,1,1,2,1,2,2,4,1,2,3,4,1,1,2,2,4,2,2,1,3,3,4,7,1,2,3,1
"45",2,3,2,2,2,3,4,2,3,3,2,1,1,3,3,1,2,4,2,3,2,3,1,3,4,1,2,2,6,2,3,2,3,1,6,3,1,3,1,1,2,1,2,5,2,1,3,1,2,1
"46",2,4,1,3,4,2,3,4,4,1,2,2,1,1,2,2,2,2,5,1,5,1,4,1,2,6,4,1,2,3,1,3,3,5,4,1,2,1,6,5,4,2,3,2,1,3,2,3,4,1
"47",1,4,3,1,4,1,1,1,4,2,1,2,2,4,2,3,6,1,4,1,4,2,1,2,3,6,2,1,1,2,3,1,4,3,2,6,3,1,2,2,3,1,2,4,1,3,4,2,2,3
"48",2,2,2,3,4,2,1,2,1,2,2,1,3,3,1,4,1,3,1,4,6,1,2,4,3,1,2,1,1,2,4,2,4,1,3,3,1,3,3,2,1,2,3,3,3,1,2,4,1,1
"49",2,1,2,1,4,3,2,3,1,2,6,4,1,4,4,1,2,3,2,1,3,1,4,1,2,2,1,1,2,1,3,2,2,3,2,3,1,5,2,3,2,3,4,1,1,2,6,1,1,3
"50",1,2,1,6,1,2,3,2,1,1,4,1,3,1,2,1,1,2,3,1,2,4,2,1,1,2,5,2,2,2,4,6,2,3,1,1,2,2,1,1,2,1,1,2,2,1,3,4,2,1
"51",1,3,3,1,2,3,4,1,6,2,2,1,1,2,1,1,3,2,6,5,3,1,1,3,2,5,2,3,1,4,2,3,2,1,4,3,1,3,2,2,3,3,1,1,2,2,3,4,4,2
"52",2,4,2,4,2,1,1,6,1,3,2,2,1,2,3,2,3,1,2,2,2,1,2,3,1,1,2,1,2,1,1,1,2,2,3,2,3,2,3,2,1,2,2,1,1,2,1,3,1,1
"53",4,3,2,1,2,1,1,6,1,2,2,1,3,2,3,1,1,1,1,1,2,4,1,1,3,5,5,4,4,4,3,2,3,2,1,4,3,2,3,2,1,1,3,6,2,2,1,2,2,2
"54",1,2,1,1,1,2,2,1,4,5,2,1,1,2,2,1,1,1,2,5,5,2,2,1,2,3,2,2,2,1,1,2,4,1,1,3,3,2,2,5,1,1,6,2,1,2,4,2,2,2
"55",1,2,3,2,1,4,1,2,5,3,1,4,7,4,1,2,2,3,2,1,2,3,1,2,6,2,2,2,1,3,2,2,3,1,3,2,4,2,1,5,3,1,1,1,1,1,1,1,2,2
"56",1,3,2,1,1,5,2,1,3,1,2,4,3,1,3,1,1,2,2,6,1,1,1,4,1,3,3,4,1,3,1,2,2,2,2,4,2,4,2,3,3,3,1,2,1,3,1,1,1,1
"57",1,1,1,1,6,2,4,2,2,2,5,1,3,3,2,2,3,2,1,2,1,4,5,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,4,2,2,2,2,1,3,1,4,5,3
"58",3,2,2,5,2,2,3,2,3,2,2,1,3,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,3,2,1,1,3,1,2,3,3,2,2,3,2,2,3,1,2,1
"59",4,2,1,1,3,2,1,3,4,1,2,2,3,3,1,4,3,2,2,5,1,1,4,1,2,3,5,4,1,3,4,2,4,4,2,1,2,1,3,2,3,3,1,1,2,3,4,3,2,2
"60",2,1,1,1,3,5,3,5,2,2,1,3,4,4,4,1,1,1,4,1,2,1,1,1,1,3,3,1,2,3,2,2,2,1,2,1,2,7,2,3,2,1,4,2,1,3,1,3,1,2
"61",2,4,2,1,3,4,4,3,4,3,3,3,1,1,1,1,1,3,3,2,2,2,1,2,3,2,3,2,1,1,1,1,2,3,2,3,3,2,1,3,2,3,3,2,2,1,4,3,1,1
"62",2,4,4,2,2,1,1,1,1,2,3,3,1,4,3,2,3,1,3,5,2,1,3,4,4,1,1,4,3,2,4,2,2,4,3,1,3,1,3,1,1,1,2,2,1,3,1,3,1,2
"63",2,1,1,3,1,3,5,3,1,1,3,4,1,3,1,6,1,1,2,3,8,2,3,2,1,1,2,2,2,3,3,2,3,3,2,2,4,1,2,2,2,4,2,2,1,4,3,2,2,1
"64",2,2,1,1,1,3,6,2,1,3,3,2,1,2,5,3,4,2,3,1,2,4,5,1,3,2,2,3,3,3,2,2,4,3,4,1,3,2,3,1,3,3,1,1,4,1,2,1,2,4
"65",2,1,3,1,2,3,2,3,5,1,5,1,1,2,3,5,1,3,1,2,1,2,4,2,3,3,2,3,3,1,1,1,3,4,3,1,3,1,3,2,3,1,2,1,1,3,3,2,1,3
"66",2,2,2,2,1,3,5,3,1,1,1,1,2,2,4,2,1,1,1,3,4,2,2,2,1,2,2,3,1,2,4,1,1,2,1,1,2,2,2,5,1,5,2,1,4,2,3,1,4,3
"67",2,3,1,3,2,4,4,1,2,1,4,2,1,2,3,2,4,3,3,4,3,2,1,2,3,4,3,2,3,1,2,3,1,4,4,2,1,2,4,4,1,2,1,6,5,1,3,3,2,1
"68",1,3,2,4,4,3,5,1,1,3,6,2,2,2,1,4,1,2,3,3,2,1,2,3,1,2,3,1,1,1,1,3,3,1,2,3,3,2,2,1,2,3,2,1,3,2,3,3,3,2
"69",1,5,1,2,2,4,4,5,2,1,4,3,3,1,4,1,1,3,1,2,3,1,1,2,2,2,3,4,1,2,1,4,2,1,2,1,2,4,2,3,3,2,2,3,3,2,2,2,2,2
"70",4,2,2,3,4,3,2,3,2,3,3,4,1,7,4,1,2,4,2,1,4,2,1,3,3,1,1,1,2,2,1,3,2,3,2,1,1,1,1,2,4,1,2,2,4,1,2,1,1,4
"71",3,3,3,1,1,1,2,1,2,2,2,3,2,1,2,1,2,3,2,2,4,1,5,3,2,2,4,1,2,3,2,1,2,5,3,3,4,3,2,4,2,3,1,3,5,3,5,1,2,1
"72",1,3,2,2,1,1,6,2,3,5,2,2,3,3,2,2,3,1,4,5,4,1,3,5,1,4,5,1,2,1,3,1,3,3,3,4,1,3,3,2,4,1,3,1,2,1,3,3,4,5
"73",3,3,3,1,3,2,6,1,1,3,3,3,3,2,2,2,1,3,1,2,1,3,5,1,4,6,1,4,4,2,4,4,3,1,2,4,1,2,2,2,1,1,4,4,3,2,1,3,2,2
"74",1,3,2,1,3,2,2,2,4,3,2,1,1,2,4,3,3,1,2,2,4,3,1,5,2,1,2,1,4,3,2,4,2,1,2,4,4,3,2,1,1,3,3,1,4,2,2,1,1,1
"75",1,3,2,2,4,1,1,3,3,1,1,2,5,1,2,3,3,1,2,2,5,1,5,2,1,6,5,1,3,3,2,2,1,1,2,2,1,2,1,1,3,3,1,1,1,1,1,3,6,3
"76",2,5,2,2,1,3,1,1,2,2,1,1,5,2,3,1,1,3,2,2,3,1,3,1,1,1,5,1,3,2,1,5,1,3,3,2,5,3,4,3,5,1,3,5,2,1,3,4,2,2
"77",2,1,2,2,1,2,3,3,1,2,4,1,3,3,1,2,4,1,3,5,1,1,3,4,2,3,3,1,1,3,6,5,3,2,1,1,1,3,4,4,3,2,3,2,2,4,2,3,3,2
"78",1,5,4,1,2,4,1,5,3,1,5,2,2,1,1,1,1,2,2,1,4,2,1,1,1,1,2,4,3,4,5,1,3,3,1,3,2,1,3,1,1,1,4,1,3,3,1,4,3,2
"79",4,2,4,2,4,3,1,1,1,3,5,2,1,1,2,1,2,4,3,4,3,2,1,5,3,5,6,3,1,4,1,3,2,2,1,2,1,4,4,1,3,1,2,2,3,1,1,2,2,3
"80",1,5,4,2,1,1,1,2,1,4,1,2,1,2,2,1,1,3,1,3,3,2,3,4,3,2,2,4,4,4,2,1,2,3,2,1,2,2,1,1,2,2,3,1,1,2,4,3,3,1
"81",3,1,4,3,1,1,1,1,2,3,1,4,7,3,2,3,2,3,1,1,1,2,2,4,2,1,1,3,3,5,3,1,2,1,2,2,3,3,2,3,1,3,2,2,3,2,2,1,3,3
"82",1,2,2,2,1,7,1,1,1,3,1,1,4,2,3,4,4,4,6,5,4,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,2,5,2,2,3,3,2,2,1,2
"83",4,1,3,2,1,3,1,1,3,2,4,2,4,1,5,1,1,4,1,3,3,1,4,2,3,1,2,4,1,3,1,2,2,2,4,4,2,1,3,4,1,1,5,1,4,1,1,2,2,3
"84",4,4,2,1,8,3,4,1,1,2,1,2,4,4,4,3,2,3,6,1,1,1,5,2,1,2,2,5,3,2,2,1,3,1,2,3,2,2,3,2,3,2,1,2,2,4,5,2,3,1
"85",4,2,2,2,1,4,3,2,2,3,1,3,1,2,1,2,3,4,1,2,2,3,2,4,3,3,4,2,3,4,2,5,3,4,2,1,2,1,2,1,3,2,1,1,4,1,1,2,2,3
"86",2,1,3,3,1,4,4,2,4,6,3,1,3,2,1,3,2,4,3,1,1,3,1,1,2,3,2,2,2,2,1,3,3,6,2,2,1,3,1,1,3,4,1,2,3,3,1,1,2,2
"87",7,5,2,2,2,1,1,2,1,5,2,2,3,2,2,3,4,4,2,5,2,3,5,2,3,1,4,3,4,2,5,3,1,4,4,1,2,1,1,1,1,1,1,1,5,4,4,2,2,1
"88",1,3,1,2,1,2,2,1,1,3,2,1,1,3,3,1,3,3,5,5,1,2,1,4,3,2,3,3,2,2,4,3,2,2,4,2,2,4,4,4,2,2,1,1,1,1,1,4,4,2
"89",2,2,6,3,2,4,1,2,1,3,1,2,2,2,3,3,1,2,2,1,1,2,3,5,1,4,1,1,2,2,3,3,1,3,1,3,2,1,4,6,2,2,1,3,4,3,1,2,1,2
"90",2,2,3,1,3,2,2,3,1,1,1,2,2,2,1,2,2,1,2,2,2,2,4,1,1,6,2,1,2,1,3,1,1,2,1,3,2,3,1,2,3,5,1,2,3,3,2,1,1,2
"91",3,4,4,1,1,4,5,1,2,1,2,4,2,3,2,4,2,1,2,2,3,1,5,1,2,1,3,3,3,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,3,1
"92",4,1,3,2,4,3,3,4,2,2,1,1,3,2,1,1,2,3,2,1,2,1,2,2,3,3,4,4,4,1,2,5,2,1,4,2,2,2,2,1,3,3,4,3,2,1,1,1,2,2
"93",1,2,2,2,4,3,2,2,3,3,2,1,1,4,1,1,3,2,2,4,3,3,3,4,2,1,3,1,5,1,4,4,2,1,3,2,2,4,1,2,3,1,4,2,2,2,4,2,2,1
"94",4,4,2,3,3,1,1,3,2,2,3,3,1,3,1,2,1,3,2,2,2,3,7,2,3,4,1,1,1,1,2,3,1,1,2,1,2,1,2,3,4,5,3,4,2,2,1,1,1,3
"95",3,5,5,4,4,4,2,5,4,2,4,1,1,4,2,1,1,3,1,1,1,2,2,1,3,3,1,2,1,2,3,3,1,4,1,3,1,5,1,4,1,2,1,2,2,4,3,1,2,3
"96",4,5,3,1,1,1,1,3,2,4,2,1,1,1,3,4,1,2,2,4,1,1,2,5,3,2,1,3,1,3,3,2,1,1,1,3,1,1,3,2,2,3,1,6,2,3,3,4,3,1
"97",3,1,1,1,1,3,2,1,5,1,2,1,2,2,2,2,1,4,4,4,2,2,3,2,2,1,2,2,4,3,1,1,3,3,1,1,2,1,1,2,3,4,1,1,1,3,3,2,1,2
"98",2,3,1,1,2,1,1,2,3,2,2,1,1,1,1,1,3,1,1,4,2,2,2,5,3,2,2,1,1,3,2,1,1,6,2,4,2,1,1,2,2,4,3,4,3,3,3,4,2,1
"99",1,3,2,2,2,3,2,1,1,3,5,3,3,1,1,1,2,2,3,5,2,3,4,2,2,1,1,4,2,2,4,3,3,1,4,3,1,3,2,2,3,4,1,3,4,4,1,1,5,1
"100",3,1,4,3,1,4,2,4,2,1,2,1,4,3,2,1,2,3,2,2,3,2,1,4,1,2,1,3,1,2,1,3,2,1,4,3,1,2,3,3,3,5,2,1,2,3,1,1,3,1
