"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"18",4,3,2,1,4,1,1,2,3,1,4,2,2,1,2,2,2,1,4,3,3,1,3,2,3,2,3,3,2,4,3,4,1,2,4,2,1,4,3,1,4,3,1,4,2,2,2,3,1,2
"19",1,2,3,3,4,4,2,4,1,4,1,4,2,4,1,4,2,2,4,1,2,1,1,1,4,2,2,3,3,3,1,2,1,4,2,3,4,2,1,4,3,2,4,1,3,2,1,4,2,1
"20",2,2,2,3,1,3,2,4,4,2,3,1,2,4,3,2,1,1,4,3,1,4,2,4,3,1,2,3,2,4,3,2,3,3,1,4,1,4,4,1,2,1,1,4,1,3,1,4,1,4
"21",3,2,1,3,4,4,4,4,2,2,2,2,4,1,1,2,2,3,3,4,4,3,4,4,3,1,3,3,3,1,1,4,2,3,3,1,1,4,2,2,4,2,3,2,4,3,2,4,2,2
"22",2,1,4,4,1,1,4,4,1,4,4,1,4,3,3,2,3,2,1,1,4,2,4,1,3,4,3,2,4,4,1,1,2,3,1,4,1,2,4,2,2,4,3,4,4,3,4,4,2,4
"23",3,3,4,3,3,2,1,4,2,4,1,2,1,3,4,2,2,1,2,2,1,2,4,2,3,2,4,3,4,3,4,1,2,1,2,4,4,3,1,3,3,3,4,1,2,1,1,4,3,1
"24",3,1,2,2,4,3,1,2,1,3,1,3,2,4,3,3,3,1,1,4,3,1,1,3,3,1,1,1,2,1,2,3,4,1,2,2,1,1,2,1,3,2,3,1,4,3,3,4,3,3
"25",3,1,1,1,1,4,1,1,4,4,4,3,4,2,4,1,1,3,1,1,2,3,2,4,1,1,4,2,2,1,2,4,4,4,3,3,2,2,2,3,1,4,2,1,2,4,4,2,4,4
"26",1,3,4,2,1,3,4,2,4,2,1,4,2,1,4,1,2,1,3,1,4,4,2,4,3,4,1,1,2,1,3,1,3,4,2,4,2,4,3,2,4,2,3,3,2,1,3,4,1,2
"27",3,2,4,2,4,3,1,3,1,4,3,4,1,1,1,2,3,2,4,2,4,2,3,4,1,1,1,2,4,1,3,4,3,2,4,2,3,3,2,4,4,2,1,3,3,1,4,1,2,1
"28",2,4,4,2,1,2,4,2,1,1,2,4,1,2,2,3,1,2,2,1,2,2,2,1,3,4,4,1,2,4,3,3,4,4,3,4,4,2,2,1,2,3,1,3,1,2,1,4,1,2
"29",1,4,3,1,1,4,4,4,1,2,3,2,1,2,4,3,2,4,3,4,4,3,3,3,4,2,2,3,4,4,3,4,1,1,2,1,3,4,2,1,2,2,3,3,1,4,1,4,2,3
"30",1,1,2,2,4,1,4,4,4,3,4,3,3,4,4,4,4,3,3,2,1,3,3,4,4,1,2,4,4,1,1,1,1,3,2,4,2,2,1,2,4,2,4,2,1,2,3,4,3,2
"31",3,4,2,2,3,1,3,4,4,1,1,2,1,2,3,2,2,3,4,1,3,2,3,4,2,3,3,2,3,2,2,3,3,2,4,3,2,1,2,1,3,3,3,4,1,4,2,3,2,3
"32",2,4,3,4,1,1,1,2,1,3,1,2,1,2,1,3,4,1,1,3,3,2,4,1,2,4,3,4,4,4,3,1,2,1,4,1,4,1,4,2,3,1,4,3,1,3,4,4,3,4
"33",4,1,4,1,4,3,4,2,4,4,4,4,4,2,4,4,4,3,3,2,2,1,2,1,4,4,3,3,3,2,2,4,4,3,1,4,2,3,4,3,2,3,1,3,2,4,1,2,1,2
"34",1,1,1,1,1,3,1,2,1,3,4,1,1,3,4,4,3,3,3,3,1,1,2,2,2,4,3,3,2,2,3,1,2,1,4,2,2,4,1,1,4,2,2,4,1,4,3,3,3,2
"35",2,2,1,4,4,4,1,3,2,4,2,4,2,4,3,4,3,2,4,4,2,3,2,4,3,2,4,1,3,1,4,2,4,1,3,4,2,4,4,3,4,2,2,3,1,2,1,3,3,3
"36",1,3,4,2,2,2,3,1,3,2,3,2,4,3,4,3,2,2,2,3,3,1,4,3,4,4,1,1,4,2,4,2,2,3,4,1,3,2,2,4,1,4,3,4,2,2,4,2,3,1
"37",1,4,1,2,1,2,4,1,1,4,2,1,3,4,3,2,4,2,1,4,3,1,2,3,3,4,2,3,2,1,3,2,1,2,3,4,3,3,3,1,4,3,1,2,1,2,3,3,1,4
"38",1,4,4,3,4,3,2,4,3,1,3,3,1,1,2,2,4,4,4,2,1,3,1,1,1,2,4,4,3,4,3,2,3,4,1,2,3,3,2,4,4,1,1,1,1,4,4,2,3,4
"39",2,2,3,2,2,4,3,4,2,1,2,4,4,2,3,3,2,2,2,2,2,4,3,2,2,2,2,2,4,1,2,1,3,3,3,1,3,2,4,2,4,1,4,1,4,4,4,4,4,4
"40",3,1,2,4,4,3,2,4,1,2,1,3,4,1,1,1,2,4,3,3,1,1,4,1,2,1,1,3,4,4,3,4,2,2,2,3,3,1,3,2,1,3,2,3,1,1,3,4,2,1
"41",3,1,3,1,1,2,4,2,1,2,1,1,1,2,4,3,1,1,3,2,2,4,2,2,1,2,2,1,2,3,2,2,1,3,3,2,2,3,3,3,3,4,2,1,1,2,1,3,4,3
"42",4,1,3,1,2,1,2,1,2,3,4,4,2,2,4,2,3,3,2,1,2,4,4,3,1,3,4,1,1,3,2,2,4,4,2,2,3,2,2,1,2,4,1,3,2,3,3,4,4,3
"43",2,4,1,2,2,3,3,4,2,2,2,1,4,2,1,1,1,2,2,4,3,4,4,2,3,2,2,3,1,1,2,2,4,3,3,2,4,3,3,4,1,1,4,3,4,4,1,2,3,2
"44",2,1,1,3,3,3,1,2,1,3,4,1,2,2,3,1,4,4,3,3,2,3,4,1,2,4,1,4,2,3,1,3,3,4,4,2,3,2,2,4,4,2,1,2,3,1,3,3,1,3
"45",4,1,2,4,1,3,3,4,4,2,3,1,2,4,2,1,3,4,4,2,1,1,1,1,2,4,2,2,1,1,4,2,4,4,2,2,4,2,3,4,1,4,3,3,4,4,3,1,4,3
"46",1,4,1,2,4,2,3,3,1,2,2,3,1,3,4,3,4,2,2,4,3,1,4,1,3,2,2,3,1,3,1,4,3,2,2,1,2,1,4,4,2,3,1,4,4,1,2,4,2,2
"47",3,2,1,3,4,4,2,1,2,3,4,3,3,4,2,1,3,3,2,4,4,3,1,1,3,2,1,1,1,2,4,2,4,2,4,2,3,1,4,2,2,2,4,1,1,1,3,2,4,2
"48",1,3,4,3,3,4,2,4,3,2,3,3,3,3,1,4,1,2,3,2,1,4,3,4,2,1,2,1,2,3,2,1,1,4,4,2,3,2,3,4,1,3,4,3,4,3,4,3,2,4
"49",2,2,3,2,1,4,4,3,3,4,2,3,4,3,4,1,1,2,3,4,1,4,1,4,4,2,3,1,3,1,4,4,3,3,3,1,2,2,4,2,3,4,3,3,4,4,1,4,4,4
"50",2,2,4,3,4,4,1,4,1,3,3,1,2,4,3,4,1,2,2,4,1,3,4,4,1,1,4,2,2,1,3,4,2,2,2,4,3,4,3,1,3,1,4,1,4,2,2,4,3,2
"51",3,2,3,1,3,1,3,2,3,4,3,3,2,1,4,1,2,3,3,4,1,1,4,1,2,2,3,4,1,3,2,4,3,1,3,4,4,4,1,1,4,1,2,4,3,4,4,3,1,2
"52",4,2,2,3,2,4,2,3,3,1,3,2,3,2,3,3,4,1,2,3,1,2,2,4,3,1,4,4,2,2,2,2,4,2,4,4,3,2,2,4,2,2,3,3,4,3,3,4,3,4
"53",1,1,1,3,1,4,1,4,3,3,3,2,1,3,2,4,4,2,4,2,2,1,1,2,3,1,3,2,1,1,4,4,4,3,1,2,1,3,1,2,1,2,3,3,1,3,2,2,3,2
"54",2,4,3,2,2,4,4,2,1,2,4,1,2,3,1,4,1,3,4,2,3,1,4,1,2,4,2,4,4,1,3,3,2,1,3,2,1,3,2,3,3,1,2,2,4,3,3,1,2,2
"55",1,1,1,4,3,4,1,2,1,1,4,1,4,2,1,1,4,1,4,1,3,1,1,3,1,3,4,1,4,2,4,1,1,4,1,4,2,2,4,3,1,4,4,4,1,1,2,1,4,1
"56",4,2,2,1,2,3,2,4,4,3,4,2,2,4,4,4,3,2,2,2,4,4,4,3,3,4,4,2,4,1,2,4,3,3,2,3,3,3,3,4,3,1,1,1,3,2,3,1,1,2
"57",1,3,4,3,2,4,2,4,4,3,1,2,4,4,1,4,2,2,3,2,2,3,2,1,3,2,3,3,4,3,3,2,4,4,1,3,3,4,1,2,3,1,4,4,2,1,2,4,2,2
"58",1,1,1,4,4,1,1,3,3,1,3,1,4,1,4,3,3,3,1,2,1,3,3,4,4,4,1,4,4,1,4,1,1,3,2,2,2,4,1,1,3,4,1,2,3,2,3,4,2,4
"59",1,4,2,4,1,4,1,1,1,2,2,4,1,3,3,2,3,2,4,1,3,4,1,3,2,4,4,2,2,2,1,3,3,4,2,1,3,3,4,1,4,2,3,3,3,1,1,2,1,3
"60",1,1,3,4,1,3,4,1,4,4,4,4,4,4,1,1,3,3,1,4,2,3,4,1,2,3,1,1,1,2,1,3,1,2,1,4,2,2,3,4,2,4,2,4,3,2,4,3,2,4
"61",3,2,3,1,3,1,1,1,3,2,1,2,4,3,2,1,4,4,2,1,1,4,1,1,3,2,3,1,3,4,2,4,2,1,3,2,1,2,4,3,2,2,3,4,3,3,1,1,3,3
"62",4,3,4,3,3,1,2,2,4,1,1,4,4,1,2,4,1,4,1,4,4,1,4,2,1,4,4,2,4,1,4,4,3,2,2,4,4,4,1,2,3,4,4,1,3,1,1,1,4,4
"63",3,2,1,1,2,3,2,3,1,2,3,1,3,4,4,3,1,1,1,3,1,1,3,2,3,4,4,3,3,1,2,3,1,3,4,1,2,2,1,2,2,4,4,4,3,1,3,4,3,4
"64",4,3,4,3,3,2,3,1,2,2,4,2,3,2,2,1,4,1,3,2,4,3,4,1,3,1,4,2,1,2,3,3,3,4,3,1,4,4,1,4,1,4,2,1,2,1,2,3,4,3
"65",1,3,4,3,3,4,4,2,2,4,3,1,2,2,2,4,1,3,1,1,4,4,4,1,2,2,4,2,1,3,1,2,3,4,1,3,3,1,2,2,4,3,3,4,1,1,2,3,4,1
"66",4,4,1,4,3,2,4,2,4,3,2,3,3,1,1,4,1,1,2,1,2,2,2,3,3,4,2,3,4,1,1,4,4,4,1,1,4,1,1,1,3,2,4,2,1,3,2,1,3,3
"67",1,3,4,2,1,4,1,3,2,2,4,2,2,4,2,4,2,1,1,2,1,1,4,3,1,2,3,2,4,3,1,3,3,1,4,4,1,4,4,4,3,1,1,1,3,2,4,1,2,4
"68",2,4,4,3,4,4,3,4,3,4,2,1,4,4,2,1,4,4,1,3,2,3,1,4,2,4,4,4,2,2,2,3,1,3,4,1,1,1,3,2,3,4,4,3,1,1,3,2,4,2
"69",4,2,2,1,3,3,3,4,2,2,2,3,2,1,3,1,3,3,3,4,2,3,2,3,3,2,2,2,3,2,2,4,3,2,2,3,2,4,3,3,4,2,3,2,1,3,2,2,2,2
"70",2,4,3,4,4,2,1,2,3,3,1,3,1,4,4,3,1,4,1,4,4,3,1,1,3,1,4,3,3,1,4,1,3,4,3,2,2,4,1,3,1,4,4,2,4,2,1,4,2,3
"71",4,3,3,3,4,1,1,4,4,2,2,2,2,2,4,1,1,1,2,2,2,3,2,4,4,2,4,2,2,3,2,2,2,3,4,2,3,1,2,1,3,2,2,4,1,4,2,4,3,3
"72",3,4,1,1,3,3,1,2,3,3,1,1,4,2,2,2,2,3,4,1,2,4,2,2,3,2,1,4,3,2,1,1,4,1,1,4,1,2,1,3,2,2,2,3,1,1,3,3,3,1
"73",2,2,2,2,4,3,4,2,1,4,1,1,1,4,1,2,2,4,3,3,2,1,1,2,2,3,4,3,1,1,1,3,2,1,3,4,2,3,1,4,2,4,4,2,1,4,4,2,2,3
"74",3,3,4,4,2,3,1,3,4,3,2,4,4,4,4,3,2,2,3,2,3,2,2,3,2,4,1,2,2,1,1,3,2,3,3,4,2,1,3,1,4,3,4,4,2,4,2,3,2,4
"75",2,4,3,1,4,1,1,4,4,2,2,3,4,1,2,1,3,4,3,2,3,2,4,4,4,3,2,3,3,4,3,4,3,2,3,3,2,1,3,4,2,4,2,1,2,3,4,4,4,4
"76",4,4,4,1,4,4,4,1,2,1,4,1,2,4,1,1,3,2,4,4,3,1,1,4,4,3,3,4,1,2,2,3,2,4,1,1,2,2,4,4,3,3,3,4,1,4,2,3,2,1
"77",1,4,3,2,1,2,1,3,4,4,4,3,3,2,3,2,2,1,2,2,4,4,3,2,1,1,3,2,4,3,2,3,3,3,3,1,2,4,1,4,3,1,4,4,1,3,3,1,3,1
"78",3,1,2,3,4,2,1,4,1,4,3,4,2,2,3,3,2,1,1,2,4,1,2,1,4,4,2,4,2,2,2,2,1,3,4,4,4,1,4,1,3,3,4,2,3,3,3,1,3,4
"79",2,1,1,2,3,1,1,2,4,2,2,1,3,1,4,4,1,4,1,2,1,1,3,3,3,3,1,3,1,3,4,4,2,2,4,4,3,1,1,3,3,4,4,4,3,4,1,3,2,1
"80",3,4,3,2,4,4,2,4,2,4,3,1,1,4,4,1,1,2,1,4,4,3,3,4,3,3,2,3,4,4,3,4,4,1,4,2,1,4,2,3,4,3,3,1,2,1,4,3,4,4
"81",1,4,4,2,2,3,4,2,4,1,2,2,2,3,2,3,1,1,1,3,1,3,1,1,1,1,3,1,1,1,2,1,4,1,3,2,4,2,2,2,4,1,3,3,4,2,3,3,4,1
"82",3,4,4,4,1,4,2,3,1,1,2,3,3,4,4,4,4,1,3,1,4,4,2,3,1,1,1,2,1,1,2,1,3,1,3,4,4,1,4,3,3,2,1,3,4,1,2,2,2,1
"83",3,4,1,4,2,3,3,2,1,2,1,1,4,4,1,1,1,4,1,3,4,3,1,2,4,3,1,2,3,1,1,3,2,1,1,2,1,3,2,4,1,1,3,3,2,4,3,1,4,1
"84",4,4,3,3,4,3,3,4,2,3,3,2,3,3,3,1,2,1,4,1,4,1,2,1,4,3,3,1,2,2,4,1,2,3,4,2,2,1,4,1,2,3,4,2,2,4,4,1,2,4
"85",1,1,1,4,4,4,2,1,1,3,1,2,4,1,1,1,2,4,2,2,4,2,1,2,4,1,2,2,1,3,1,4,2,4,1,1,1,4,3,1,2,2,2,1,4,2,3,1,4,4
"86",1,3,2,4,4,2,1,3,2,1,1,3,1,3,3,1,2,4,1,3,1,4,1,1,1,3,1,1,2,3,1,4,2,4,2,1,4,4,3,4,1,1,3,2,2,1,1,2,2,1
"87",4,1,4,2,1,2,3,3,4,1,4,1,2,1,3,2,4,2,3,3,4,1,2,3,4,2,3,1,2,4,2,4,3,3,4,3,2,3,4,3,3,2,3,4,1,4,3,4,3,2
"88",3,1,2,3,3,2,2,3,1,3,3,4,1,4,2,3,3,2,2,1,3,2,3,1,1,3,1,2,2,3,1,2,1,4,3,4,1,2,3,2,2,3,2,2,2,4,4,1,2,2
"89",4,2,2,1,3,1,1,2,1,3,2,2,3,1,3,3,1,4,3,4,3,4,2,2,2,1,1,3,4,4,2,1,3,3,2,1,2,3,4,2,3,4,4,1,1,3,3,1,2,2
"90",4,2,2,3,2,2,2,4,3,1,3,2,2,4,2,4,1,4,4,4,1,2,4,2,1,1,2,1,1,4,1,1,2,3,4,3,3,2,1,4,1,4,1,2,1,2,2,3,3,3
"91",2,4,2,1,2,3,1,3,1,3,1,2,2,4,1,4,1,3,3,4,4,2,2,3,1,2,2,2,2,3,1,1,4,3,4,2,3,2,3,1,4,4,4,1,2,2,4,3,4,4
"92",3,1,1,1,2,4,4,4,4,3,1,1,2,4,1,1,1,4,2,2,3,4,2,1,2,2,2,2,2,1,4,3,1,4,3,3,1,3,3,3,3,3,2,3,2,3,4,2,3,1
"93",3,4,3,4,3,1,3,4,2,4,3,2,3,2,1,1,2,4,2,3,4,1,3,3,4,4,2,2,1,3,4,4,1,1,3,1,2,4,4,2,2,4,1,2,2,4,3,3,4,3
"94",1,2,4,1,2,3,1,2,3,2,1,4,3,2,2,3,2,3,2,4,2,4,3,4,4,2,3,4,2,2,1,4,2,4,4,3,2,2,3,4,3,3,4,2,4,3,4,2,3,1
"95",3,1,2,3,3,2,4,1,3,1,2,4,2,4,4,1,2,2,2,2,1,1,4,3,4,4,2,2,4,3,1,4,2,2,2,3,3,4,2,1,2,1,1,1,2,4,1,1,1,2
"96",4,1,1,2,3,2,3,3,3,4,1,4,1,3,1,2,4,3,1,3,4,1,1,1,2,3,1,2,3,1,4,4,2,2,1,4,1,3,4,2,2,1,2,2,1,1,4,3,2,3
"97",3,3,1,2,4,1,2,3,2,2,1,4,3,4,4,1,2,3,4,4,2,1,1,4,3,3,2,3,2,3,3,2,2,1,1,1,3,4,4,4,4,1,1,2,3,4,2,4,3,1
"98",2,1,3,4,2,3,4,4,1,4,3,2,1,3,4,4,2,2,1,4,3,2,4,1,4,2,3,3,4,4,4,4,4,3,1,4,2,3,3,1,4,1,1,2,2,4,3,1,4,2
"99",3,2,2,1,1,2,2,2,2,1,4,3,1,3,3,3,3,2,2,2,2,1,3,3,1,2,4,1,2,4,4,2,1,3,1,3,2,3,1,4,1,4,1,3,1,2,2,1,2,3
"100",2,3,1,2,4,3,4,3,2,1,1,4,2,4,4,4,1,1,2,3,4,2,4,2,2,2,1,4,4,4,3,2,4,4,2,3,2,3,4,1,1,1,3,2,1,2,1,1,3,1
