"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"16",3,1,3,7,4,2,4,1,1,2,1,1,1,2,3,1,3,4,1,3,1,1,1,2,5,2,1,4,2,4,4,3,2,2,4,2,1,2,3,2,4,1,1,2,2,1,3,3,2,3
"17",1,3,5,4,1,1,5,1,1,1,4,1,5,1,1,2,3,2,4,5,3,1,2,4,1,3,2,1,2,2,1,3,1,5,1,1,3,1,2,4,1,1,1,2,2,2,1,2,3,2
"18",1,1,2,4,3,2,2,2,1,1,2,1,1,1,2,2,4,2,1,3,2,1,4,2,3,2,1,2,3,2,2,2,3,2,1,1,2,2,3,1,4,1,1,2,3,2,2,2,3,4
"19",3,2,2,2,5,3,2,3,3,2,1,2,5,1,2,4,1,1,1,2,1,1,1,3,1,2,3,3,1,1,3,1,2,3,5,3,5,1,4,3,2,3,1,3,1,1,1,1,2,1
"20",4,4,3,4,2,2,1,1,3,2,1,1,1,2,4,1,2,1,2,3,3,4,1,1,1,2,1,4,3,4,1,3,1,2,1,4,1,5,2,1,3,2,2,3,3,1,2,1,2,4
"21",3,3,3,3,1,1,3,1,1,3,3,1,2,2,1,1,4,2,2,1,3,3,3,2,3,2,1,3,4,2,5,2,4,2,1,2,2,3,2,2,3,1,2,3,1,1,1,1,2,3
"22",3,1,2,3,3,2,5,1,4,4,2,2,1,4,5,2,1,1,4,3,2,3,4,3,4,3,6,4,3,2,1,3,2,2,2,3,4,1,3,2,1,2,1,5,1,1,5,1,1,2
"23",3,4,1,2,2,1,2,1,3,4,3,3,2,5,1,2,1,2,2,2,3,3,4,1,4,4,3,2,1,1,1,6,1,1,1,1,2,1,1,2,2,2,3,5,1,1,1,2,4,2
"24",2,1,1,5,2,1,2,2,1,2,2,3,1,2,3,2,2,2,5,2,3,3,1,2,1,4,2,2,1,2,4,2,1,1,1,1,1,2,5,4,4,1,2,3,3,2,4,2,3,2
"25",1,1,3,3,2,3,2,5,1,1,1,4,1,3,3,3,2,5,7,1,3,2,4,4,3,3,1,2,2,2,1,1,5,6,2,4,1,3,1,1,3,1,3,2,3,4,3,2,1,2
"26",2,2,3,2,1,1,2,1,1,2,1,1,1,1,2,3,1,6,2,2,2,3,2,2,2,7,4,2,2,2,2,3,2,5,3,2,1,1,3,3,6,1,2,2,1,4,5,2,3,2
"27",3,3,3,2,2,3,1,3,2,5,1,5,2,3,5,2,2,1,2,3,1,1,1,2,6,1,4,4,1,2,1,2,2,2,3,4,2,1,3,1,2,1,3,1,2,1,1,2,2,1
"28",4,5,2,1,3,1,2,4,1,2,1,3,3,2,1,1,4,2,2,1,2,1,1,1,1,1,1,2,2,1,1,2,4,1,3,2,1,2,3,1,4,1,1,1,3,1,1,2,5,2
"29",3,2,1,4,1,3,2,4,3,3,2,1,4,6,1,1,4,3,3,2,3,3,1,2,1,2,3,5,4,1,2,1,1,1,1,4,1,3,3,2,1,1,2,3,3,1,1,3,2,3
"30",2,3,2,2,1,2,3,1,5,2,1,2,1,2,2,3,2,2,6,1,2,1,1,2,1,2,1,1,3,3,3,5,1,3,2,4,1,3,2,4,3,1,1,1,3,1,1,1,1,2
"31",1,1,1,6,1,2,2,4,2,4,2,3,1,2,3,2,6,1,1,2,2,5,3,3,2,1,3,2,2,3,2,1,1,3,1,6,3,1,1,2,2,1,3,3,1,2,2,1,2,5
"32",2,6,1,3,4,3,5,1,1,2,1,2,3,3,2,2,1,3,3,1,3,1,1,3,2,3,4,2,3,2,3,1,1,2,3,3,1,3,4,2,2,1,2,2,1,2,3,1,5,4
"33",1,4,2,4,4,1,1,3,1,4,3,1,3,2,1,2,3,2,3,1,1,1,4,4,2,2,5,3,3,4,3,2,5,5,2,3,4,4,3,1,2,1,4,2,1,2,1,2,2,1
"34",1,5,2,4,2,1,1,4,2,1,2,2,3,1,1,2,1,5,2,2,1,2,4,2,4,3,3,2,1,1,2,4,3,4,2,1,3,1,2,1,3,1,1,2,1,4,2,3,1,4
"35",1,1,3,1,1,1,5,3,2,1,2,2,3,2,1,2,1,1,4,2,2,1,6,2,1,2,2,5,2,2,2,1,3,2,4,1,1,2,1,2,2,2,2,1,4,1,3,4,1,5
"36",1,6,1,1,1,2,3,2,5,1,1,2,2,4,3,4,3,3,2,1,1,1,2,2,2,1,2,2,4,1,1,2,1,1,6,1,3,3,3,2,1,1,2,2,6,2,2,1,5,1
"37",2,4,2,4,5,4,1,1,1,2,2,2,3,1,1,1,3,3,2,3,4,1,1,5,4,6,4,3,1,1,2,2,1,3,4,2,3,4,4,2,4,4,6,4,1,3,1,3,5,3
"38",1,2,4,2,2,3,3,3,2,1,1,4,3,4,1,6,5,2,1,7,3,3,2,2,1,1,3,3,1,2,2,1,1,1,2,1,4,3,3,2,2,3,2,1,3,2,1,2,4,1
"39",2,3,2,4,2,1,3,2,2,2,2,3,2,2,2,5,2,4,1,3,3,2,2,3,2,5,1,5,4,2,3,1,1,2,8,2,1,1,1,2,3,2,3,1,1,4,1,1,2,4
"40",2,3,1,3,4,1,2,2,5,4,3,2,2,2,4,3,3,3,1,4,1,2,1,4,2,3,1,4,1,2,1,1,4,2,2,2,1,2,3,2,1,1,2,2,1,1,2,2,2,3
"41",1,2,2,2,2,3,1,5,2,4,4,3,1,1,3,1,1,2,2,3,3,2,1,2,3,2,2,3,3,3,1,4,2,1,1,2,3,2,4,4,3,2,1,2,2,1,1,2,4,2
"42",2,5,1,1,1,5,5,4,1,2,1,1,3,1,1,3,1,2,1,2,2,1,2,2,3,3,4,4,2,2,1,1,2,1,4,2,2,1,3,2,1,5,3,2,2,4,3,1,1,2
"43",1,2,1,2,2,5,1,1,3,2,6,2,4,2,1,1,5,2,1,2,2,4,3,5,1,1,4,1,2,1,3,1,1,2,2,3,1,3,1,2,2,2,1,2,4,1,2,1,3,1
"44",2,2,2,1,4,1,2,2,5,1,1,4,3,3,1,2,2,1,2,3,4,5,1,2,3,1,5,1,4,3,2,1,2,3,2,2,4,1,1,3,2,3,1,3,1,1,4,2,4,4
"45",5,1,1,2,3,1,5,4,3,3,3,2,1,2,2,3,3,2,2,2,2,3,4,3,1,2,3,2,3,1,2,1,1,2,2,1,4,3,4,2,2,3,1,1,3,6,1,3,4,2
"46",4,2,1,1,1,4,3,1,3,1,1,3,2,3,1,5,1,2,2,2,1,2,4,4,2,4,3,3,4,1,2,3,1,2,3,1,2,2,1,5,1,3,2,4,2,4,1,5,2,3
"47",2,6,1,2,2,3,1,3,2,3,2,2,2,4,1,2,2,5,3,3,2,2,2,2,3,2,3,1,1,2,1,1,1,2,2,6,3,3,2,2,1,1,5,2,2,1,3,1,2,2
"48",1,2,2,4,2,3,1,5,3,2,2,3,1,3,2,1,3,3,3,3,4,2,1,1,6,1,2,2,2,1,1,4,4,2,2,1,3,2,1,1,4,2,2,2,1,1,2,3,1,1
"49",2,4,1,1,1,3,1,1,5,1,3,1,2,2,5,4,1,2,1,3,1,3,1,4,2,5,1,1,2,2,1,3,2,1,1,2,1,1,1,6,1,3,2,1,4,3,3,1,2,1
"50",2,3,1,4,1,1,2,2,3,3,3,5,1,1,2,2,3,1,2,3,2,3,2,3,2,2,4,1,3,8,3,1,3,5,2,4,4,1,2,2,1,3,3,2,4,1,2,1,1,3
"51",1,2,1,3,2,5,2,5,3,1,1,2,2,1,1,3,1,1,5,1,1,4,4,5,1,3,2,3,4,3,2,3,2,1,2,2,4,4,4,1,1,2,3,5,2,3,4,2,1,1
"52",3,2,4,4,1,2,1,2,4,2,2,1,1,1,1,4,4,4,1,1,3,1,3,3,1,1,3,1,7,4,3,2,4,2,1,5,2,5,1,1,4,3,1,3,2,2,2,3,3,5
"53",2,1,3,3,1,3,1,1,1,5,2,4,2,2,1,2,1,1,1,3,2,2,3,2,5,2,3,1,3,4,1,3,3,2,3,2,2,1,2,1,2,2,3,3,2,1,3,3,1,2
"54",4,2,4,2,1,1,1,1,4,1,1,2,3,2,3,1,1,3,1,2,1,2,2,1,2,3,1,4,1,1,1,1,3,1,2,2,3,2,2,2,1,3,3,4,4,2,2,1,4,1
"55",1,2,1,2,5,2,1,4,6,2,3,1,4,2,2,1,1,3,1,1,4,4,1,1,4,3,4,2,3,1,1,4,2,2,2,2,2,1,1,4,1,3,4,1,1,2,4,2,1,1
"56",1,2,6,3,1,2,1,1,1,2,2,1,1,2,4,2,2,3,1,3,1,3,3,3,2,4,3,1,1,1,4,1,5,4,2,5,2,2,2,2,4,2,3,3,4,1,2,3,2,1
"57",2,1,2,1,2,3,4,2,2,1,1,2,2,2,2,1,2,3,4,3,2,2,2,1,3,5,2,2,3,4,3,2,2,3,4,2,2,3,2,5,1,3,1,3,5,1,4,2,1,6
"58",1,1,1,2,2,1,1,2,3,1,3,1,1,2,4,3,3,1,3,4,2,4,2,5,2,4,1,1,3,3,1,1,3,4,2,3,2,3,4,5,4,3,1,3,3,2,1,4,3,3
"59",1,5,1,1,1,2,2,3,1,1,1,4,1,3,3,3,1,2,2,3,1,2,3,1,4,2,4,2,3,3,1,2,1,2,1,1,1,5,1,4,2,2,2,2,2,3,5,4,4,1
"60",2,2,1,3,1,1,5,2,1,1,1,2,1,3,3,1,2,1,2,1,3,2,2,2,2,1,1,1,5,3,3,2,4,4,2,2,2,1,2,5,2,1,2,1,2,2,2,6,2,2
"61",2,1,2,1,1,3,1,3,2,2,4,5,1,3,2,3,5,3,1,3,1,2,6,2,3,3,4,2,3,4,2,1,2,3,2,2,3,4,2,5,1,2,1,4,3,1,2,4,3,4
"62",1,1,2,2,2,5,2,3,4,2,4,1,4,4,2,4,3,2,4,1,2,1,4,2,4,1,2,4,1,2,4,1,3,2,1,3,2,1,1,3,2,1,4,2,5,1,2,2,3,3
"63",1,5,1,3,4,1,1,2,5,5,1,2,1,5,4,5,3,2,2,3,2,1,1,2,1,2,5,3,1,1,3,2,3,3,2,1,4,1,1,1,3,3,2,1,1,1,3,3,2,2
"64",1,4,1,3,2,2,1,1,3,2,3,3,2,2,3,1,1,1,3,1,4,2,2,3,4,3,1,1,3,2,3,6,2,4,2,2,1,1,4,2,2,4,5,3,2,4,1,3,2,1
"65",2,3,5,1,2,2,2,5,2,3,2,2,2,2,3,1,3,2,1,1,1,2,2,4,2,1,2,3,5,3,2,2,1,4,2,4,2,2,1,1,5,1,2,1,5,2,1,2,1,3
"66",2,3,1,4,1,2,2,2,1,2,1,2,3,1,1,2,1,2,2,1,3,3,2,2,1,1,4,3,4,3,3,3,1,1,1,3,3,2,2,3,1,1,5,2,2,4,1,1,2,2
"67",2,2,1,4,1,1,1,2,2,1,1,1,1,4,1,2,1,1,4,5,3,1,1,2,1,1,1,2,1,2,1,4,3,2,2,1,2,1,2,3,2,2,2,1,1,2,5,4,2,1
"68",2,1,2,2,7,2,2,2,2,1,2,5,2,4,1,1,3,3,2,1,2,4,2,1,4,4,1,3,4,1,2,4,2,2,3,3,2,1,2,4,1,1,1,1,4,1,3,3,1,2
"69",2,3,3,3,4,2,4,4,2,1,2,3,1,3,1,2,3,2,1,5,4,3,4,5,2,4,3,2,6,3,4,1,5,2,1,3,2,3,2,4,5,3,1,2,3,2,2,4,1,2
"70",5,2,2,3,6,3,4,5,2,2,2,1,1,5,2,3,3,2,1,3,1,1,2,2,2,1,4,2,2,2,1,3,1,1,2,4,1,2,2,2,1,1,2,1,2,1,3,2,3,2
"71",4,4,1,2,1,4,3,3,1,2,2,4,3,3,1,3,1,3,5,2,1,4,3,3,3,1,1,1,4,1,2,1,1,1,1,6,2,2,2,3,1,2,1,2,2,2,2,2,2,3
"72",2,3,1,3,1,1,2,2,1,3,3,3,1,2,1,1,4,2,3,3,2,1,2,2,1,1,2,1,3,1,1,1,2,1,1,2,3,3,3,1,2,1,1,1,2,1,2,3,3,3
"73",2,1,1,2,1,1,4,3,3,3,1,2,1,1,2,2,1,4,5,3,1,2,2,3,4,1,3,2,1,3,2,2,2,1,5,3,2,3,2,1,1,1,2,4,1,5,2,2,2,4
"74",4,2,3,3,1,5,1,2,1,2,1,4,4,4,3,3,1,2,2,3,1,1,2,2,4,2,1,1,2,1,1,4,1,2,3,2,1,4,1,1,6,1,4,3,1,5,2,4,3,1
"75",3,2,1,3,3,1,1,2,1,2,3,2,2,2,4,2,1,4,6,1,3,1,2,1,1,3,1,1,1,1,2,1,4,5,4,2,3,2,1,2,3,1,4,1,2,3,1,2,5,3
"76",2,3,2,1,3,4,2,3,3,1,2,4,3,3,1,2,1,4,2,2,2,2,3,3,1,2,2,3,4,2,1,3,1,4,4,1,3,4,1,2,3,1,3,2,1,2,2,3,3,1
"77",2,5,7,1,1,4,6,1,3,1,1,9,4,2,1,1,2,3,2,3,1,1,4,2,3,1,5,1,2,1,1,1,2,2,3,3,3,2,3,1,2,2,2,5,3,4,1,1,1,2
"78",5,4,5,2,1,3,2,1,3,4,4,2,8,2,1,1,3,3,2,2,1,4,1,3,2,2,1,2,4,5,3,1,4,5,1,2,3,4,2,2,4,2,4,2,1,1,2,3,4,1
"79",4,2,2,1,2,2,3,2,1,1,4,1,2,2,2,1,5,1,5,3,1,2,2,1,1,1,2,4,3,2,4,4,2,2,4,2,2,4,2,2,2,2,2,2,2,3,5,1,2,5
"80",1,2,3,3,5,3,3,2,3,1,1,1,2,1,1,1,1,2,2,1,2,3,3,3,4,2,4,2,4,1,4,3,2,2,1,3,3,1,1,1,2,2,1,1,2,5,2,1,2,2
"81",1,3,2,3,1,2,3,1,2,2,1,3,1,2,2,1,1,2,2,5,3,2,3,2,3,3,6,1,1,1,1,2,1,2,1,2,3,7,6,3,2,3,3,2,2,2,1,4,5,2
"82",4,2,4,2,2,1,4,3,3,3,2,4,3,5,6,2,4,2,2,3,2,1,2,1,1,3,2,3,3,1,2,1,3,3,4,4,1,1,2,5,2,1,3,3,1,2,2,4,4,1
"83",1,2,2,2,3,1,2,1,5,2,2,2,2,3,2,1,5,1,1,1,3,1,2,3,1,2,1,5,1,5,2,4,3,4,1,2,3,5,3,1,1,1,4,2,1,1,2,4,4,2
"84",3,2,5,3,3,1,3,3,6,1,2,1,1,3,3,6,3,2,1,2,1,2,1,4,4,3,2,4,2,3,2,2,3,4,1,1,1,5,1,2,1,2,4,4,1,1,1,3,2,1
"85",1,2,3,2,4,2,2,1,3,1,1,1,7,5,2,3,2,3,4,1,2,3,2,5,2,2,4,3,2,1,1,6,1,3,3,4,1,1,4,5,3,1,4,1,1,2,3,2,4,6
"86",4,2,2,3,1,2,5,1,2,1,2,2,1,2,4,1,2,3,2,2,1,2,1,3,2,4,1,1,3,3,2,6,3,3,1,3,4,3,2,1,3,3,3,2,1,2,1,1,4,2
"87",3,3,2,3,1,2,4,2,2,3,3,3,3,2,2,6,3,4,1,1,1,1,2,1,4,1,2,3,2,3,4,2,3,1,2,1,1,1,3,1,1,2,3,4,3,2,2,6,3,1
"88",3,1,3,2,2,5,2,6,1,1,2,4,2,3,1,2,1,4,2,2,2,5,2,2,4,2,1,2,2,3,1,2,3,6,1,3,1,4,1,2,1,1,3,1,1,3,3,5,2,1
"89",1,1,2,6,3,4,1,3,3,3,2,2,1,1,1,2,3,3,2,3,5,2,1,1,2,2,2,7,1,1,1,4,3,2,5,3,1,3,4,4,1,2,3,5,1,1,1,1,3,2
"90",1,2,2,1,3,3,1,2,1,3,2,4,1,1,4,2,1,1,3,4,2,3,1,4,1,1,2,4,3,1,3,2,4,1,1,2,1,3,1,2,3,3,1,1,6,3,2,1,1,4
"91",2,3,1,2,1,1,4,2,2,2,3,1,3,5,2,2,2,1,3,3,1,1,4,2,2,4,1,3,2,3,2,3,2,1,3,2,1,4,2,4,4,3,3,1,1,1,2,1,2,3
"92",3,3,1,4,4,1,1,5,1,1,3,1,4,2,3,2,3,1,1,2,2,1,2,2,3,4,2,1,1,2,2,1,2,1,1,3,1,2,2,1,1,2,3,3,2,3,3,2,2,3
"93",4,2,2,2,3,3,4,2,1,1,1,2,3,4,1,2,2,1,2,3,4,2,5,2,1,1,2,1,1,1,4,2,2,4,1,2,5,2,2,2,1,3,2,3,2,3,1,4,3,3
"94",4,3,2,1,2,2,2,3,3,2,3,2,2,1,1,1,3,1,2,1,2,2,4,2,1,2,1,2,1,1,2,3,5,2,3,4,3,1,2,4,3,2,2,3,1,2,3,3,1,2
"95",3,3,1,1,4,2,4,1,1,3,3,1,4,4,1,4,4,5,3,1,3,3,2,4,2,3,3,1,3,3,4,5,3,4,4,1,4,3,2,2,2,3,2,4,1,3,1,2,1,3
"96",1,1,3,4,1,5,2,2,4,3,1,5,3,4,2,1,5,1,2,2,1,2,1,2,1,2,1,3,2,1,1,3,2,2,2,2,3,2,1,4,1,3,2,2,3,3,1,5,3,2
"97",3,2,4,1,5,6,2,1,2,3,2,1,2,2,2,2,2,3,4,3,1,1,2,1,1,2,2,1,2,1,6,1,4,2,4,1,4,2,1,1,2,1,2,1,2,1,1,1,4,2
"98",2,1,2,2,2,3,4,2,1,4,4,3,3,1,2,1,3,2,2,4,2,1,3,1,1,2,4,3,1,3,3,2,2,3,1,2,1,1,1,1,1,1,2,3,1,2,1,1,4,4
"99",5,1,2,3,1,1,3,1,1,4,1,3,2,2,1,3,2,2,1,2,3,1,1,2,2,3,3,3,2,1,3,1,4,1,1,2,5,2,2,2,3,1,1,3,3,1,2,1,4,3
"100",1,1,3,3,1,1,3,2,1,2,4,2,1,3,3,3,2,4,5,3,1,2,4,1,2,2,2,3,4,3,3,4,1,2,2,3,2,1,1,3,3,1,4,1,1,3,2,4,3,1
