"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"14",2,3,3,2,3,3,2,4,3,4,3,1,2,2,4,1,9,1,1,4,3,3,1,4,4,2,2,2,3,1,1,1,2,1,2,1,3,1,1,3,2,3,3,2,2,1,2,4,3,4
"15",1,2,1,6,2,1,2,1,3,1,4,1,1,2,4,1,5,2,2,2,3,3,2,1,2,1,2,3,4,4,3,5,3,1,2,2,2,4,2,1,3,2,3,2,2,1,5,2,3,1
"16",1,3,2,5,3,2,4,3,1,2,1,2,1,1,3,1,1,4,1,1,1,2,2,2,4,4,1,1,3,2,4,1,5,4,3,2,2,3,4,2,2,1,2,1,2,2,2,2,3,4
"17",4,3,3,2,2,1,3,1,1,3,2,4,1,3,2,1,2,3,1,3,1,2,3,2,2,1,2,2,3,3,2,3,2,4,1,1,1,1,2,2,5,1,1,3,1,3,1,1,2,2
"18",1,1,1,2,2,1,3,1,2,2,1,4,1,4,1,2,2,1,1,3,1,2,1,4,6,1,3,2,3,1,3,2,2,2,2,3,3,2,1,1,3,6,4,2,2,4,3,2,3,5
"19",2,1,1,5,1,2,2,1,4,3,1,1,3,6,1,2,2,3,2,1,5,1,1,2,2,2,1,1,2,3,4,2,1,3,3,3,1,1,4,4,1,2,1,1,1,3,3,2,1,2
"20",2,2,1,2,2,1,2,3,2,5,3,2,2,3,1,1,3,3,1,1,2,2,2,3,3,2,2,1,2,1,1,2,2,4,3,2,2,4,1,3,3,2,1,4,1,1,1,1,2,1
"21",1,1,2,2,2,1,1,1,4,3,3,3,4,2,1,2,1,4,2,1,3,2,2,1,2,3,5,3,1,4,5,2,1,2,2,4,4,3,1,2,6,1,2,1,1,3,1,3,3,3
"22",2,2,1,3,2,3,3,3,4,7,1,2,4,1,2,4,2,2,2,1,3,2,3,3,1,1,2,1,3,2,4,1,2,2,1,2,3,2,4,2,4,3,2,3,3,4,1,1,3,1
"23",2,6,1,4,1,2,1,2,4,2,2,2,1,2,1,1,3,4,2,3,3,1,1,4,2,2,2,4,2,1,1,3,3,3,3,1,3,3,3,3,1,2,3,1,1,1,3,1,1,1
"24",1,3,2,3,4,6,1,4,2,1,2,1,4,3,2,1,2,3,2,2,3,2,3,8,2,2,4,5,4,1,2,2,1,2,3,2,3,1,1,1,2,1,1,5,1,3,4,3,2,1
"25",4,1,2,2,1,1,5,1,2,4,3,4,1,1,1,5,3,2,1,4,1,1,2,3,1,3,2,1,3,2,1,1,1,2,1,2,3,3,1,6,3,1,3,4,2,3,1,1,1,3
"26",4,2,1,3,1,1,1,3,3,2,2,1,4,2,3,2,2,2,3,4,3,2,3,2,5,5,1,3,3,2,2,3,2,1,3,1,2,3,1,1,1,2,2,1,2,6,3,1,3,3
"27",1,1,2,1,3,3,1,2,5,3,3,2,4,3,2,2,1,2,3,4,1,1,1,2,1,3,2,2,3,1,2,4,3,1,3,6,5,3,3,2,3,1,3,1,2,3,1,5,1,3
"28",3,2,2,3,1,4,2,3,3,1,2,6,2,2,4,2,3,2,3,1,4,2,1,3,4,3,3,1,1,3,2,3,2,1,3,2,2,1,3,2,1,2,3,2,2,1,2,3,1,1
"29",1,2,2,2,4,1,1,2,3,2,2,2,4,3,3,2,2,6,2,3,1,2,1,1,1,2,1,1,3,1,3,4,1,3,2,3,1,2,2,1,2,3,2,4,2,1,1,2,1,1
"30",3,1,3,3,1,2,4,1,1,3,4,1,1,1,1,1,4,4,6,2,2,5,2,1,3,2,3,1,1,2,1,4,2,2,4,4,1,2,3,2,1,2,5,2,3,1,4,3,3,5
"31",2,3,2,2,1,2,2,1,5,2,1,1,3,5,3,2,2,4,1,4,5,1,3,2,1,3,3,1,1,3,3,2,2,1,2,4,2,3,3,1,5,1,3,6,2,1,1,1,2,1
"32",1,3,4,1,1,3,1,4,1,2,1,1,3,2,2,2,3,2,4,2,1,1,3,2,3,5,4,6,3,4,1,1,1,1,2,3,2,1,2,2,1,1,2,5,2,1,2,1,2,1
"33",1,1,1,2,4,1,2,3,2,3,4,3,3,1,2,2,1,1,3,1,2,1,3,5,2,2,3,1,1,2,1,2,1,4,2,4,2,1,2,1,1,3,1,3,4,3,1,1,1,2
"34",4,3,5,1,1,1,2,2,1,1,1,5,6,3,2,2,4,3,3,1,3,2,4,2,1,3,2,1,2,2,1,3,2,2,1,2,1,4,4,3,3,1,2,1,1,1,3,1,1,5
"35",5,4,4,2,1,7,2,2,2,3,3,1,2,1,6,3,1,2,2,2,1,2,2,2,2,3,3,2,3,1,5,4,3,3,2,2,2,3,3,1,1,2,3,5,2,3,1,1,2,2
"36",2,1,3,3,4,1,4,3,2,3,3,2,3,1,5,1,2,2,2,3,1,3,2,2,6,3,3,2,4,4,1,2,2,1,3,5,2,3,1,2,2,1,1,4,3,2,2,3,3,7
"37",3,3,2,1,4,3,1,2,2,2,2,1,2,1,3,2,1,2,3,2,1,6,2,2,1,4,3,1,1,1,2,1,2,2,2,3,1,1,4,1,8,2,3,2,5,4,1,1,4,1
"38",2,1,2,3,2,3,6,1,1,1,1,2,5,1,4,1,2,1,5,1,1,3,2,1,1,4,2,3,3,1,6,2,3,3,1,2,6,5,2,4,4,1,4,1,3,1,2,5,3,1
"39",1,3,2,3,1,2,1,1,2,3,1,2,1,2,1,1,1,2,2,1,4,2,5,3,2,3,2,1,2,1,2,4,4,2,2,4,2,1,3,3,1,1,4,4,1,2,1,5,2,2
"40",3,1,2,3,1,2,1,2,4,5,4,1,3,1,3,2,3,1,2,3,1,3,1,1,6,2,1,3,2,5,1,3,3,2,4,3,1,3,3,3,1,1,1,1,1,2,2,8,2,1
"41",2,1,4,2,2,3,3,3,2,1,3,2,2,3,3,1,2,2,3,2,1,2,2,1,3,3,4,1,1,5,2,2,2,2,1,1,2,2,3,1,1,2,2,2,1,1,1,2,3,5
"42",2,3,3,2,2,1,1,1,1,4,2,1,2,3,4,3,3,2,5,2,1,1,4,3,6,3,3,3,2,2,3,1,4,2,2,1,5,4,3,2,2,4,2,4,4,1,1,1,2,4
"43",4,2,4,3,1,5,5,5,3,2,3,2,2,2,1,1,3,2,2,2,1,1,1,4,3,2,1,2,1,4,2,2,2,2,1,5,1,2,1,3,2,3,2,2,2,3,2,2,5,2
"44",7,5,2,2,3,3,1,2,1,3,1,3,2,3,3,3,2,1,2,1,1,1,2,2,2,4,3,1,2,2,2,1,3,3,2,1,1,2,1,4,2,3,2,3,1,1,3,3,1,1
"45",4,3,1,2,3,2,2,1,1,3,2,1,3,1,3,2,1,2,4,1,2,3,3,5,2,3,2,1,1,1,1,1,4,3,3,2,3,2,2,1,4,3,3,4,2,1,4,1,3,4
"46",1,2,2,1,2,4,3,3,3,5,2,2,2,2,2,3,2,3,3,2,2,2,1,3,2,1,2,1,1,3,1,2,3,1,4,4,3,1,3,1,5,1,1,3,1,2,3,4,3,1
"47",1,2,3,5,4,4,2,2,4,1,2,3,6,1,2,2,1,1,3,2,1,1,1,2,4,6,2,1,1,4,2,3,2,3,3,1,2,1,1,2,3,2,2,4,1,3,3,1,1,1
"48",2,3,2,4,3,1,2,1,2,5,3,3,3,4,3,1,7,1,4,2,5,2,1,3,2,2,2,2,5,2,2,1,1,3,4,1,5,2,2,3,2,3,1,3,2,2,2,1,4,1
"49",1,3,1,4,1,3,1,2,2,2,2,2,3,2,4,5,2,1,1,1,3,3,1,5,3,2,3,2,1,2,4,3,6,1,3,2,2,1,2,2,3,3,2,1,3,1,4,3,4,2
"50",2,2,3,1,1,2,2,2,4,1,3,2,4,3,3,1,3,1,2,1,3,1,1,3,3,4,2,2,2,1,1,1,1,3,1,2,3,1,2,2,3,3,5,1,4,4,1,5,2,1
"51",3,5,1,2,2,2,3,3,2,2,3,3,6,2,2,3,1,2,2,4,2,3,3,1,1,2,2,4,1,2,4,4,4,4,5,2,1,1,4,3,2,5,1,2,2,3,5,3,4,3
"52",1,4,3,2,2,1,1,1,3,2,2,2,2,1,3,1,4,3,3,1,3,3,2,1,3,1,1,1,2,1,1,2,3,4,2,3,3,1,2,3,3,2,3,1,1,3,1,9,2,5
"53",1,2,1,2,1,1,2,3,3,2,2,3,4,2,5,2,1,1,1,3,3,2,1,1,6,3,6,1,2,3,4,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,5,3,2,1
"54",2,4,2,2,1,2,2,2,1,2,3,1,3,1,2,1,2,4,1,1,1,2,2,3,3,3,2,3,2,1,1,2,2,3,2,2,1,4,1,2,4,2,1,2,1,2,2,3,1,3
"55",1,5,1,5,2,3,1,2,2,1,4,1,1,1,1,1,1,4,4,1,4,2,2,1,1,4,2,2,2,3,2,4,2,1,1,2,1,2,3,4,3,3,4,1,4,3,4,2,1,2
"56",3,2,2,2,1,3,1,3,3,2,2,3,2,4,1,1,4,2,3,2,2,1,4,3,1,3,3,2,2,1,2,2,1,2,5,3,1,3,2,3,1,3,5,2,2,5,5,1,2,3
"57",1,2,1,2,1,2,2,2,4,2,3,2,2,2,2,3,7,2,3,2,5,2,4,5,2,1,1,1,1,3,3,2,1,1,1,1,1,3,3,1,1,4,2,2,2,3,1,2,2,3
"58",3,2,4,2,2,4,1,1,3,2,4,3,4,5,1,3,2,2,2,4,2,2,4,4,2,2,4,2,2,2,1,1,1,2,2,3,2,3,4,7,3,3,1,6,3,5,2,1,2,2
"59",2,5,3,1,2,4,3,2,2,2,2,1,2,2,3,2,2,1,3,2,2,3,2,1,4,1,3,1,1,3,4,4,1,3,3,1,4,2,1,4,6,3,3,2,5,2,1,1,3,2
"60",1,2,4,4,4,1,3,1,3,2,4,5,3,2,1,3,2,4,1,1,2,2,2,2,1,1,2,3,5,1,2,1,2,4,2,2,3,1,2,1,4,4,2,3,4,1,3,4,1,1
"61",3,1,2,1,5,3,1,3,2,1,3,2,5,2,3,2,3,1,1,4,5,4,2,4,6,2,1,1,2,5,1,1,3,1,3,1,2,3,6,4,3,5,1,1,2,2,3,4,1,5
"62",3,3,5,1,1,5,2,1,3,2,3,2,3,4,2,2,3,3,3,3,2,1,2,4,1,3,2,1,2,5,4,1,2,1,2,5,2,6,5,2,1,2,1,1,1,3,1,2,3,1
"63",7,1,2,1,3,3,3,1,1,2,1,1,1,3,2,2,2,1,2,2,1,2,2,5,2,3,2,1,2,2,1,1,2,1,4,3,3,1,2,1,3,1,4,4,1,2,3,4,1,2
"64",3,4,3,1,4,2,2,1,2,1,1,2,3,1,1,3,4,1,2,1,2,3,1,3,3,1,4,4,2,5,4,1,4,3,2,2,2,2,2,1,1,4,4,2,1,4,2,4,2,2
"65",3,1,1,2,2,2,2,3,1,3,4,1,2,1,4,3,1,2,2,1,3,2,2,3,1,2,4,3,5,1,1,5,2,4,4,2,1,4,1,1,4,2,2,3,3,3,1,4,3,1
"66",3,1,1,3,2,5,6,3,2,1,1,1,3,1,2,2,2,3,2,1,3,3,3,3,3,3,3,2,1,2,1,3,3,2,3,3,5,1,2,3,3,4,2,1,1,1,2,3,1,3
"67",2,1,3,4,4,4,4,2,2,3,1,1,4,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2,2,1,3,1,2,1,1,1,2,2,3,1,1,1,1,2,8,3,5,2,2,2
"68",3,2,2,2,3,3,3,3,1,1,4,1,2,3,3,1,5,2,1,1,3,2,2,2,1,1,1,1,1,3,5,2,3,4,3,6,2,4,8,6,2,2,2,4,4,1,1,5,2,1
"69",4,2,5,2,1,1,4,1,1,1,1,2,5,2,3,6,6,1,1,4,7,1,1,1,2,3,2,1,2,1,2,2,2,4,2,1,2,1,2,2,6,4,3,2,2,3,1,3,2,1
"70",1,3,2,2,3,2,2,3,2,4,6,1,2,3,3,1,1,2,4,3,1,2,3,1,2,3,5,2,2,2,2,3,6,2,3,1,1,4,1,2,2,4,3,1,1,4,2,1,2,3
"71",1,3,1,2,3,1,4,2,2,3,2,4,4,1,2,3,3,3,1,3,2,3,3,2,2,2,2,3,1,1,2,3,2,3,2,2,1,4,3,1,2,2,1,1,2,1,3,2,1,1
"72",1,4,4,1,4,3,2,5,1,1,2,2,3,7,1,3,4,5,3,1,2,1,3,1,3,3,1,1,3,1,3,1,1,4,7,2,2,2,1,2,2,1,1,2,2,2,1,2,2,5
"73",3,2,2,2,3,3,3,2,4,1,2,3,3,1,1,3,5,2,1,2,6,2,1,5,1,1,2,1,2,1,3,1,6,2,1,2,1,1,2,2,1,5,5,2,2,1,3,1,2,4
"74",2,4,4,1,2,3,4,2,1,3,2,2,4,2,3,3,3,2,3,4,1,1,1,1,3,1,1,1,4,1,1,2,4,1,4,3,2,2,2,1,2,2,2,3,3,3,3,3,2,4
"75",1,2,2,4,3,3,2,2,1,2,2,3,4,1,2,1,1,3,3,4,2,2,3,3,4,1,4,1,4,3,3,1,2,4,4,3,3,1,3,1,1,1,1,1,1,2,3,3,1,1
"76",5,4,1,2,3,2,1,3,4,3,2,1,4,3,3,1,1,1,3,3,3,3,5,1,3,2,1,2,2,1,2,1,2,3,2,2,2,1,1,3,1,2,1,1,3,4,2,5,1,2
"77",3,3,3,2,4,1,2,3,1,3,4,1,2,2,2,3,1,2,1,3,1,1,1,4,1,3,3,2,2,5,3,2,2,4,2,5,2,1,1,3,1,2,4,4,1,3,2,3,3,5
"78",6,3,5,1,2,2,1,2,3,2,1,3,1,1,2,1,1,4,1,2,1,1,4,2,1,4,1,3,5,2,1,2,1,6,1,3,3,2,3,1,1,2,2,1,3,2,3,3,3,2
"79",2,3,1,2,2,2,2,4,1,2,4,4,4,3,4,6,2,1,3,2,3,6,4,2,3,3,1,2,2,3,1,3,2,3,2,2,3,2,3,1,1,2,2,1,5,2,3,5,1,2
"80",3,5,2,6,1,1,2,1,1,1,4,2,2,2,4,3,2,1,5,7,2,4,2,2,4,6,1,3,3,3,4,1,2,3,2,1,2,4,2,1,1,3,3,1,1,2,3,1,3,4
"81",2,4,6,2,6,2,2,3,3,3,3,4,5,1,4,2,1,2,4,3,2,3,2,1,1,4,5,2,8,3,3,3,4,2,1,1,2,2,3,1,2,3,3,2,3,2,2,4,3,2
"82",4,3,3,4,1,2,2,3,3,1,2,3,2,2,1,2,2,2,3,1,1,2,2,1,3,2,3,2,4,2,3,1,3,2,1,2,1,2,7,2,1,3,1,2,3,1,1,1,2,1
"83",4,1,2,3,3,3,1,1,1,5,1,2,1,1,2,2,1,1,1,1,1,1,1,4,2,6,1,2,3,2,1,2,3,4,5,2,2,2,3,1,3,2,1,2,1,5,2,5,2,5
"84",2,1,1,2,3,3,3,3,3,3,3,2,2,2,2,4,4,3,2,3,4,1,1,4,1,3,3,3,2,7,1,2,4,1,1,3,3,2,6,5,4,4,6,2,2,2,8,1,2,4
"85",1,1,2,2,2,4,2,4,3,1,1,1,2,2,3,2,1,1,1,2,1,3,2,1,1,1,3,3,3,1,3,2,3,1,1,3,6,1,2,2,1,1,1,2,3,1,2,1,3,1
"86",1,2,2,2,3,1,2,2,2,1,2,1,2,2,1,3,3,1,4,1,4,3,3,2,1,3,5,2,5,1,6,2,1,4,3,1,2,2,3,2,3,1,4,1,2,3,3,4,5,1
"87",1,2,3,2,2,2,2,2,2,1,1,4,1,1,1,1,2,2,4,1,4,3,2,1,2,2,1,3,2,1,1,2,3,2,2,2,5,2,3,2,1,1,3,2,4,1,3,3,2,3
"88",1,1,3,5,3,3,1,1,2,1,1,3,4,3,2,3,2,1,1,3,4,3,4,1,3,3,2,1,1,2,2,2,3,3,1,1,2,1,2,2,1,2,1,5,2,1,4,2,4,3
"89",2,1,3,3,5,1,2,2,1,3,2,2,2,1,2,3,3,3,2,2,2,3,3,2,4,1,2,1,3,2,2,1,1,3,6,4,2,1,6,2,4,1,1,1,6,2,2,2,1,3
"90",3,4,4,1,3,2,1,1,2,1,1,3,1,2,1,1,1,3,2,3,1,2,4,2,3,1,3,1,3,2,2,1,2,4,2,3,1,1,2,1,1,3,3,2,2,4,3,4,1,6
"91",2,4,1,1,6,3,1,2,2,1,1,2,1,1,2,4,2,1,1,4,1,3,3,1,1,3,1,1,3,2,2,2,5,3,2,2,1,3,3,7,1,3,5,1,7,2,2,2,1,2
"92",4,2,3,3,5,3,5,2,2,4,1,1,1,4,1,1,6,4,4,3,3,2,2,3,3,1,3,3,2,2,4,1,3,2,4,1,4,3,3,3,4,3,2,1,4,5,1,3,4,1
"93",3,1,2,3,1,2,3,4,1,2,1,3,1,3,4,2,3,1,6,1,1,3,1,2,2,4,5,2,3,2,2,1,2,3,1,1,1,2,2,3,1,3,2,2,4,3,2,2,4,3
"94",3,1,1,1,2,4,3,3,1,3,3,2,1,1,1,1,2,6,1,2,1,1,4,1,2,4,2,3,3,4,2,3,3,2,1,1,1,4,2,2,1,3,1,2,2,2,1,2,1,3
"95",3,1,2,1,1,6,2,4,4,1,1,3,3,1,1,1,1,3,2,2,1,2,2,2,2,1,3,2,4,5,1,2,2,4,3,3,3,2,2,2,4,1,6,1,2,2,1,1,4,3
"96",1,3,2,3,1,2,1,5,2,2,1,3,2,2,1,3,3,1,1,2,1,1,1,4,1,2,3,4,1,5,1,3,2,3,3,4,1,2,2,3,2,2,1,1,2,1,4,2,2,3
"97",3,1,1,4,2,1,3,2,1,1,2,2,2,3,2,3,1,1,4,2,3,4,3,3,1,3,1,3,2,1,2,1,1,2,6,2,2,2,1,2,2,2,1,3,3,2,2,3,5,4
"98",2,1,1,2,3,3,1,1,3,3,2,5,2,3,3,5,5,1,2,3,3,4,1,2,2,2,1,1,4,1,2,5,1,3,1,1,2,1,1,4,1,2,1,3,1,2,3,3,3,4
"99",1,2,3,1,1,3,1,2,2,5,1,1,1,3,2,1,2,3,3,3,1,3,1,4,2,3,2,2,4,3,1,1,1,2,1,3,5,2,3,3,1,1,1,2,2,1,3,2,1,3
"100",4,3,1,2,3,4,7,3,3,3,4,2,2,3,1,4,1,3,1,2,1,3,2,2,3,1,1,2,1,1,6,2,1,1,5,2,1,2,1,2,3,1,2,2,2,2,2,2,4,2
