"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"40",1,2,2,4,1,3,4,4,2,1,4,3,3,2,2,1,2,2,1,4,1,4,5,1,2,1,1,4,1,1,1,1,2,5,1,2,6,3,1,4,6,1,1,4,2,3,4,2,3,4
"41",1,4,4,1,2,2,4,1,1,3,2,1,3,5,3,3,1,1,3,4,3,3,4,1,4,3,3,1,2,1,1,2,1,4,1,3,5,1,2,2,2,1,1,4,1,1,1,2,2,4
"42",1,3,3,2,2,4,5,1,3,2,1,3,3,2,2,1,4,3,1,1,2,2,2,2,4,2,4,8,1,5,4,1,1,2,4,2,1,3,1,1,2,2,1,5,2,2,3,1,1,4
"43",5,2,1,3,1,5,3,1,2,2,1,3,3,1,2,2,5,4,3,1,2,5,4,7,3,1,2,2,1,1,4,4,1,2,2,1,1,1,2,4,2,1,3,2,2,4,2,3,4,3
"44",2,4,3,3,1,4,1,2,1,1,3,1,1,1,1,1,1,1,3,2,1,2,4,1,2,3,3,2,2,2,4,1,4,3,1,1,4,1,1,3,3,2,1,4,1,4,2,1,5,4
"45",3,3,2,2,2,1,5,3,1,1,3,2,1,1,1,1,3,3,1,1,4,1,2,3,3,1,3,5,4,2,1,1,3,2,4,3,2,1,2,4,2,1,1,1,1,3,4,1,3,1
"46",1,2,1,5,3,1,4,4,3,3,1,2,3,2,2,5,4,3,1,2,1,2,2,2,2,5,2,3,5,5,1,3,4,3,2,1,3,4,3,2,1,1,1,2,4,2,3,2,2,2
"47",1,2,2,3,5,8,3,3,1,4,1,1,3,1,2,2,1,2,5,3,1,2,4,3,1,2,3,2,3,1,1,2,1,2,2,2,4,1,3,4,1,2,1,1,1,3,2,1,1,2
"48",1,2,5,1,4,3,2,1,2,3,2,1,1,2,1,1,3,4,3,2,3,1,1,2,4,1,2,1,2,2,1,2,5,1,2,1,2,3,3,1,1,2,5,2,4,2,1,2,2,2
"49",2,2,1,2,5,2,2,2,4,3,4,2,2,1,3,1,2,3,1,2,2,2,2,3,3,2,1,2,4,1,1,3,2,1,5,1,2,2,4,4,2,2,2,2,2,3,4,3,2,2
"50",2,7,1,3,1,3,2,1,2,1,2,2,7,1,1,2,2,2,3,4,1,2,7,1,3,5,5,2,1,2,5,4,2,2,2,2,3,2,1,1,3,2,2,1,1,1,2,1,3,3
"51",2,4,2,1,4,2,2,3,1,3,3,2,1,2,2,3,2,2,1,3,2,4,4,2,2,3,3,3,1,1,3,1,1,3,2,2,2,2,3,2,3,2,1,3,3,2,2,2,2,2
"52",1,1,2,5,3,1,1,1,2,3,3,1,2,1,2,2,1,1,2,1,2,3,2,3,2,1,2,1,3,2,2,1,1,2,1,5,3,2,2,3,5,5,2,1,2,1,1,2,2,3
"53",1,3,2,2,2,2,2,5,1,1,2,2,2,2,3,2,2,4,2,1,1,1,3,2,5,1,1,3,3,1,1,1,2,2,1,2,1,3,2,2,2,3,1,2,2,2,2,3,3,1
"54",3,4,4,1,4,5,1,2,1,1,3,1,1,1,1,1,2,2,2,2,2,3,2,3,2,2,3,4,4,1,3,1,2,2,2,4,1,1,2,3,2,1,2,4,1,1,1,3,2,5
"55",1,4,1,3,2,1,3,1,3,2,1,1,3,4,2,2,1,1,5,1,4,1,3,3,1,2,1,3,3,2,1,1,4,2,3,1,1,2,1,1,4,4,2,2,2,2,1,1,2,5
"56",1,3,2,1,5,1,1,2,4,2,2,3,1,2,2,1,3,3,3,1,3,3,2,1,2,3,1,3,1,1,1,2,1,2,3,3,2,2,3,2,4,1,1,3,1,1,1,2,4,2
"57",1,2,3,1,1,2,3,1,1,1,4,2,4,3,3,2,1,2,2,3,5,2,2,1,2,1,1,2,4,2,1,1,1,4,3,3,5,2,4,2,5,1,1,2,4,3,2,3,2,1
"58",6,3,2,1,6,3,1,2,1,2,2,5,2,2,3,2,1,3,6,1,4,2,1,1,1,4,1,4,4,3,3,1,5,1,5,2,1,2,6,3,1,2,2,2,3,1,3,1,1,3
"59",2,2,2,1,1,3,2,3,3,3,5,2,2,1,1,2,3,3,3,1,2,2,3,1,3,1,2,1,5,3,3,2,2,1,3,1,3,1,2,3,1,4,2,2,5,3,2,2,1,3
"60",1,4,3,2,3,4,3,1,3,1,2,3,1,2,1,1,5,1,2,5,2,2,1,1,2,1,1,4,1,5,1,4,3,1,3,3,3,7,3,1,1,1,1,2,2,1,3,1,1,1
"61",3,3,4,2,2,2,2,1,2,1,3,1,5,2,3,3,3,3,2,3,1,4,4,1,3,6,1,3,5,2,3,2,4,1,1,2,2,3,4,1,3,1,1,2,2,3,1,1,3,2
"62",1,5,1,2,2,1,2,1,3,3,2,1,2,3,2,3,1,2,1,3,2,1,1,1,2,1,2,3,4,2,1,1,2,3,1,2,3,2,3,2,3,2,1,3,3,5,1,4,1,2
"63",3,2,1,1,3,2,2,1,2,3,3,2,2,2,2,3,2,1,2,4,2,4,3,2,4,1,3,3,1,1,2,2,1,3,1,3,2,2,3,6,4,3,3,1,1,4,1,2,3,2
"64",2,3,2,3,6,1,1,1,3,4,5,4,2,1,3,1,3,2,1,1,3,4,2,1,3,4,1,2,3,3,4,1,1,1,2,2,4,1,1,4,2,1,2,2,1,4,1,2,2,2
"65",1,5,1,2,3,2,1,1,2,1,1,2,1,1,2,2,1,1,4,3,2,1,3,3,1,1,1,3,2,1,5,1,1,3,3,4,4,5,3,2,2,1,1,1,6,2,1,1,2,2
"66",1,1,1,1,1,3,1,2,3,2,3,2,3,4,2,4,3,1,1,4,6,2,2,3,3,3,1,4,1,2,1,1,1,2,5,2,1,3,3,4,1,2,1,4,5,2,1,4,4,2
"67",3,1,1,1,3,1,3,2,4,4,2,1,1,2,1,1,2,3,2,2,2,2,3,1,2,2,2,2,2,2,2,1,1,3,2,1,2,1,4,3,5,1,4,1,2,3,1,3,4,5
"68",6,3,1,2,3,3,1,2,1,3,1,1,3,4,1,1,1,2,3,2,2,1,2,2,2,5,3,1,2,1,3,2,3,4,5,1,1,1,1,3,2,3,3,1,2,3,2,2,2,2
"69",5,1,1,4,4,5,4,2,2,1,1,2,4,6,3,2,2,2,2,2,2,3,2,1,3,3,1,8,3,2,2,4,3,2,4,2,5,1,2,5,1,2,3,3,2,2,2,2,1,2
"70",3,3,4,2,1,2,4,4,2,4,1,3,1,1,2,1,4,1,2,2,3,1,2,1,3,1,1,1,3,2,4,1,1,2,1,3,5,2,1,1,1,4,5,3,2,4,5,1,2,2
"71",2,3,3,1,1,3,2,1,2,3,2,2,2,4,1,2,3,3,3,6,1,3,3,5,2,1,4,1,2,3,3,1,1,1,4,3,2,1,1,1,2,2,2,2,2,1,6,1,2,1
"72",2,2,2,1,1,2,1,2,1,1,3,1,1,1,1,1,4,3,1,2,1,1,2,3,1,5,3,2,3,1,2,3,2,3,3,1,1,1,2,2,2,2,2,2,5,1,3,2,3,1
"73",1,2,2,2,2,1,2,3,3,2,3,1,2,3,2,4,2,1,3,3,3,1,2,1,5,5,2,3,1,5,1,3,3,2,2,2,2,2,1,2,1,4,2,3,1,3,2,2,1,1
"74",1,2,1,1,2,2,3,4,1,1,2,1,3,2,2,2,4,1,1,1,2,3,3,2,2,1,4,2,2,6,2,2,2,4,1,2,2,2,2,2,1,1,4,2,2,4,3,3,4,2
"75",2,1,1,3,1,2,2,2,1,5,2,1,1,1,5,2,3,2,4,3,1,2,4,5,2,2,2,2,4,5,2,2,3,1,3,2,3,2,3,3,3,4,4,2,1,1,4,3,3,1
"76",3,2,3,1,2,2,4,1,1,1,4,2,2,4,1,4,2,2,1,3,1,3,2,1,3,1,2,2,1,1,1,4,1,3,3,3,3,2,1,2,3,2,3,3,1,1,4,2,2,4
"77",2,1,2,1,1,2,4,1,2,4,2,4,1,1,1,3,2,2,2,4,1,2,3,2,4,2,1,1,1,2,4,2,3,3,3,2,1,2,2,2,2,1,1,4,2,2,4,2,2,2
"78",3,2,2,2,1,2,3,1,3,1,2,3,2,1,1,3,1,1,2,4,3,4,2,2,1,1,2,1,2,5,2,3,1,4,2,1,2,1,3,3,1,3,2,7,1,5,1,2,1,1
"79",4,2,2,2,2,1,4,3,2,3,3,1,1,1,1,3,1,3,1,1,1,1,1,5,3,2,2,1,3,5,1,5,2,1,2,2,1,1,2,1,4,4,1,4,3,1,1,1,1,1
"80",3,1,2,2,2,2,2,3,2,4,5,1,1,3,1,2,1,2,1,2,2,2,2,2,5,3,4,2,3,1,4,2,1,2,1,2,3,5,1,2,2,1,1,3,3,2,2,2,1,2
"81",4,5,4,5,3,4,2,2,2,6,1,1,2,3,6,2,4,1,5,3,1,4,2,1,1,4,2,1,2,1,1,4,3,2,1,1,2,2,3,3,4,2,6,1,3,1,1,2,1,3
"82",1,2,2,2,2,1,2,1,2,3,3,3,4,1,3,2,1,2,3,1,2,4,1,2,2,1,2,3,1,1,1,1,3,3,3,4,3,1,3,3,2,4,3,1,3,2,1,3,4,2
"83",3,4,2,2,1,1,2,1,5,2,3,4,2,3,1,2,1,2,1,2,1,3,2,1,1,2,3,3,1,1,1,2,1,1,3,3,1,1,2,2,2,2,3,2,3,3,1,1,1,1
"84",5,1,5,3,3,3,2,3,2,2,1,1,2,4,3,2,1,2,2,2,3,4,1,2,1,2,2,5,3,4,1,3,4,4,1,3,3,2,2,1,4,1,1,1,4,3,2,2,3,5
"85",1,3,4,3,4,4,2,2,2,2,1,3,1,4,2,2,2,1,5,2,2,3,2,1,4,2,4,5,3,1,2,3,5,4,2,1,2,1,2,3,2,5,3,1,3,3,1,3,2,3
"86",1,1,3,2,4,1,1,4,1,6,4,3,1,1,3,3,5,1,2,3,1,3,2,2,4,3,1,1,2,1,1,3,3,1,3,1,2,1,1,2,1,3,4,5,1,4,3,3,4,2
"87",3,3,3,2,1,1,2,6,3,2,4,2,4,3,2,2,1,2,1,2,5,6,3,2,1,1,4,2,3,2,4,3,3,4,3,3,1,2,2,3,2,1,2,3,2,1,5,3,1,1
"88",4,5,1,1,2,2,5,1,2,3,6,4,1,6,4,1,2,1,3,1,4,3,2,2,3,2,2,3,1,4,1,2,2,4,2,1,2,3,1,2,1,3,2,3,2,3,3,3,1,4
"89",1,2,1,3,3,4,3,3,3,2,2,4,3,3,1,1,2,1,1,2,4,1,1,2,2,4,4,1,1,4,6,5,2,1,3,2,4,4,1,4,2,1,1,1,4,1,1,3,1,2
"90",5,3,3,4,1,1,9,5,4,5,2,3,1,3,5,2,1,2,6,2,5,2,2,2,4,3,3,4,1,3,3,3,1,4,1,4,3,2,1,1,4,2,4,2,1,6,2,3,2,3
"91",5,2,3,1,3,1,4,2,2,1,5,3,4,4,1,4,3,2,3,2,3,7,1,5,5,3,4,2,4,3,1,2,2,2,2,1,2,4,1,2,1,3,4,1,6,1,3,3,1,2
"92",1,1,4,2,3,2,7,3,5,1,1,3,1,1,2,2,2,4,3,3,2,4,1,2,2,3,5,3,1,2,5,2,2,1,2,3,1,3,2,2,2,2,1,4,3,1,1,1,3,3
"93",1,1,4,3,3,1,3,3,1,2,1,2,2,5,4,4,2,3,1,2,1,2,4,3,6,4,1,2,2,1,5,3,5,3,1,5,3,1,1,1,1,3,1,2,1,3,1,1,3,2
"94",1,1,3,3,2,2,2,1,1,2,4,7,1,3,2,2,2,2,2,2,2,5,1,3,4,2,2,1,4,2,1,3,4,2,3,2,1,3,1,1,4,1,4,5,1,1,2,1,2,2
"95",3,2,4,3,3,1,1,3,1,2,3,1,1,4,2,4,2,1,5,1,1,2,3,2,3,3,3,2,3,2,1,1,3,4,1,1,1,3,5,2,2,3,2,1,3,2,1,1,5,1
"96",1,3,1,2,4,2,2,4,1,1,1,3,1,2,2,2,2,3,7,1,1,2,3,4,4,3,7,5,6,4,1,2,2,1,1,2,1,1,7,1,1,1,1,3,2,1,2,2,4,2
"97",3,3,3,6,3,5,4,1,1,2,2,3,3,2,1,3,1,1,1,1,3,1,3,4,1,3,4,2,3,1,3,3,3,2,2,2,3,2,2,3,3,1,1,2,1,1,3,2,2,5
"98",1,3,1,3,1,1,3,2,3,1,2,2,1,3,1,3,1,1,2,1,2,3,3,1,1,2,2,4,1,2,3,2,3,1,3,3,1,2,1,2,1,3,4,2,2,1,2,2,1,1
"99",2,1,3,3,1,1,1,3,2,2,3,1,1,2,1,1,2,3,2,3,1,4,2,4,5,4,4,3,1,3,4,3,3,3,1,1,2,1,1,1,3,5,1,3,2,2,1,2,3,2
"100",1,3,1,3,3,2,2,1,4,2,1,3,1,3,3,4,1,3,2,4,2,3,1,1,3,4,1,2,2,1,3,3,4,1,2,5,4,1,2,1,2,2,3,1,1,1,2,1,2,1
