"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"32",3,1,8,4,4,5,5,4,5,3,3,3,3,1,5,6,3,4,4,8,4,3,2,3,3,6,4,6,5,5,5,4,5,4,1,6,3,6,3,5,6,5,3,1,4,6,5,3,6,5
"33",12,5,6,10,6,3,4,5,10,4,5,3,3,5,3,9,3,5,1,2,8,5,6,2,6,1,1,6,4,1,1,2,1,2,8,3,8,4,5,6,4,5,2,2,7,4,4,3,4,4
"34",4,5,7,4,2,6,2,2,3,5,4,4,6,3,4,1,5,5,3,3,7,4,1,3,4,7,5,5,3,1,3,6,5,4,3,1,7,6,5,3,2,3,8,2,4,7,8,3,5,4
"35",4,3,6,3,6,6,7,6,6,7,3,5,7,3,3,7,4,3,5,4,2,2,3,4,3,3,7,7,4,1,4,4,7,8,1,9,1,4,5,5,4,4,3,6,3,3,6,5,4,5
"36",6,3,4,3,7,1,4,3,7,10,4,7,4,1,6,1,5,3,6,5,3,5,4,7,4,7,2,4,2,3,4,5,2,7,6,2,5,4,5,3,4,2,4,3,7,2,3,4,7,3
"37",2,3,5,4,7,11,8,2,3,3,4,2,4,6,3,4,4,3,3,9,5,3,2,4,3,5,6,5,3,5,7,9,4,9,5,4,1,3,5,4,1,3,6,3,6,2,6,1,4,4
"38",3,3,7,2,4,8,2,2,4,3,5,5,3,4,3,3,3,3,11,3,8,3,5,6,6,6,3,4,4,4,7,4,7,4,4,3,4,3,3,3,1,3,4,8,2,2,2,8,5,3
"39",1,3,4,3,3,5,5,6,4,4,6,1,1,2,1,2,5,4,5,7,2,6,2,5,6,5,5,2,3,4,3,3,3,2,4,1,8,6,4,3,5,1,3,5,5,2,4,7,6,4
"40",2,2,5,7,1,2,8,4,7,4,4,8,2,7,4,4,8,1,3,4,4,6,3,2,2,4,4,4,5,6,6,5,5,2,3,4,6,6,4,6,4,2,8,5,4,3,8,4,2,2
"41",2,3,4,1,2,4,6,4,5,4,6,6,6,7,2,3,3,8,1,5,4,4,6,4,4,3,1,2,5,6,5,1,5,5,3,4,5,2,2,4,6,4,4,5,4,5,5,5,5,4
"42",3,3,3,2,3,8,4,4,3,3,2,3,4,3,4,3,5,5,3,4,2,4,3,1,8,6,4,1,5,8,5,8,2,5,2,7,3,2,3,6,7,3,4,3,4,3,3,5,1,4
"43",2,4,4,3,3,2,5,6,3,3,4,2,2,3,7,4,4,3,5,6,3,4,4,2,2,2,1,5,5,3,4,2,3,2,6,5,5,2,5,2,4,1,5,7,5,2,2,5,2,5
"44",4,4,8,4,5,4,2,2,2,4,5,6,3,5,4,3,1,3,1,2,3,3,5,5,4,3,3,5,3,7,4,5,2,3,2,3,1,4,3,1,1,3,4,6,4,4,7,5,5,2
"45",9,5,4,4,1,7,7,3,5,6,3,3,6,6,2,5,4,2,1,1,4,5,2,3,7,1,3,4,3,5,4,7,4,7,2,2,3,9,6,2,6,1,4,4,3,3,3,4,6,3
"46",3,6,2,3,9,3,2,3,2,3,5,7,6,3,4,5,3,5,5,3,2,7,5,9,2,2,1,1,3,5,4,3,5,4,5,4,3,7,7,3,2,5,3,5,2,5,7,3,3,7
"47",1,4,3,6,3,6,4,2,2,6,2,1,2,6,6,4,4,4,6,6,4,8,1,10,6,3,2,4,2,3,3,3,3,4,4,5,3,4,3,9,2,5,10,4,1,4,5,5,7,2
"48",2,7,5,4,2,5,2,2,3,5,4,5,3,3,5,8,6,3,2,6,12,4,3,5,4,3,1,6,4,4,5,6,2,5,3,3,3,5,1,3,5,4,8,4,9,4,4,5,4,1
"49",3,4,6,5,5,1,4,7,5,6,6,3,5,1,3,4,7,5,4,7,2,4,1,6,2,3,5,3,4,7,2,5,5,7,1,7,4,5,7,4,2,5,4,3,7,4,6,1,4,8
"50",8,4,2,4,5,6,8,5,5,7,1,7,2,6,6,2,6,9,3,5,4,5,5,4,4,1,4,1,6,7,2,5,5,8,4,2,3,4,1,4,2,3,5,3,3,4,3,6,7,1
"51",4,6,7,5,5,4,2,7,4,1,1,5,3,5,3,5,5,7,3,2,5,3,9,2,4,5,5,2,3,9,2,8,4,2,5,4,4,2,7,3,4,7,4,3,5,5,3,6,1,5
"52",4,1,4,8,6,1,7,4,2,5,4,3,4,2,2,5,1,2,3,5,6,4,5,4,6,3,6,2,6,5,4,7,9,4,5,3,6,2,4,3,4,2,5,3,3,5,5,3,2,4
"53",4,2,5,2,4,4,4,5,3,2,4,2,7,4,6,3,5,4,8,5,2,4,3,7,2,6,5,7,1,5,5,4,4,2,5,3,1,5,5,3,7,4,3,4,5,4,6,1,8,4
"54",4,4,1,3,3,4,5,3,4,8,4,2,1,2,5,2,4,7,6,3,2,3,5,4,4,1,1,8,5,7,1,3,4,6,4,2,1,3,4,1,2,3,3,6,5,7,6,2,5,4
"55",3,8,4,4,4,6,5,3,5,4,3,4,3,5,3,6,5,5,3,5,4,4,2,3,5,4,1,4,7,2,6,3,7,5,6,6,2,5,1,3,2,7,5,4,2,5,7,3,3,5
"56",4,9,3,3,3,2,6,4,4,8,1,7,2,6,5,3,3,3,2,4,2,7,1,5,2,2,3,5,5,2,1,3,1,1,7,2,4,5,4,8,6,3,3,4,6,5,4,4,2,6
"57",3,3,2,5,5,2,1,5,5,3,6,4,5,4,5,7,3,2,1,4,5,4,7,4,5,3,7,2,5,3,2,3,4,11,4,5,4,5,5,2,2,1,2,2,3,3,7,4,2,5
"58",7,4,1,3,1,2,1,5,4,5,3,3,4,2,3,5,2,2,4,4,4,3,1,2,5,6,7,2,4,4,6,3,8,3,4,6,4,7,3,5,3,2,2,7,6,2,4,5,10,6
"59",6,5,2,4,3,3,2,6,7,4,5,8,3,7,6,5,5,5,6,4,9,8,3,4,9,4,5,4,5,5,6,1,5,1,3,6,4,4,5,3,3,4,1,6,1,4,3,5,2,2
"60",5,6,3,2,5,3,5,6,7,3,6,6,9,5,4,1,7,4,6,2,8,3,2,5,7,1,4,4,2,4,7,3,7,2,3,4,5,2,2,5,4,3,4,4,5,6,2,5,5,3
"61",4,5,6,5,3,3,2,6,2,3,1,4,4,5,3,2,2,2,4,1,6,6,11,1,2,7,2,6,7,2,2,9,2,7,2,3,1,3,2,2,4,5,4,7,3,6,4,5,3,6
"62",4,3,6,7,4,4,6,5,4,3,8,3,8,7,5,2,5,5,3,2,2,6,7,4,4,6,5,3,1,3,5,7,7,5,2,1,7,3,3,6,5,5,3,3,1,3,4,3,5,2
"63",3,7,4,5,5,5,8,3,6,4,2,1,7,4,5,6,3,2,3,3,4,3,2,6,3,6,2,3,2,3,4,3,7,4,8,1,5,1,7,4,5,8,1,2,4,4,6,5,1,5
"64",5,2,6,3,5,4,6,3,7,1,1,5,7,5,1,4,2,5,6,2,5,1,8,5,4,4,2,6,5,4,4,4,3,4,8,6,4,7,1,4,2,4,5,5,8,4,2,1,2,6
"65",4,5,2,1,6,1,3,5,3,3,2,3,3,4,5,7,4,4,4,3,3,2,6,6,3,4,4,6,1,7,5,2,3,5,6,3,4,6,6,6,2,6,9,5,3,1,4,5,2,6
"66",1,3,3,3,4,6,2,1,3,5,4,2,2,10,4,7,10,1,7,1,4,5,5,2,2,5,4,5,3,5,4,5,4,1,5,5,4,5,4,6,2,1,8,3,6,6,4,6,3,3
"67",6,2,3,7,5,2,6,5,8,5,3,5,2,3,1,6,3,6,2,6,3,5,6,3,6,7,4,5,4,6,5,2,3,5,5,3,3,2,8,4,3,2,2,9,4,4,3,4,3,3
"68",2,4,2,3,2,1,4,2,4,2,6,7,4,5,2,4,3,5,5,2,7,3,2,8,7,7,2,3,3,4,3,2,1,6,4,4,8,5,8,5,1,2,3,7,2,3,3,5,3,3
"69",4,8,3,4,4,6,4,4,4,8,3,3,4,4,4,1,4,2,6,4,2,2,5,2,4,3,6,3,3,3,4,3,1,4,7,7,3,5,1,3,8,5,4,4,2,5,2,5,4,6
"70",5,4,3,5,4,4,5,9,3,3,4,7,5,6,5,1,1,3,8,4,3,2,7,8,6,6,7,2,8,6,4,5,4,4,4,4,5,1,2,1,7,5,5,5,3,2,5,3,6,6
"71",5,2,1,6,6,4,5,2,4,7,2,3,2,7,3,5,6,4,5,4,5,5,2,5,5,6,3,5,2,7,2,1,4,1,3,5,4,3,4,3,3,6,4,1,2,3,3,6,5,4
"72",3,5,5,2,6,2,6,6,4,4,5,6,7,3,3,6,5,5,6,5,3,5,3,5,3,3,4,5,2,1,5,2,2,5,8,6,7,6,3,3,4,5,2,5,3,1,6,5,4,5
"73",3,3,1,5,7,6,5,8,7,4,5,5,6,4,3,4,4,3,3,9,3,4,6,9,1,1,3,4,3,1,4,5,7,2,4,1,3,2,5,1,2,3,5,4,7,8,2,4,3,4
"74",4,5,3,7,13,3,3,6,3,7,5,1,8,4,5,3,1,4,6,3,7,7,2,1,6,7,7,3,5,3,6,2,4,5,8,2,5,3,2,5,3,6,3,2,3,4,9,5,1,1
"75",5,3,2,8,2,3,4,4,3,4,3,6,3,6,1,1,1,4,3,6,6,5,3,7,4,2,8,6,6,4,4,5,3,4,5,2,4,2,3,4,6,4,8,2,5,2,2,2,7,4
"76",3,5,2,6,3,4,3,3,4,4,5,4,10,7,5,5,7,5,5,5,7,1,8,2,1,2,2,3,2,6,1,7,6,3,6,2,2,6,1,5,5,2,4,6,4,4,6,3,5,6
"77",8,4,6,3,4,3,3,5,4,3,7,4,8,2,6,2,2,5,1,3,7,4,3,6,3,7,1,5,5,7,5,5,5,4,6,4,1,4,5,2,7,5,2,6,4,3,7,5,6,7
"78",3,6,6,4,4,5,1,6,2,2,1,1,5,4,3,4,2,8,3,2,3,3,5,3,5,4,6,3,2,3,4,3,2,2,5,4,4,4,3,6,5,4,4,1,5,6,5,4,3,7
"79",5,7,5,1,2,2,8,2,3,2,5,3,6,1,5,2,4,2,7,1,4,2,1,6,3,1,3,4,1,6,10,1,7,5,4,8,7,6,2,4,5,4,4,4,3,3,3,2,5,7
"80",4,1,5,3,7,4,6,3,4,2,3,2,4,5,4,4,10,1,5,4,3,4,4,2,3,2,5,6,5,4,4,5,4,3,4,4,4,1,7,5,1,5,5,5,3,2,1,3,7,4
"81",6,4,6,5,4,4,4,4,6,5,6,12,4,6,1,4,4,2,6,1,3,2,3,5,2,2,7,6,4,5,4,5,3,3,4,4,5,4,4,5,5,5,5,1,3,3,2,2,3,2
"82",2,2,4,4,3,5,7,2,8,2,9,1,5,4,4,7,2,5,1,6,6,5,2,5,2,3,5,4,4,6,4,2,3,2,6,3,2,3,6,4,4,1,1,5,3,9,2,3,2,5
"83",4,7,2,4,1,9,2,4,2,1,4,5,1,4,3,4,1,7,5,5,5,5,8,9,4,4,4,8,2,4,5,3,1,1,9,3,3,1,2,2,5,4,4,2,3,5,6,1,4,5
"84",2,5,8,4,3,3,5,7,3,2,5,2,2,8,6,2,3,6,6,3,3,7,4,6,4,3,1,6,1,3,4,2,3,6,3,3,3,5,6,4,3,11,9,4,3,6,3,7,2,6
"85",5,2,3,6,3,4,3,4,5,7,5,6,2,9,3,7,3,3,6,4,5,5,2,3,2,1,9,2,6,6,4,5,8,3,4,4,7,3,6,4,4,1,6,3,7,6,6,4,5,3
"86",6,2,4,5,2,7,5,6,2,7,3,7,5,6,3,1,3,6,4,8,5,8,4,4,6,5,5,2,4,5,3,6,8,4,6,4,2,5,4,5,2,2,3,3,7,3,4,4,6,4
"87",2,4,7,2,4,2,9,7,5,4,1,4,6,3,4,3,4,2,5,7,3,5,4,4,4,6,2,3,3,4,4,4,4,3,3,2,3,2,3,7,1,5,7,4,2,2,4,4,2,3
"88",4,5,2,3,5,5,5,4,4,6,3,3,5,1,6,3,10,5,4,3,6,4,4,4,1,3,6,8,4,7,2,4,5,6,3,5,4,4,5,2,4,4,2,3,8,5,6,4,6,2
"89",4,3,3,3,3,1,3,4,2,6,5,3,3,5,6,4,2,7,1,6,6,6,3,2,6,2,4,3,3,5,5,1,7,5,6,5,7,3,1,2,4,2,2,5,2,3,6,3,2,4
"90",2,4,6,3,4,6,3,6,5,5,3,4,4,3,7,4,5,6,5,5,3,3,4,5,4,3,7,8,5,2,4,7,4,4,4,1,6,3,3,2,2,4,5,6,3,3,5,5,4,3
"91",4,4,3,4,5,1,5,4,2,3,3,5,5,7,8,5,5,5,4,3,4,7,5,5,5,6,9,5,3,3,4,3,3,4,4,4,4,1,5,2,3,4,2,5,8,5,2,4,10,2
"92",7,4,5,2,2,2,2,2,3,3,2,4,8,1,3,9,4,1,6,4,8,3,2,7,4,4,5,3,2,4,6,2,5,7,2,8,1,1,3,2,4,7,5,3,1,1,2,4,1,1
"93",4,2,4,2,2,2,3,9,4,3,6,4,6,5,2,2,3,2,6,7,4,5,2,6,5,3,2,4,3,5,7,5,1,5,3,3,7,11,5,4,3,8,4,6,2,2,7,4,6,4
"94",2,3,7,2,3,6,2,7,2,3,5,3,8,4,7,7,5,6,4,3,5,3,2,3,3,2,2,5,3,6,4,6,5,4,3,5,4,2,2,4,5,2,2,5,5,11,4,2,4,1
"95",4,4,7,1,6,4,6,6,9,5,2,3,6,7,5,1,4,5,8,2,2,3,10,3,2,5,3,3,6,1,4,9,2,4,4,5,5,1,3,12,5,3,3,3,4,6,3,1,2,4
"96",2,4,7,7,2,3,7,5,2,1,2,8,9,3,4,3,4,6,7,3,4,4,5,3,2,1,5,5,4,3,1,2,7,4,5,7,5,4,2,3,4,5,5,7,5,3,4,2,5,4
"97",3,8,3,7,3,6,2,3,6,6,5,4,3,5,3,5,2,1,1,2,3,4,4,5,2,7,2,2,5,3,7,6,1,4,4,6,2,3,5,6,4,5,4,2,8,6,1,4,4,2
"98",5,5,7,5,6,8,5,3,4,2,5,3,7,9,5,5,5,5,8,1,6,6,4,5,3,6,1,2,1,4,7,3,1,4,6,4,2,6,8,7,5,4,4,4,8,1,1,4,4,4
"99",1,4,3,5,3,6,7,4,10,2,3,2,6,3,6,4,3,5,3,6,8,5,5,4,4,2,7,4,7,5,1,7,6,8,4,4,4,4,3,8,5,5,5,7,4,3,2,3,4,3
"100",3,6,7,6,1,7,3,4,4,7,2,4,4,2,8,5,3,3,3,5,8,2,4,5,2,4,4,8,1,5,8,4,2,4,3,3,6,5,3,4,4,3,1,4,3,2,4,6,1,2
