"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"55",3,2,3,2,4,4,2,1,2,2,2,1,4,3,3,3,3,2,3,4,3,3,1,1,4,1,3,4,2,4,1,1,2,4,4,3,2,4,2,4,1,4,4,2,1,3,1,4,4,4
"56",1,2,1,2,2,3,3,4,1,1,1,2,4,2,1,3,1,1,4,4,3,2,2,4,4,3,1,4,3,2,3,2,4,4,4,1,4,2,1,2,4,3,1,1,2,3,3,4,1,4
"57",3,3,1,1,2,2,1,2,3,3,3,1,1,2,2,4,2,4,2,1,1,4,4,4,3,2,1,4,3,3,4,4,4,2,4,3,2,2,4,3,2,1,1,3,3,2,4,2,3,3
"58",4,1,4,1,2,4,1,4,3,1,3,4,4,3,1,2,1,4,1,2,3,1,3,3,1,3,2,4,4,3,3,4,1,4,2,1,1,2,3,3,1,1,1,3,1,4,1,2,1,3
"59",2,3,1,1,3,3,2,1,3,3,2,2,4,3,2,3,3,4,3,3,3,2,1,1,4,3,2,3,4,3,3,2,1,2,1,4,2,3,2,3,2,2,1,1,2,2,3,4,3,4
"60",1,2,2,2,2,2,2,4,4,1,4,3,2,1,1,2,4,3,4,3,2,3,1,4,1,1,3,2,4,3,3,2,2,4,2,4,4,3,1,1,1,4,2,4,2,3,1,1,1,4
"61",4,4,4,1,4,4,2,3,2,1,4,1,1,3,3,1,2,4,3,3,3,4,4,2,4,1,4,1,2,1,2,1,3,2,2,3,1,1,3,4,1,1,3,4,1,4,1,1,2,4
"62",1,1,3,3,1,1,2,1,4,3,2,2,1,3,2,3,1,2,3,3,4,3,3,4,2,3,3,1,3,4,1,2,4,2,3,4,1,2,2,2,3,3,2,4,2,1,1,4,3,1
"63",4,2,1,3,3,3,3,1,3,4,1,3,1,3,4,3,4,2,2,2,2,2,3,1,1,3,4,2,4,2,3,1,1,1,2,3,2,1,4,4,3,3,4,3,1,3,4,3,2,3
"64",3,3,1,4,3,4,3,2,1,2,2,1,4,4,4,2,3,4,2,1,1,1,2,2,1,3,1,2,2,3,2,1,2,4,2,4,1,2,3,1,4,3,1,2,2,3,4,2,3,4
"65",1,2,1,1,1,3,2,2,4,1,1,4,2,2,3,3,4,4,2,1,4,3,2,1,3,2,3,3,1,1,2,2,2,2,4,4,1,3,2,1,2,4,4,4,1,3,2,4,1,1
"66",3,3,3,4,3,1,2,2,1,1,1,3,1,2,2,2,1,4,1,3,1,1,3,3,1,4,1,4,4,3,2,3,2,1,1,3,4,2,3,1,1,2,1,3,1,4,3,4,1,3
"67",2,1,3,2,3,1,3,2,2,1,4,1,3,3,2,2,1,4,4,4,1,2,2,2,4,2,3,4,4,1,3,4,1,4,1,1,1,2,2,4,1,4,2,3,1,2,4,1,4,3
"68",4,2,2,1,2,1,2,2,2,3,4,2,2,1,4,4,3,3,3,1,2,2,1,3,3,3,2,2,4,1,3,4,4,2,3,3,1,2,2,2,2,4,3,1,4,2,1,3,3,3
"69",3,4,1,4,4,4,1,2,4,1,2,2,1,2,2,3,4,4,2,4,4,4,1,1,4,2,3,3,1,1,3,4,2,3,4,2,3,3,2,3,1,3,2,3,1,1,3,4,1,1
"70",2,2,3,3,4,2,2,1,1,1,2,1,3,1,3,1,2,1,3,3,4,4,4,1,3,2,4,1,2,4,4,2,1,4,4,2,3,1,2,4,2,3,3,2,2,2,3,2,3,1
"71",3,1,4,2,2,2,2,3,3,1,3,3,4,3,2,1,3,4,2,2,4,4,3,3,3,4,1,2,1,1,1,3,1,1,4,1,2,3,3,1,3,2,3,2,2,3,1,1,3,1
"72",2,1,2,1,2,1,1,4,2,1,4,4,1,1,3,4,1,2,4,4,3,3,2,3,1,3,4,2,4,3,1,4,2,3,4,1,3,3,1,1,1,3,1,1,2,2,2,3,2,4
"73",1,1,3,1,2,4,3,1,1,2,4,4,1,4,2,2,4,3,1,1,3,3,1,2,1,3,3,4,2,2,1,1,2,3,1,1,2,2,3,4,1,2,2,3,3,2,4,3,1,4
"74",3,1,4,2,4,4,3,4,2,1,1,2,4,3,2,1,4,3,3,2,1,4,2,3,4,2,3,1,4,2,3,1,4,2,2,1,4,2,2,3,2,4,3,4,3,2,3,4,3,4
"75",4,2,1,4,4,2,3,2,1,2,1,1,3,3,3,2,3,1,4,1,2,2,4,1,4,4,1,4,3,1,4,3,2,3,4,3,2,1,1,2,4,4,2,2,3,4,2,1,2,1
"76",2,3,1,1,1,3,2,4,4,2,2,2,1,2,2,2,1,4,2,1,3,1,4,1,2,2,3,2,1,2,4,3,4,4,3,4,1,2,1,3,1,2,3,2,4,3,1,3,1,2
"77",3,1,2,2,3,1,1,4,4,3,2,2,1,3,2,3,3,2,4,3,1,3,3,4,3,4,1,4,2,4,3,2,4,3,4,4,4,3,2,4,1,3,1,4,2,2,3,2,1,2
"78",1,1,4,1,1,3,2,2,3,1,3,1,2,2,3,1,2,2,4,3,2,2,4,4,3,2,2,1,1,2,2,4,4,3,3,2,4,1,3,2,2,2,3,4,4,3,4,4,2,4
"79",4,1,1,3,4,1,2,1,4,2,4,1,3,3,4,3,2,3,4,3,1,3,3,1,3,1,4,3,2,3,3,4,4,1,3,2,2,1,3,3,3,3,1,4,2,4,4,4,2,4
"80",4,1,3,2,1,4,2,2,2,3,1,1,2,3,1,1,2,4,3,1,1,3,3,4,3,2,1,2,2,1,2,1,4,4,4,1,3,2,3,4,3,3,2,4,4,1,3,4,1,4
"81",3,3,4,1,4,1,1,4,3,2,4,1,3,4,2,1,2,4,1,4,1,2,1,2,2,2,3,4,1,3,4,3,4,1,3,4,4,2,2,3,3,4,3,4,4,2,2,4,1,2
"82",4,4,3,4,2,1,3,3,2,4,3,1,2,2,2,1,1,1,1,1,2,2,3,2,2,4,3,3,3,4,2,1,1,3,3,2,4,2,1,3,1,3,3,2,1,1,1,2,1,3
"83",4,4,4,4,3,1,3,2,2,3,4,3,3,1,2,2,1,4,1,3,2,4,4,1,1,4,4,3,2,2,2,3,2,1,2,1,2,3,1,3,4,3,4,1,4,3,1,4,2,2
"84",1,3,2,4,4,3,1,3,2,1,3,3,3,4,4,4,4,1,3,2,2,3,2,2,1,2,3,2,2,2,4,4,4,1,1,1,4,1,4,4,4,4,1,1,4,1,4,3,3,1
"85",1,1,3,2,2,4,1,4,1,1,1,2,1,4,2,4,4,3,4,4,1,3,3,2,1,4,2,1,4,4,2,1,4,4,3,3,1,3,3,2,2,3,2,1,3,1,3,2,2,4
"86",4,4,1,2,4,1,1,4,4,2,3,3,1,4,3,2,1,1,2,4,3,3,1,4,3,3,2,4,4,4,4,3,1,2,2,2,2,2,1,4,2,1,1,2,1,1,2,2,1,3
"87",1,1,2,1,1,1,2,2,2,4,4,3,2,4,2,1,3,2,2,2,2,2,2,3,3,1,3,3,2,2,1,3,2,3,2,1,4,4,4,2,1,4,2,2,3,4,3,1,3,3
"88",4,4,3,4,4,4,1,2,4,2,4,4,4,1,1,4,2,4,2,1,1,1,1,4,4,3,3,1,1,2,1,2,4,4,1,1,2,4,2,1,1,4,2,1,2,1,1,4,3,1
"89",1,3,2,3,2,1,4,2,1,3,2,4,1,1,3,4,2,1,4,1,4,4,2,3,1,1,4,1,4,3,2,3,4,2,1,4,1,3,2,4,4,4,3,2,4,2,1,4,1,3
"90",3,4,3,3,1,1,2,4,3,4,4,3,2,1,2,4,2,4,1,2,3,2,3,3,1,4,4,3,3,3,1,1,3,1,2,4,3,3,2,1,2,2,4,4,1,4,1,3,3,1
"91",1,3,1,2,3,3,1,3,1,3,3,3,1,2,1,1,3,1,4,3,1,1,4,4,1,2,1,1,2,1,3,4,3,4,1,2,4,1,4,3,1,1,1,4,1,2,3,3,1,1
"92",3,4,1,4,4,1,3,4,2,3,2,1,3,2,3,1,1,2,4,3,1,4,3,4,4,1,4,1,3,4,2,1,1,1,1,1,2,1,2,2,3,3,4,4,4,3,2,1,4,1
"93",1,4,1,2,2,3,1,3,3,1,3,1,3,4,3,1,1,1,3,3,3,1,1,2,4,2,1,4,2,4,3,1,3,2,3,4,3,3,3,3,1,4,4,1,3,2,4,2,2,3
"94",2,3,3,1,1,3,1,4,4,4,4,4,2,1,1,1,3,2,1,2,1,3,1,4,3,1,1,2,4,4,4,4,4,1,1,3,1,2,3,3,4,4,3,1,3,3,4,3,3,3
"95",1,4,3,4,1,1,2,1,1,3,2,2,3,4,4,3,4,3,4,4,1,4,2,1,3,1,4,3,3,1,3,4,1,2,4,1,4,4,2,4,2,1,2,4,4,2,2,3,1,1
"96",4,4,4,2,4,1,3,2,3,2,3,3,3,1,1,3,3,2,1,2,1,4,4,4,2,2,1,3,3,3,4,4,2,4,1,4,2,4,2,4,2,1,4,2,2,4,2,1,3,2
"97",1,2,2,4,3,4,2,2,2,2,4,3,1,4,2,4,2,2,3,1,1,2,4,1,2,4,3,2,1,2,1,4,4,4,4,2,2,3,2,2,1,1,2,1,4,3,4,4,1,4
"98",2,4,2,3,3,4,3,1,4,2,2,3,1,2,2,2,3,4,3,4,3,3,3,2,4,2,1,3,1,3,3,1,3,1,1,4,1,4,4,2,3,2,4,2,1,2,2,3,1,2
"99",3,1,3,4,1,2,2,1,2,4,4,4,1,3,4,2,1,4,3,1,3,4,4,1,3,1,1,4,1,4,4,3,2,4,1,3,1,4,2,3,3,4,2,3,4,4,4,1,3,2
"100",4,2,1,2,4,3,4,1,2,4,1,4,1,1,1,1,3,2,4,1,1,1,3,1,4,2,2,2,3,2,4,3,4,2,1,4,4,3,1,4,2,2,1,1,2,2,3,4,1,2
