"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"48",3,2,1,2,2,2,1,3,1,1,1,3,1,1,2,1,2,1,1,1,4,1,2,2,2,1,2,1,2,1,2,1,1,2,3,2,3,3,1,1,1,1,1,1,2,1,1,1,3,3
"49",1,6,1,2,2,1,1,1,3,1,7,3,1,1,2,1,1,2,2,1,1,4,1,2,2,5,1,1,2,2,1,4,2,3,2,3,1,1,1,2,1,5,1,3,2,3,2,2,2,1
"50",2,3,7,1,1,1,2,2,3,4,1,1,2,1,2,1,2,4,2,2,8,1,1,1,2,2,1,2,3,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,3,2,1,2,1,2
"51",2,1,2,2,2,2,1,1,4,1,1,1,1,1,2,2,3,2,1,1,2,1,1,1,1,5,2,2,1,1,1,1,1,1,2,2,1,5,4,1,1,1,4,2,1,1,1,1,1,1
"52",2,1,1,5,1,1,3,1,2,1,1,2,2,3,1,3,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,3,2,1,2,5,1,2,1,7,2,2,2,1,2,1,1,2,1
"53",1,6,1,4,1,1,2,2,1,1,1,2,6,1,8,7,1,9,2,1,1,1,1,2,2,1,2,1,1,2,2,3,4,1,2,2,7,1,5,1,2,1,2,2,5,1,2,3,1,1
"54",2,2,2,1,1,1,4,2,4,1,1,3,2,1,3,1,2,1,5,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,9,2,2,1,1,5,1,1,1,5,1,1,1,1,1,1
"55",2,4,3,2,1,2,4,3,1,6,1,3,1,2,1,1,2,1,7,1,2,2,2,5,1,1,1,1,4,2,5,1,1,1,2,2,2,1,1,2,3,1,1,2,2,1,1,1,3,1
"56",3,2,2,3,1,1,5,1,1,1,1,1,1,6,1,3,1,2,1,1,1,1,2,1,1,3,1,3,2,2,2,5,9,2,1,2,2,2,8,2,1,1,1,1,1,2,2,1,6,4
"57",2,8,2,1,1,2,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,6,1,1,9,2,1,2,1,1,1,2,1,1,1,1,4,1,2,4,2,1,1,1,2,1,1,1,1
"58",1,1,1,7,1,4,1,1,2,4,1,2,4,2,1,1,1,2,2,3,3,1,1,1,2,1,3,1,1,1,2,2,1,2,2,5,2,9,3,2,2,1,1,8,2,1,1,1,2,3
"59",2,1,1,2,1,1,2,3,3,6,1,1,1,7,10,1,9,3,2,2,4,1,1,2,2,4,2,1,2,1,3,1,4,1,7,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2
"60",1,1,4,1,2,2,3,7,1,1,9,2,3,1,1,1,1,2,4,2,1,2,1,1,1,3,2,1,1,2,1,3,2,1,2,2,2,2,1,2,1,5,7,2,4,1,1,9,4,2
"61",2,1,2,2,1,1,4,2,8,1,1,1,1,1,1,2,2,5,3,1,1,2,2,1,2,5,1,2,1,2,7,2,3,2,1,1,1,2,2,3,4,1,4,2,1,2,1,1,1,1
"62",1,2,1,1,2,1,2,1,2,1,2,1,2,1,5,1,4,1,1,5,7,5,1,1,1,5,3,1,1,1,2,1,2,3,1,1,5,2,1,1,2,1,2,2,1,2,2,1,1,1
"63",2,1,1,1,1,3,8,1,2,7,7,1,1,1,1,2,4,1,1,1,1,1,2,1,1,3,1,1,3,2,8,1,2,2,4,1,2,3,1,1,1,1,2,1,1,1,1,3,2,2
"64",2,2,2,4,1,1,2,5,3,3,1,2,2,1,1,1,1,2,2,1,2,3,4,1,1,2,4,3,1,3,2,1,2,2,1,2,2,1,1,2,2,2,7,1,2,3,2,1,1,2
"65",1,3,7,1,2,2,1,2,6,1,1,1,2,1,3,2,2,1,3,2,1,1,3,1,2,1,2,1,2,2,1,1,3,2,10,3,1,1,2,2,1,3,2,8,1,1,2,2,1,2
"66",2,1,3,1,2,1,2,2,2,1,1,1,1,3,1,1,2,2,3,2,3,1,3,1,3,2,1,1,4,1,2,1,2,2,3,2,2,2,7,2,2,2,3,6,2,3,1,1,3,1
"67",5,1,2,1,1,1,1,2,3,3,4,2,1,2,3,1,2,1,1,10,1,2,2,2,1,2,2,2,10,1,3,1,2,2,6,1,4,2,1,3,1,3,1,1,1,1,2,1,1,1
"68",3,1,2,1,2,1,1,2,1,1,4,2,1,1,1,2,2,1,1,1,3,2,1,1,2,2,1,4,1,1,3,2,5,1,3,2,2,2,2,1,2,1,1,2,2,2,3,2,1,2
"69",1,2,2,2,1,1,1,1,2,2,1,4,1,1,2,7,2,1,1,5,1,1,3,2,1,1,1,3,2,4,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,2,1,2,1
"70",2,2,1,2,1,4,2,1,1,1,1,2,2,1,2,1,7,2,4,1,1,4,1,1,2,1,3,2,1,2,1,2,2,1,2,2,2,6,1,1,1,3,2,1,1,1,2,1,1,3
"71",3,1,1,1,1,2,3,2,7,2,1,1,1,1,1,2,2,1,2,1,1,1,5,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,2,4,1,2,1,1,2,1,1,7,1
"72",1,2,2,1,5,2,1,2,3,2,1,1,2,1,2,1,1,2,2,1,1,2,1,1,3,1,2,1,1,2,1,1,1,1,2,5,1,1,1,2,2,1,2,1,1,1,2,5,1,6
"73",1,1,2,3,2,1,3,1,2,1,3,1,2,7,1,1,1,1,2,1,2,4,4,2,5,2,2,3,4,2,2,1,2,1,1,1,5,5,1,1,1,2,1,1,1,2,1,1,1,1
"74",2,2,2,1,3,1,1,1,1,1,1,1,4,1,1,1,1,2,1,2,2,10,2,3,2,2,2,4,5,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,3,1,2,1,6
"75",1,1,3,3,2,2,1,3,2,4,1,4,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,3,3,3,1,1,1,2,1,3,1,3,1,2,5,1,2,2,2,1,1
"76",5,10,1,8,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,2,3,1,1,1,1,1,1,1,1,1,1,5,3,1,2,3,1,1,1,3,2,4,1,2,9,1,2,4,1
"77",1,3,2,1,2,1,1,2,1,1,2,2,2,1,1,1,3,3,1,3,1,1,1,1,3,3,2,1,1,2,4,4,1,1,1,2,1,2,5,1,1,2,7,2,1,2,1,1,8,1
"78",3,1,1,1,2,2,1,4,4,6,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,3,4,1,1,2,4,5,3,2,2,6,2,1,2,2,2,1,1,1,1,3,2,1
"79",2,1,2,2,2,1,5,5,2,1,3,1,1,1,2,2,1,2,1,2,1,2,2,2,2,1,1,4,1,4,1,1,1,2,1,2,3,1,1,2,6,4,1,2,8,2,3,1,2,2
"80",2,1,1,2,3,3,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,7,2,1,1,1,2,4,1,1,1,2,3,2,1,1,1,1,3,2,1,1,2,9,4,2,1
"81",1,3,1,2,2,1,1,2,1,3,2,2,1,2,3,2,2,2,2,3,2,2,1,2,1,2,10,2,1,2,1,1,1,1,2,2,4,2,1,7,1,2,3,1,1,2,1,4,1,1
"82",1,2,1,4,1,1,1,3,1,4,1,2,3,1,2,1,1,3,1,1,1,2,7,3,1,1,3,1,1,1,4,3,2,1,2,1,2,1,5,1,1,2,2,1,3,4,3,2,2,2
"83",2,2,2,1,2,3,2,7,1,1,3,2,2,3,4,2,5,1,2,1,2,1,4,2,1,1,2,5,2,1,1,1,2,2,1,2,1,2,2,3,1,3,1,1,2,2,1,6,2,1
"84",2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,8,1,1,1,1,1,1,7,6,1,2,2,1,4,2,1,2,1,2,1,4,3,4,1,2,4,2,1,2
"85",2,2,2,1,1,2,2,2,6,1,2,1,2,3,1,1,1,1,6,2,2,3,2,1,1,1,1,6,1,1,1,1,2,1,2,1,2,1,4,1,5,3,1,4,2,1,1,2,2,1
"86",1,3,1,1,3,2,1,5,4,1,1,3,1,1,3,1,3,1,4,2,2,3,1,1,1,2,2,1,2,3,1,1,2,2,2,2,1,3,2,1,1,3,1,4,1,2,2,2,1,5
"87",1,2,1,1,3,2,5,3,8,2,1,2,1,2,2,2,1,1,2,1,1,2,1,2,1,2,2,3,2,3,1,5,1,1,1,2,2,1,2,2,1,1,1,3,4,1,3,4,1,1
"88",5,1,1,4,5,1,2,1,3,2,4,1,1,2,2,2,1,1,2,3,1,1,1,2,1,2,1,2,1,1,1,4,1,3,1,1,1,1,4,1,1,1,1,1,2,2,2,1,3,1
"89",5,1,2,1,2,5,1,1,3,1,2,3,3,1,2,1,3,2,4,2,2,1,1,1,5,5,1,1,1,1,2,1,1,1,1,1,7,2,2,1,4,2,1,2,2,2,1,1,2,1
"90",3,9,1,1,2,2,9,1,1,1,2,2,1,2,2,1,4,3,6,2,2,1,3,4,1,1,3,1,1,1,1,2,3,1,1,1,3,3,1,6,1,2,1,2,1,1,1,1,2,1
"91",1,6,3,1,1,2,1,1,1,2,5,2,1,2,3,2,5,1,1,1,7,2,7,5,1,3,1,7,1,3,1,2,3,2,2,2,1,2,3,2,1,1,1,5,3,1,4,3,2,1
"92",2,3,6,2,2,1,2,1,2,3,1,2,1,1,3,3,4,2,1,2,1,5,2,2,2,1,1,1,3,2,1,2,1,7,1,7,1,5,1,1,7,3,6,2,1,6,3,2,2,1
"93",1,2,4,1,1,2,3,2,1,1,1,3,2,1,2,1,3,2,2,2,2,1,1,2,2,1,3,2,1,2,2,1,1,1,1,2,2,1,5,3,2,2,1,1,2,1,1,1,1,1
"94",1,2,2,1,1,1,1,1,1,2,2,7,2,2,1,1,3,2,2,1,1,2,2,3,1,1,2,4,2,1,2,1,3,3,2,4,4,1,4,4,7,2,7,1,1,1,2,1,4,1
"95",1,1,1,1,1,3,1,1,2,1,1,1,1,5,2,6,1,3,2,2,1,1,2,3,2,2,1,1,2,2,3,1,1,1,2,1,1,1,1,1,4,1,2,2,1,1,3,3,2,2
"96",2,4,1,2,1,1,2,4,1,1,3,1,1,1,4,1,9,2,1,3,2,1,2,2,4,1,1,5,1,1,5,2,1,6,1,1,1,2,6,1,1,3,1,1,1,3,1,1,2,1
"97",2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,3,1,2,2,1,4,1,1,1,2,1,1,1,2,1,3,2,1,2,3,6,1,1,2,2,1,1,1,1,2,1,1,2,1,2
"98",2,1,1,5,1,3,2,1,1,3,1,1,2,2,4,3,1,2,2,1,2,2,2,1,6,1,2,2,5,1,3,2,1,1,2,2,10,1,3,3,1,1,2,2,1,1,2,1,2,2
"99",4,5,1,1,1,2,2,2,3,2,5,3,1,1,5,2,2,2,3,2,1,2,1,1,2,5,1,2,1,2,1,2,2,2,1,4,1,1,2,2,1,6,1,2,6,2,2,2,4,2
"100",1,1,3,2,1,2,1,1,1,2,1,3,1,1,2,2,1,1,1,3,2,1,2,2,1,1,1,1,1,5,2,2,2,2,1,5,1,3,1,1,1,2,10,1,2,3,2,2,4,1
