"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"21",7,1,1,2,2,3,2,2,2,11,2,1,3,1,1,3,2,1,1,1,3,3,1,2,1,5,4,3,1,2,1,1,1,2,1,1,2,3,2,2,7,2,2,3,1,1,2,1,2,1
"22",4,7,3,1,3,2,2,1,3,1,1,1,1,1,4,1,3,1,1,3,1,1,1,2,1,2,9,2,1,1,3,3,4,1,1,2,2,1,1,2,2,2,2,1,4,1,1,2,1,7
"23",3,1,1,1,1,2,1,1,1,2,1,2,2,2,1,3,2,4,1,3,7,4,2,2,4,2,1,6,2,1,1,2,3,1,1,1,4,2,2,1,1,1,1,2,7,2,2,6,1,2
"24",2,2,2,2,1,1,4,1,1,1,2,2,5,3,1,2,1,2,1,3,2,1,1,3,1,2,2,1,2,3,1,1,1,1,1,2,5,1,1,4,2,2,2,2,1,1,2,1,1,1
"25",1,2,1,1,2,2,3,4,1,1,2,2,1,1,1,7,2,2,4,1,1,1,1,2,2,1,1,1,3,1,1,2,1,2,3,4,1,1,1,2,1,2,1,1,1,1,3,1,2,3
"26",1,1,1,1,2,2,3,2,1,1,1,3,2,1,1,1,3,3,1,1,1,1,1,5,1,2,2,1,6,7,2,1,1,1,4,1,3,2,1,1,1,2,1,1,1,11,2,1,1,1
"27",1,1,2,2,2,1,3,1,1,2,7,2,1,1,2,1,2,1,1,1,1,3,1,1,8,4,1,1,1,1,1,1,1,1,1,4,1,2,1,1,2,1,1,8,3,2,1,1,1,1
"28",1,11,8,1,1,5,2,1,1,2,5,2,1,1,1,2,2,1,5,2,5,1,1,1,1,2,2,2,1,3,1,8,1,1,1,1,2,1,1,1,2,1,1,1,1,3,8,1,1,2
"29",3,2,2,1,1,1,1,1,3,1,1,3,3,2,1,4,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,2,2,5,3,1,2,2,6,1,2,2,1,1,2,2,2,1
"30",4,2,1,1,3,1,1,1,5,2,2,2,2,1,10,1,4,1,2,2,2,3,2,5,1,2,1,1,4,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,3,1,3,1,1
"31",1,3,4,4,1,3,1,8,1,2,2,1,2,1,2,1,2,3,1,1,1,5,2,5,2,2,1,5,1,1,1,1,1,6,2,1,1,3,1,1,4,1,3,1,1,6,1,3,1,2
"32",1,1,2,1,1,2,5,4,4,2,1,3,2,1,4,3,3,2,1,1,2,1,1,1,3,1,1,1,1,7,1,5,2,2,1,1,1,1,1,1,1,6,1,1,3,4,10,1,1,5
"33",5,1,7,1,3,4,3,2,1,1,2,1,1,3,2,2,1,2,5,2,1,1,1,2,1,1,1,2,1,4,2,1,1,1,1,1,3,1,2,1,1,4,1,3,1,1,1,5,1,1
"34",9,1,9,3,2,2,2,1,2,1,1,1,2,3,1,1,2,2,1,4,3,1,2,1,1,1,1,1,1,4,6,3,1,1,1,2,2,3,2,2,1,1,3,2,2,1,1,1,3,1
"35",1,5,1,3,2,3,2,2,3,3,1,1,6,1,1,1,2,7,2,2,2,2,1,1,2,4,1,1,1,2,1,1,1,6,1,1,1,1,1,2,3,1,4,1,1,2,1,2,1,4
"36",4,5,1,1,2,2,1,3,1,3,2,1,2,1,2,1,1,1,1,8,2,3,1,1,3,1,2,1,1,3,1,2,8,2,3,2,1,7,1,1,2,1,4,1,9,1,2,2,3,4
"37",3,3,1,2,3,2,8,1,3,2,2,2,1,3,2,1,1,1,2,2,1,1,1,4,2,4,2,3,2,2,1,2,2,1,1,3,1,2,1,1,2,2,1,2,3,1,6,2,2,1
"38",2,2,1,2,1,1,1,1,1,1,2,3,2,1,2,2,1,2,2,1,3,4,2,2,1,3,1,2,2,2,1,1,1,2,3,1,4,2,2,1,2,1,2,1,1,1,2,1,1,4
"39",1,4,5,1,2,4,1,2,1,1,1,2,1,4,1,1,2,4,1,1,2,4,1,1,1,2,1,1,1,2,7,1,1,1,2,1,3,2,1,9,1,2,2,6,2,1,3,2,1,1
"40",1,7,4,1,3,2,7,1,2,1,3,1,2,1,9,2,5,1,1,1,2,1,7,1,4,2,2,1,2,1,1,3,1,1,2,6,1,2,2,1,4,1,1,1,1,2,2,1,2,1
"41",4,3,2,3,2,1,1,1,2,2,3,1,3,2,2,4,2,2,1,2,4,3,2,1,1,5,3,1,2,2,1,6,1,4,1,4,1,1,1,1,2,2,1,4,1,1,1,4,1,2
"42",1,1,7,2,1,1,1,5,1,6,2,2,5,1,1,2,2,2,1,1,2,2,4,6,2,1,1,1,2,1,3,3,10,1,2,2,2,1,1,1,2,1,2,2,4,2,1,1,1,2
"43",1,1,3,2,4,1,5,1,3,2,1,3,3,1,4,2,1,1,1,1,1,1,4,1,4,1,6,2,1,1,1,2,1,6,1,1,1,2,1,2,3,1,1,1,1,2,1,1,1,3
"44",5,1,2,2,1,1,1,3,1,2,4,1,3,1,1,2,1,6,1,3,1,3,2,1,1,1,1,1,1,1,1,2,3,5,1,1,1,2,2,3,2,1,2,2,2,3,1,1,1,6
"45",1,2,2,1,6,2,3,1,1,5,1,1,1,2,1,1,2,1,1,2,1,2,1,4,1,1,8,6,2,3,2,2,1,1,2,1,3,1,2,2,2,2,3,2,1,2,1,2,2,1
"46",1,2,1,2,3,2,2,2,1,2,1,2,2,1,1,3,4,3,1,1,1,1,2,1,1,5,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,3,2,1,3,1,2
"47",1,3,5,4,2,5,1,2,2,1,1,2,1,1,1,3,2,2,3,1,1,1,1,4,3,2,3,8,2,2,2,1,3,1,7,3,1,2,4,2,7,3,3,1,2,1,1,1,3,4
"48",1,1,3,2,1,5,7,4,1,4,1,1,2,1,1,2,1,1,1,6,2,2,2,2,3,5,2,1,1,2,1,1,3,2,2,3,1,1,4,1,5,2,2,4,1,2,6,2,1,5
"49",1,1,3,1,1,2,2,1,4,3,2,1,1,2,1,1,1,1,1,1,7,1,2,1,1,1,3,3,1,7,1,2,2,2,1,2,1,3,3,1,3,3,3,1,3,1,2,2,2,1
"50",1,1,1,2,1,3,2,2,2,2,1,8,1,1,2,3,1,2,1,1,1,1,3,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,6,10,4,1,5,2,4,2,3,1
"51",1,1,1,2,2,2,5,1,2,1,1,2,1,2,2,1,1,1,1,1,4,1,1,4,8,1,1,2,1,1,3,3,1,1,2,2,3,2,1,1,7,1,1,2,6,2,1,2,4,1
"52",2,5,2,1,2,1,1,1,9,1,1,3,1,1,1,1,3,3,1,2,1,3,1,2,1,2,2,1,1,2,1,1,3,3,1,2,2,2,1,1,2,1,1,3,1,1,1,1,1,1
"53",5,1,1,1,1,3,2,1,2,2,2,2,1,2,1,1,6,1,1,1,1,1,1,2,3,1,4,2,2,2,2,1,2,1,1,2,1,4,1,1,3,1,4,1,1,1,1,3,2,2
"54",2,1,3,2,2,2,2,2,1,3,1,1,1,1,2,2,4,1,2,3,1,1,1,2,1,1,1,1,3,10,1,8,1,1,1,2,1,3,1,2,2,1,2,2,2,3,1,1,1,1
"55",1,3,1,1,1,1,1,2,8,1,5,1,1,1,2,1,2,2,1,1,6,1,1,1,1,2,3,2,2,2,1,1,1,3,2,1,2,1,4,3,1,1,2,1,2,1,9,6,2,7
"56",1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,6,3,1,1,2,2,1,2,4,2,1,1,3,2,2,1,1,1,1,2,1,1,2,3,1,2,1,1,1,4,2,1
"57",9,1,1,2,2,1,4,1,3,1,1,3,1,2,4,1,1,2,2,1,2,2,1,6,1,2,4,1,1,4,7,1,1,1,2,5,2,2,1,2,1,1,5,2,1,1,5,1,1,2
"58",2,1,2,1,4,2,1,3,1,2,1,5,1,3,2,1,2,1,4,2,1,2,3,2,1,4,4,1,1,4,1,3,1,3,1,2,1,3,2,1,2,1,1,2,4,3,3,1,4,1
"59",1,2,1,2,1,1,1,1,7,8,1,1,6,1,1,1,1,3,2,3,1,7,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,2,1,1,1,2,2,1,1,2,2,2,1,7
"60",2,2,5,1,5,2,1,2,1,1,2,1,1,1,3,2,1,2,3,1,2,2,1,3,1,1,1,2,2,2,2,2,1,1,2,1,1,3,2,1,4,1,1,1,3,1,3,2,1,2
"61",2,2,2,1,8,5,2,1,1,1,1,1,3,8,4,5,2,3,1,1,1,1,4,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,10,2,4,3,1,1,1,1,1,1,2
"62",1,1,2,4,1,1,3,3,4,1,1,2,3,4,2,1,2,3,2,2,1,2,1,1,10,3,5,2,1,1,2,6,3,1,1,1,4,2,1,1,2,2,5,1,2,7,4,2,2,2
"63",2,2,2,1,1,2,2,1,2,3,1,2,1,3,1,2,1,1,1,3,1,2,1,2,3,1,2,3,1,1,3,2,3,1,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,1
"64",6,4,1,1,1,2,5,2,2,2,3,2,3,1,1,1,1,2,1,1,2,9,2,1,2,1,2,2,2,1,2,4,2,1,5,1,1,1,3,2,1,2,2,1,1,3,4,1,1,4
"65",2,1,1,1,5,1,2,2,1,1,2,2,3,2,5,4,1,2,1,1,2,2,2,1,2,3,2,2,1,4,3,1,1,1,3,2,2,3,1,2,2,2,2,4,2,3,1,1,3,2
"66",1,1,2,2,1,2,4,2,2,1,2,1,1,3,1,2,1,5,2,1,1,1,2,1,1,1,4,2,2,2,3,2,1,3,1,2,1,1,1,4,1,1,1,1,1,1,2,3,2,4
"67",1,1,1,5,1,2,1,2,3,1,2,2,3,1,1,2,6,1,1,10,1,1,1,2,1,1,1,4,1,2,2,2,1,2,1,1,7,1,1,1,2,3,2,2,3,1,1,2,1,1
"68",1,1,1,1,2,1,3,2,2,1,1,2,1,3,1,7,1,1,1,2,6,2,2,1,1,2,2,1,2,2,2,2,1,1,3,1,1,1,2,2,1,2,1,5,1,1,1,2,1,1
"69",3,1,1,3,4,3,1,5,1,4,1,3,1,1,1,1,1,2,1,1,1,8,2,1,3,2,1,6,1,1,5,2,1,4,8,3,1,2,2,1,2,1,1,1,2,2,1,2,3,1
"70",2,1,1,2,2,4,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,4,1,5,1,1,1,3,1,1,1,3,1,1,11,3,5,2,2,2,1,1,1,1,2,1,2,1,1,4
"71",1,2,1,3,3,1,1,2,1,3,2,4,1,3,3,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,2,1,1,9,3,1,2,2,2,7,4,1,1,1,1,1,1,2,3,2
"72",3,2,3,3,5,6,2,9,1,1,2,1,8,1,1,3,4,2,6,2,2,2,3,1,1,3,6,1,1,2,1,1,3,6,3,1,2,2,1,2,2,3,1,3,3,2,1,1,2,1
"73",1,5,1,3,2,1,1,2,2,1,1,1,5,1,2,1,4,2,1,1,1,1,4,1,4,2,4,5,2,1,1,1,2,1,1,2,7,3,2,5,1,1,1,1,1,2,2,2,1,3
"74",1,4,2,1,1,5,2,6,1,1,2,1,6,4,1,1,2,11,4,2,5,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,5,2,2,1,1,2,1,1,1,1,2,1,2
"75",5,10,4,2,2,1,1,2,1,1,1,2,2,1,1,1,2,1,3,8,1,1,1,1,7,1,2,1,7,5,1,1,1,4,2,2,3,2,1,1,2,1,1,5,2,1,8,2,1,1
"76",3,2,3,6,2,1,3,4,1,5,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,3,1,2,2,2,1,2,2,2,2,1,1,3,2,1,1,1,2,1,6,4,1,3
"77",1,1,2,1,2,1,1,4,1,5,1,1,1,2,2,1,4,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,2,2,1,3,2,1,1,1,2,2,2,2,1,2,1,2,1,2
"78",2,2,1,1,2,3,8,1,1,1,1,1,1,11,4,3,1,4,1,1,2,2,1,2,3,3,5,2,2,4,4,1,1,1,7,1,1,1,4,2,1,2,1,3,8,1,1,2,2,1
"79",2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,4,1,3,2,1,2,9,2,1,1,2,4,4,1,7,1,3,1,1,1,2,2,2,1,3,1
"80",2,1,1,2,1,3,1,1,9,3,9,2,1,2,1,10,1,1,7,1,1,7,2,1,2,1,2,1,2,2,1,1,1,1,6,2,1,5,1,2,1,1,1,4,2,1,3,1,1,2
"81",1,2,3,1,2,1,1,2,2,1,1,6,1,3,1,1,1,2,2,1,1,2,1,2,4,1,2,2,3,2,2,1,2,5,1,7,1,1,2,1,2,1,1,1,1,1,1,2,2,2
"82",2,5,2,3,1,3,1,5,1,1,1,1,5,2,1,2,1,1,1,1,1,2,1,2,3,1,2,1,1,1,3,1,4,1,4,1,1,2,2,8,1,6,2,1,1,4,1,1,2,1
"83",11,2,1,1,2,2,2,1,2,2,2,1,1,3,1,1,7,1,1,2,1,1,1,1,3,2,1,1,1,1,1,2,1,3,3,1,2,2,1,1,2,2,5,2,3,3,2,1,3,10
"84",2,3,1,1,2,2,1,1,2,2,1,5,1,1,1,1,2,2,3,1,1,2,1,2,4,1,1,2,3,2,1,1,1,1,2,1,2,2,3,1,1,3,2,2,1,1,2,1,1,3
"85",7,1,1,1,3,1,1,1,1,1,4,8,2,2,1,1,1,3,2,2,1,4,1,1,2,4,1,2,3,5,5,1,1,1,1,4,1,3,1,1,2,1,2,1,3,1,1,2,2,2
"86",1,2,2,2,7,2,2,1,2,2,3,2,1,3,2,1,1,2,2,1,1,1,1,5,1,2,2,1,1,2,2,3,1,1,2,3,1,2,1,2,1,2,2,2,1,3,2,1,2,3
"87",1,1,1,3,1,1,2,2,1,1,2,2,2,7,3,1,2,7,1,3,2,2,3,1,3,1,5,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,8,1,1,1,4,2
"88",2,1,2,2,5,3,1,2,1,1,1,2,3,2,2,2,2,3,1,2,2,1,2,3,2,3,1,5,1,3,3,1,2,3,2,1,2,2,6,2,2,2,2,1,4,1,1,1,2,2
"89",1,1,2,1,6,1,1,1,1,2,2,1,1,5,2,1,1,11,2,10,1,1,3,1,2,3,1,2,1,2,1,2,2,1,2,1,1,1,4,1,2,1,2,2,2,2,6,1,2,4
"90",2,5,1,2,1,6,2,2,1,4,2,9,2,4,2,2,6,2,9,4,2,2,4,1,2,1,2,1,3,1,1,2,2,1,1,1,1,4,1,1,1,2,2,1,2,8,2,1,1,1
"91",1,2,2,4,1,5,1,1,2,2,1,1,2,2,1,2,4,1,3,1,1,1,1,1,1,4,3,1,3,1,1,2,2,1,1,3,4,1,3,2,1,3,2,1,4,1,1,2,1,2
"92",2,1,2,1,1,1,4,1,1,2,3,1,2,1,1,3,1,1,2,9,4,1,1,2,2,1,2,11,2,2,2,2,2,3,1,1,1,3,1,2,2,1,2,1,1,2,2,3,2,1
"93",2,1,2,3,1,1,2,1,1,1,1,1,2,1,4,2,1,6,1,2,1,2,2,1,1,1,3,4,6,9,1,4,1,1,2,3,1,1,1,1,1,2,1,1,4,1,2,4,1,1
"94",2,1,2,1,1,1,1,1,2,3,2,1,2,1,2,1,1,1,3,2,3,1,1,1,1,1,1,2,1,1,2,3,6,1,2,2,6,1,1,1,2,1,1,2,1,10,1,3,1,1
"95",2,1,2,1,5,1,1,1,2,1,1,1,5,2,1,5,1,1,1,2,1,1,1,3,1,2,2,1,2,1,5,1,1,3,1,6,1,1,2,1,1,1,1,1,2,3,1,1,1,8
"96",1,3,3,1,1,5,3,9,6,1,1,1,2,6,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,2,4,2,2,2,2,3,1,3,7,3,1,2,8,1,1,1,1,2,1,1
"97",2,1,1,1,2,1,3,2,2,2,3,1,2,1,1,3,2,1,5,2,2,2,2,2,3,2,2,3,5,2,3,4,4,4,2,3,1,1,2,6,2,1,1,4,2,1,1,1,1,1
"98",4,2,4,1,1,1,1,1,1,2,1,2,5,3,9,1,1,3,5,3,1,5,2,4,2,5,1,2,2,1,2,7,2,1,2,2,1,2,2,2,1,2,6,1,1,2,2,2,1,1
"99",7,1,2,1,1,1,4,1,2,4,1,2,2,5,1,2,6,1,8,3,3,3,1,3,1,2,2,7,2,2,3,1,1,1,2,2,1,1,1,1,2,3,2,1,1,2,2,2,3,5
"100",5,1,2,2,1,1,1,1,2,1,2,5,2,1,2,1,3,2,1,1,1,1,2,8,1,2,2,1,1,2,1,2,2,1,3,8,1,2,3,2,2,2,1,11,2,1,2,3,2,2
