"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"13",2,1,10,2,4,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,3,3,1,2,1,1,1,1,3,1,6,5,3,2,2,4,4,1,1,1,2,1,5,1,1,1
"14",1,3,1,1,11,1,1,2,7,1,1,3,11,2,4,1,3,2,1,1,3,2,2,2,3,4,2,5,7,6,1,1,2,2,4,4,2,3,1,2,1,1,3,1,2,3,1,1,2,1
"15",2,2,1,1,2,1,1,1,1,1,4,1,9,2,3,3,2,1,1,1,3,1,1,1,2,1,2,1,1,1,3,8,3,1,2,2,2,2,1,1,1,3,1,1,3,4,2,1,1,1
"16",2,2,2,1,2,1,3,2,2,2,2,1,1,2,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,3,1,2,1,2,1,1,2,2,1,1,3,1,4,1,3,1,2,1,2,1
"17",1,2,1,2,3,1,9,2,2,3,1,2,1,2,1,1,1,3,2,3,2,2,1,6,5,1,1,1,1,7,1,2,1,1,6,2,1,2,1,1,2,1,1,1,3,1,1,1,1,1
"18",1,2,1,1,3,2,3,1,1,2,3,5,1,1,1,2,2,1,3,1,1,2,2,1,1,4,1,2,3,2,1,1,1,2,3,2,1,1,5,2,1,1,1,4,6,1,2,2,2,2
"19",2,2,1,1,1,1,1,6,1,1,3,1,3,1,3,1,3,2,2,1,1,2,1,4,2,1,1,1,1,3,3,3,3,1,2,2,7,1,1,1,1,2,2,1,1,2,2,1,1,3
"20",1,1,1,2,1,1,3,1,2,1,1,2,2,3,2,2,2,1,7,1,1,6,4,3,1,4,1,3,5,1,1,1,1,1,1,2,3,1,1,1,1,1,2,2,2,2,1,1,3,8
"21",1,3,4,2,1,1,2,1,1,2,1,4,1,1,2,2,1,1,4,1,2,1,2,2,2,1,1,1,1,3,2,2,2,1,2,1,3,1,2,2,1,1,1,1,3,4,2,1,1,1
"22",2,2,5,2,1,8,1,1,1,1,1,1,1,1,1,1,1,9,3,3,3,2,1,1,1,1,1,1,6,3,3,2,1,1,2,1,4,9,1,2,1,3,3,1,1,1,2,2,2,1
"23",1,1,9,5,2,1,1,3,3,2,3,9,1,3,3,1,1,1,1,1,2,1,1,2,2,3,2,2,2,5,1,1,2,1,1,1,1,1,2,1,10,1,2,3,2,1,3,1,4,2
"24",5,3,1,5,1,1,1,3,1,2,1,1,2,2,4,2,1,1,1,2,2,2,1,5,3,1,2,1,1,1,1,2,2,3,1,3,3,4,2,1,1,1,1,2,1,2,1,1,2,1
"25",4,1,3,1,1,1,2,2,2,1,1,2,3,1,1,1,1,2,1,3,1,1,1,5,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,11,1,2
"26",2,5,1,2,2,2,2,1,2,2,2,1,2,1,1,2,5,2,1,4,3,1,3,4,2,3,2,2,2,8,1,1,1,2,1,4,1,5,3,2,1,2,5,1,2,1,6,1,1,1
"27",1,2,1,1,6,2,2,1,1,2,9,1,1,6,3,1,1,1,1,2,2,1,4,1,3,1,2,1,1,1,2,4,1,8,1,2,2,1,2,1,2,1,4,1,2,2,1,2,1,4
"28",2,1,6,1,1,4,2,2,6,7,3,1,1,2,1,2,5,7,1,7,1,1,8,1,2,1,2,1,2,8,2,2,3,1,1,1,7,1,1,2,2,4,1,1,1,1,1,1,2,2
"29",1,3,2,1,1,1,1,2,1,7,1,1,1,2,1,1,2,2,3,2,3,1,1,1,1,2,1,1,1,1,2,2,6,2,2,4,3,6,3,1,9,4,2,2,1,2,8,2,2,3
"30",2,2,3,2,3,1,3,1,3,1,1,2,2,2,2,1,2,3,3,2,2,1,4,1,1,1,3,1,1,7,1,2,2,1,3,3,3,1,1,1,1,2,2,2,1,1,2,3,2,1
"31",2,2,2,3,1,2,1,2,2,1,1,1,1,2,1,2,2,4,1,3,1,1,1,2,2,6,1,1,2,1,2,1,2,1,1,3,1,1,4,1,2,1,1,3,2,1,1,3,1,2
"32",3,7,1,2,1,1,2,5,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,4,1,2,1,7,1,4,2,2,2,1,1,1,3,1,3,6,2,1,5,1,1,1,2,1,1
"33",2,1,1,1,3,1,1,2,1,3,1,1,3,1,2,1,1,3,2,1,1,1,1,5,3,1,1,1,1,2,1,5,2,2,2,1,1,1,1,1,2,1,1,3,2,2,3,1,1,1
"34",2,1,1,1,2,2,1,1,11,3,1,3,3,3,2,3,2,1,2,1,1,1,1,1,7,1,4,1,1,1,2,1,2,5,1,1,1,1,1,3,2,1,2,4,1,1,1,2,2,2
"35",2,1,1,1,2,3,2,1,3,2,2,6,7,2,2,1,2,1,3,3,1,2,2,1,1,1,2,5,8,2,2,2,1,2,2,2,2,2,3,7,1,1,1,2,2,1,6,2,2,5
"36",2,1,1,2,1,3,1,1,1,3,2,2,1,1,8,1,2,1,2,1,1,2,1,2,1,1,6,1,2,1,2,1,1,5,1,2,6,3,2,2,2,1,1,5,9,2,4,1,3,2
"37",3,8,1,2,1,1,1,1,3,5,1,2,2,1,1,1,2,3,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,9,2,2,1,3,1,1,3,2,2,1,11,1,1,1,2,3
"38",1,2,1,4,1,1,1,8,2,1,1,1,2,1,2,2,1,4,6,1,1,2,2,2,8,1,9,3,1,3,1,3,2,1,1,1,1,2,1,1,5,1,1,2,1,1,2,1,3,4
"39",1,2,2,1,1,1,4,1,1,2,1,1,1,6,1,2,3,3,1,1,1,2,2,1,2,1,3,2,2,2,1,1,1,2,1,2,1,2,3,3,4,7,6,1,1,1,1,1,2,1
"40",1,1,1,4,1,3,2,2,2,2,1,3,1,3,2,1,7,1,3,1,1,1,1,1,1,1,1,2,1,4,2,1,2,5,1,1,1,1,2,1,1,1,2,1,5,5,1,1,2,1
"41",2,1,1,2,1,2,2,2,1,1,1,1,2,5,2,3,2,3,2,1,4,3,1,2,3,2,3,1,1,1,2,2,1,5,1,2,2,2,2,2,2,1,2,4,2,1,1,3,5,2
"42",1,1,1,1,2,1,1,1,2,1,2,8,2,1,2,2,1,1,1,2,2,1,2,2,3,1,2,1,3,1,1,2,1,1,2,1,1,1,7,2,4,2,3,1,5,3,1,4,1,1
"43",1,1,2,1,2,1,4,6,2,1,2,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,2,2,4,1,1,2,1,2,3,2,2,3,1,2,1,1,2,1,2,2
"44",2,1,3,2,1,3,1,1,2,1,1,1,3,1,6,2,1,1,1,1,2,3,4,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,7,1,1,1,9,3,1,4,1,1
"45",3,2,5,2,1,7,2,4,2,2,1,3,1,2,6,1,2,2,2,2,1,7,4,1,2,4,4,1,1,2,3,1,3,3,1,2,4,2,1,2,2,1,1,1,3,4,2,1,1,1
"46",2,1,1,2,1,1,4,1,1,3,4,1,2,3,4,2,4,2,1,1,2,2,1,2,1,1,3,1,1,2,2,2,2,1,2,1,1,2,2,3,7,4,1,1,1,3,5,2,1,1
"47",2,1,7,1,2,3,2,1,3,2,2,2,1,3,1,3,8,5,3,1,3,2,1,3,8,1,2,1,3,1,1,2,1,2,1,1,2,2,1,2,1,1,5,2,2,1,2,1,1,2
"48",1,1,1,2,4,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,8,3,1,1,1,2,3,1,1,1,4,1,1,3,2,3,1,3,1,1,2,1,2,2,2,1,2,2,1
"49",1,1,3,4,2,2,2,1,2,7,7,2,2,1,1,5,1,1,2,4,2,3,1,1,5,2,1,1,2,2,2,3,2,1,3,1,2,4,1,2,2,1,7,2,4,4,2,1,2,1
"50",1,1,3,2,1,4,2,2,1,1,3,3,1,2,2,2,1,1,1,1,2,6,1,3,1,2,1,1,2,1,1,1,1,1,2,4,2,1,2,6,4,2,1,1,2,2,1,3,7,2
"51",2,1,2,1,1,2,1,2,1,2,3,1,2,2,1,1,2,2,3,1,1,2,2,2,1,1,1,2,1,5,2,1,1,1,3,2,1,2,2,3,3,1,1,2,1,1,2,2,2,5
"52",2,1,1,1,3,2,1,1,1,1,5,1,2,1,2,1,1,2,1,2,1,3,6,1,1,1,1,1,1,1,1,4,4,1,1,1,4,1,1,1,1,3,1,5,4,1,1,1,1,1
"53",1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,1,4,1,1,2,1,1,4,2,2,1,2,9,2,1,2,2,1,2,2,2,2,1,5,2,1,1,1,9,2,1,2,2
"54",1,1,2,4,1,2,1,1,1,1,2,8,2,3,1,2,1,1,2,2,1,2,1,1,1,2,3,9,1,1,1,9,1,1,2,1,2,2,1,1,1,1,1,2,4,1,1,2,2,2
"55",1,1,1,1,8,2,1,1,1,1,1,5,1,1,1,1,3,1,1,3,1,1,1,3,1,2,3,1,2,4,1,1,1,3,2,1,1,2,1,1,1,5,3,2,1,1,2,4,9,1
"56",2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,7,2,2,2,2,3,3,2,2,2,1,3,1,2,5,1,1,1,2,1,2,3,1,2,4,1,1,1,3,2,1,1
"57",1,2,1,1,1,3,1,1,1,1,1,1,2,2,3,5,4,1,1,1,1,1,1,1,2,6,3,1,1,1,2,1,1,2,8,3,5,2,1,2,2,4,1,5,7,2,1,1,1,1
"58",1,1,1,1,1,1,3,1,1,5,1,2,3,1,1,3,2,2,1,2,3,1,1,2,2,3,3,1,1,2,1,2,2,2,1,3,1,1,1,1,1,3,1,1,2,3,1,2,1,2
"59",1,4,2,3,1,1,2,4,1,2,1,2,7,1,1,1,3,1,3,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,3,1,2,1,1,2,1,1,1,2,2,2,1,1
"60",2,3,1,2,2,1,1,1,4,2,4,1,1,3,2,1,1,3,6,1,1,2,1,2,2,1,5,1,3,1,1,1,1,1,4,1,1,1,4,3,1,3,2,3,2,1,3,3,1,3
"61",3,2,2,1,2,2,8,6,3,6,4,2,2,2,1,2,2,1,2,1,1,1,1,4,1,1,1,2,3,2,1,1,2,3,2,3,1,4,1,1,1,2,1,7,3,2,6,10,1,3
"62",1,1,6,1,1,1,6,3,2,1,1,2,1,2,1,3,1,4,2,4,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,3,2,2,1,3,9,1,1,5,2,2,3,2
"63",1,1,3,1,3,6,1,4,2,2,3,1,1,1,1,2,2,1,1,1,4,8,2,1,1,2,2,2,3,1,1,4,2,1,1,2,1,2,1,1,1,3,8,3,3,1,1,5,1,2
"64",1,9,1,1,3,1,1,1,2,1,2,2,1,2,6,1,4,2,1,1,1,2,1,3,1,1,1,3,1,1,2,1,4,1,2,7,1,1,1,1,1,2,1,1,2,1,2,1,1,2
"65",2,2,2,1,2,1,6,1,1,4,1,2,3,1,1,3,1,1,3,1,1,1,2,7,1,1,2,1,2,5,1,1,1,1,2,1,1,3,1,2,1,2,2,2,1,2,4,1,1,1
"66",2,6,3,8,9,1,1,1,1,1,1,9,2,3,1,2,3,1,1,1,6,1,1,11,1,4,3,2,2,1,5,2,1,1,2,8,1,4,1,1,2,1,1,1,2,6,1,2,1,1
"67",1,1,1,1,2,3,1,1,1,3,1,4,2,5,1,3,1,2,3,1,2,1,3,1,1,3,1,2,2,1,5,3,4,2,1,2,1,3,4,2,8,1,5,1,1,1,1,2,1,1
"68",1,3,2,4,1,1,1,1,1,2,1,2,2,1,2,4,2,1,1,2,2,1,3,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,2,6,2,2,2,3,2,1,1,2,1
"69",1,1,2,1,3,2,1,9,3,5,3,1,2,1,1,1,4,4,2,1,4,11,1,2,1,2,2,2,2,3,2,1,1,1,2,1,1,1,1,4,1,1,1,2,1,5,3,1,3,2
"70",1,2,2,1,1,5,2,1,1,2,2,2,1,1,1,2,1,1,2,2,3,1,1,1,3,1,1,1,5,1,2,2,2,2,5,1,1,2,1,5,1,2,5,3,1,4,1,1,2,2
"71",2,1,1,2,4,3,3,4,2,1,2,3,1,2,2,2,1,2,2,1,2,1,1,3,2,2,1,1,2,11,1,5,1,2,4,3,3,1,1,1,1,1,4,2,2,4,1,10,1,1
"72",1,2,2,2,5,1,2,2,1,3,2,1,1,1,7,1,1,1,1,2,6,2,1,2,1,1,2,3,3,1,5,2,1,1,3,1,1,5,3,1,1,1,1,1,1,3,1,2,1,2
"73",2,1,2,2,3,2,2,2,1,2,3,1,2,1,1,2,2,1,2,1,1,5,8,2,1,1,3,1,3,1,1,1,1,2,2,3,3,8,1,3,6,2,1,1,2,2,4,1,3,3
"74",2,5,2,2,2,1,1,1,2,1,2,2,1,9,4,2,9,1,1,2,1,2,1,7,4,1,2,3,2,2,1,2,1,1,1,1,1,1,1,1,1,3,5,1,1,1,5,1,1,1
"75",1,6,2,3,1,8,1,1,1,7,2,2,2,2,1,1,5,1,3,2,1,4,2,4,1,3,1,1,1,2,1,2,2,2,1,4,7,1,2,2,5,1,3,2,1,5,2,2,2,11
"76",2,2,4,3,1,1,1,2,1,2,4,2,6,2,1,1,1,1,2,2,1,4,2,2,2,1,2,1,1,1,2,1,2,1,3,1,1,4,2,1,1,2,1,3,1,2,2,9,1,1
"77",3,1,1,1,6,2,1,2,3,2,2,1,1,1,2,2,1,2,1,1,8,4,1,2,1,1,1,1,1,2,4,1,1,2,2,1,2,2,4,1,1,1,3,1,11,1,1,1,2,1
"78",3,3,1,2,2,1,3,1,1,2,5,3,1,8,1,2,2,1,1,6,3,4,2,1,2,2,1,2,7,1,5,1,1,1,4,1,2,2,1,2,1,2,4,2,3,2,1,1,2,3
"79",1,2,1,4,1,2,1,2,8,1,2,3,4,1,1,1,3,1,1,1,2,1,1,1,4,5,1,1,2,1,2,4,3,1,2,1,1,1,1,1,2,1,1,2,2,3,2,1,2,3
"80",2,1,1,2,1,2,1,4,1,1,3,1,1,2,1,1,2,3,1,1,1,3,2,1,1,1,2,1,2,4,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,8,1
"81",1,2,1,1,2,1,1,4,1,1,2,1,1,2,1,1,2,2,6,1,3,1,1,2,1,2,2,7,9,4,4,1,1,7,2,3,1,5,2,4,1,1,1,7,1,3,1,1,2,2
"82",1,3,1,2,1,1,1,2,2,5,1,1,2,2,1,1,1,1,1,2,1,1,3,2,1,3,3,2,1,4,2,2,2,3,1,1,2,3,10,1,1,1,3,2,2,7,2,7,1,2
"83",3,1,1,1,1,2,2,3,1,1,1,1,2,6,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1
"84",1,1,1,2,1,1,2,4,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,3,2,1,1,6,1,1,1,1,2,2,2,1,3,1,1,1,1,1,1,3,1,1,1,4,2
"85",1,1,2,1,2,2,1,3,5,1,4,4,1,2,1,2,1,1,1,2,3,1,1,1,3,7,2,1,2,1,7,1,1,1,2,1,1,1,1,9,1,2,5,1,1,1,1,1,1,9
"86",1,1,3,1,2,1,3,1,1,1,1,2,3,5,1,1,1,2,1,1,5,7,1,1,4,1,1,1,5,2,5,3,3,3,1,1,1,2,2,1,2,7,5,1,1,3,1,1,5,2
"87",1,1,2,3,4,1,2,1,1,2,2,1,3,1,4,3,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,3,3,4,3,7,1,1,1,5,1,1,1,1,1,4,2,1,1
"88",1,1,1,2,1,5,2,8,5,1,2,1,1,1,1,1,2,4,2,2,2,2,1,3,2,6,1,2,8,1,2,3,2,1,1,1,1,2,1,4,2,2,1,5,3,3,1,2,3,1
"89",6,4,2,2,3,3,2,2,1,1,1,5,1,1,2,5,1,2,1,1,2,5,4,2,2,2,2,1,4,2,1,1,1,2,1,1,5,1,1,2,1,1,2,2,1,2,2,2,1,3
"90",5,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,3,1,2,2,3,6,1,2,2,1,1,3,5,1,1,2,1,2,1,1,1,1,2,2,1,3,1,1,1,2,1
"91",3,2,3,3,1,1,1,4,2,3,1,1,2,6,4,2,1,1,1,4,3,1,4,1,1,2,4,1,1,3,2,1,1,1,2,1,1,1,1,1,2,1,6,2,1,1,1,1,4,1
"92",1,1,1,3,1,1,2,2,1,1,1,3,1,2,1,1,1,1,3,2,1,2,1,11,2,2,3,2,2,3,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,10,1,1,5,1
"93",1,2,1,8,3,1,1,1,4,4,1,1,2,5,1,5,1,3,1,9,2,2,1,2,2,1,1,2,1,1,2,1,1,5,1,2,2,9,1,7,1,2,1,1,1,1,1,1,2,3
"94",4,1,1,5,1,2,3,1,2,4,4,2,2,1,9,2,1,4,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,5,3,2,1,1,1,1,3,2,1,1,1,2,2,1,2
"95",3,3,5,1,2,10,1,2,1,1,1,2,1,5,2,1,4,7,3,2,1,1,1,1,5,3,7,1,4,1,3,3,7,1,2,2,3,1,1,2,1,3,1,2,1,1,2,1,2,2
"96",3,1,1,1,1,1,1,7,2,5,1,1,1,2,1,1,5,9,1,1,1,3,2,1,2,1,4,2,1,2,1,2,1,1,2,2,1,1,1,1,2,3,1,1,2,5,1,3,2,1
"97",1,1,6,1,2,1,1,1,1,2,2,3,1,4,2,1,5,3,3,6,1,2,2,1,1,1,2,1,2,2,1,3,1,2,1,2,1,2,1,2,2,2,2,1,2,1,3,3,1,2
"98",7,1,1,1,1,3,2,2,5,4,1,10,4,4,7,3,1,2,1,2,2,1,3,2,3,1,4,1,1,2,1,1,1,1,1,1,9,1,1,1,2,1,2,2,1,2,2,1,2,1
"99",1,1,1,1,3,3,1,4,2,4,1,2,1,3,1,2,2,1,2,1,3,1,3,1,2,2,1,2,1,2,1,1,2,1,1,2,2,1,4,2,2,1,1,2,2,1,2,2,1,1
"100",1,2,2,2,1,1,1,2,1,3,4,1,1,1,5,1,1,1,3,1,1,2,2,2,2,1,1,1,2,2,3,2,3,3,2,2,1,1,1,2,1,2,2,1,4,2,4,1,4,1
