"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"34",3,2,2,2,3,2,4,4,6,7,2,3,3,4,7,10,3,3,3,4,3,3,6,8,3,3,3,4,3,3,3,2,2,1,6,1,5,4,4,4,2,4,1,4,2,3,5,1,6,5
"35",4,6,4,5,7,3,4,8,3,3,6,11,6,2,4,2,4,3,4,7,5,2,2,8,7,1,6,2,3,7,2,3,5,4,3,5,4,5,4,3,3,5,1,3,3,2,4,4,1,5
"36",4,9,9,9,1,4,6,6,2,8,5,3,4,3,3,4,7,4,3,2,4,6,3,5,4,2,4,3,2,2,3,3,4,1,10,5,3,5,2,1,4,6,4,3,2,3,6,4,4,6
"37",1,4,7,3,3,1,3,4,2,2,5,3,7,6,6,3,3,3,5,6,3,2,2,3,4,6,4,3,5,5,3,7,3,6,1,3,6,2,4,8,5,2,3,1,3,4,5,4,4,1
"38",1,7,3,6,6,5,2,1,5,3,2,2,1,13,3,4,4,4,3,5,8,9,5,5,2,7,6,3,8,2,2,4,4,6,1,6,7,4,5,5,7,2,3,2,6,2,3,5,3,5
"39",5,2,3,5,1,9,1,5,3,6,8,3,3,8,4,4,4,2,6,5,5,3,4,6,5,8,2,7,3,4,5,10,8,3,4,3,3,4,3,2,7,4,3,3,4,5,2,3,4,2
"40",5,4,7,4,3,3,5,3,8,6,4,2,5,5,4,5,5,5,4,4,1,5,3,2,3,6,5,4,7,3,1,5,4,6,3,3,6,6,1,3,3,6,2,5,5,3,3,3,4,4
"41",2,3,5,2,3,5,6,3,2,2,6,4,7,3,4,3,4,7,4,3,3,7,2,5,2,6,2,4,4,4,2,9,5,8,2,4,9,6,3,3,3,4,3,4,3,6,4,3,8,6
"42",4,2,2,5,3,4,7,5,7,3,2,4,4,3,4,9,1,2,7,3,3,2,5,3,4,6,2,3,3,4,4,5,5,7,4,5,3,4,4,7,2,5,3,5,1,3,2,4,5,1
"43",4,5,4,4,3,3,6,6,2,2,3,8,3,1,3,4,4,5,5,3,1,2,2,4,2,4,5,3,3,5,7,3,5,5,1,2,4,4,4,2,1,6,3,5,6,6,1,6,10,3
"44",3,1,6,2,5,5,4,2,3,6,2,8,8,6,7,2,5,2,3,4,2,2,3,4,7,4,2,2,5,4,4,2,3,3,2,6,2,4,6,4,2,1,3,2,3,8,4,7,3,4
"45",5,2,2,3,2,3,5,4,4,3,2,3,2,5,3,1,5,3,3,6,3,7,5,1,6,4,4,4,2,1,8,3,5,5,7,5,2,4,3,6,2,3,2,6,2,1,2,3,6,3
"46",3,4,3,4,2,3,3,5,4,3,8,3,4,5,5,5,6,7,5,5,3,4,2,5,4,2,4,7,10,3,5,3,4,6,1,3,6,1,4,5,4,3,4,3,2,8,8,4,3,4
"47",1,1,2,2,5,6,4,3,5,7,10,2,4,3,7,4,3,4,3,7,6,5,9,4,6,5,7,2,4,5,7,4,5,3,1,4,8,1,2,4,1,4,1,4,5,1,7,3,6,2
"48",3,4,1,1,6,5,4,5,3,2,1,3,3,5,2,4,6,6,2,5,4,8,3,8,3,5,4,8,6,3,5,2,7,4,3,3,2,4,5,3,2,5,6,3,4,4,5,3,3,4
"49",3,6,6,8,6,1,2,7,5,2,3,6,3,6,5,6,4,9,1,3,1,6,5,2,3,2,4,4,5,8,2,4,6,1,4,2,3,5,5,4,4,4,2,3,5,7,4,10,2,7
"50",6,3,4,1,3,6,7,4,7,6,6,7,9,3,4,4,3,2,5,3,1,7,1,6,4,5,3,3,3,12,2,2,2,5,2,4,5,2,7,1,3,3,3,1,2,5,5,5,4,2
"51",7,3,3,4,3,6,5,5,3,3,5,3,3,4,3,3,4,7,4,2,4,4,2,4,5,3,3,2,4,3,5,4,5,8,3,6,2,3,6,3,4,9,3,4,5,4,8,2,6,3
"52",1,3,3,2,4,6,3,5,1,5,1,2,8,2,5,4,4,4,5,2,4,9,5,6,2,3,8,7,4,1,3,1,5,8,6,3,2,4,4,1,2,6,2,8,5,10,4,4,4,6
"53",10,1,1,1,2,4,3,6,6,4,2,6,4,5,3,4,7,4,1,6,4,5,6,3,5,3,4,6,9,3,5,3,2,4,4,6,5,1,4,6,5,5,4,4,5,5,2,4,4,5
"54",4,4,3,5,4,4,8,4,8,2,8,4,4,4,1,4,5,3,3,5,5,3,4,4,2,3,8,3,1,4,3,1,5,4,1,3,3,4,3,3,2,8,3,4,3,5,1,7,6,4
"55",5,6,4,2,3,7,1,3,7,4,4,5,3,7,3,1,3,2,4,6,4,1,7,6,3,4,4,5,5,4,5,5,5,2,8,1,3,5,3,6,4,3,6,2,6,3,3,3,5,5
"56",5,5,2,5,3,5,7,6,4,7,3,7,4,7,5,2,3,6,4,2,4,10,5,3,4,8,3,4,4,6,4,4,5,1,1,6,1,2,6,5,2,6,7,1,2,8,5,5,4,2
"57",5,5,1,5,4,3,4,7,9,6,2,2,3,5,4,3,6,3,1,2,5,3,4,1,4,5,5,4,3,7,5,1,3,3,1,4,1,2,6,7,5,1,1,1,2,2,4,5,5,6
"58",3,3,7,4,5,5,6,4,4,4,4,3,3,8,7,3,6,5,2,4,7,4,6,3,4,3,7,7,5,2,1,2,4,3,8,4,6,2,2,7,5,8,4,5,1,4,4,2,7,3
"59",2,4,4,10,11,7,4,4,4,5,5,2,3,2,4,4,2,3,3,3,6,1,5,4,5,4,1,4,8,6,6,3,6,3,3,3,5,4,2,2,3,3,4,2,5,2,4,4,3,5
"60",2,4,3,3,2,1,4,5,6,7,5,2,3,5,6,10,2,5,6,5,4,5,2,4,4,2,5,2,7,4,2,3,5,5,3,3,6,2,4,5,7,4,4,6,6,2,5,3,1,4
"61",2,3,3,4,5,1,4,4,3,1,4,5,7,7,4,3,4,6,6,3,5,2,3,6,3,4,10,1,2,3,5,1,4,4,5,3,6,7,8,5,5,4,2,3,4,3,7,3,1,4
"62",4,3,3,4,5,4,4,2,1,3,1,4,6,5,6,4,4,2,4,3,2,4,4,4,6,5,4,4,2,5,3,5,3,1,4,4,8,5,6,3,3,3,4,4,2,2,3,3,5,5
"63",4,5,6,3,1,5,3,10,3,4,5,7,2,4,1,5,4,1,7,3,2,2,4,5,5,2,5,5,6,2,5,2,2,6,5,2,6,5,5,6,6,5,2,2,3,7,3,5,4,1
"64",2,3,6,4,6,3,4,5,3,5,2,1,5,3,3,3,3,4,4,4,5,5,4,3,2,5,3,4,1,4,2,2,4,4,7,6,7,5,4,4,1,5,4,4,5,7,2,5,6,4
"65",2,4,6,6,6,4,6,4,3,2,3,6,6,5,6,6,4,6,5,3,3,6,7,2,4,5,6,7,3,5,6,3,3,7,4,6,2,4,2,3,3,2,4,3,6,5,7,3,5,1
"66",4,5,2,4,4,1,3,2,4,7,3,2,4,3,5,6,1,3,2,4,6,2,3,10,1,4,4,4,3,3,4,5,4,6,2,2,2,2,3,6,1,4,3,5,5,4,5,7,3,4
"67",3,6,4,6,4,3,2,5,3,4,4,4,3,3,6,2,4,3,6,6,5,6,4,3,3,2,5,2,5,2,4,5,2,5,4,2,6,5,3,1,4,7,4,1,5,3,4,3,7,3
"68",2,3,2,3,3,8,2,2,3,5,5,4,7,4,4,3,5,2,4,3,1,8,4,6,3,3,1,1,4,3,2,4,3,2,6,2,2,3,1,5,3,4,5,3,3,5,3,5,4,6
"69",4,4,2,1,6,4,3,3,3,5,1,4,4,5,4,2,4,4,6,5,6,1,4,5,7,5,2,2,10,4,7,4,2,5,6,7,1,5,2,5,5,3,7,4,2,4,5,2,2,2
"70",5,2,5,2,6,2,7,2,9,5,3,4,1,2,8,2,9,5,5,1,5,3,6,2,1,4,4,4,10,3,5,3,1,3,1,4,3,4,5,2,6,6,6,5,7,2,2,3,4,5
"71",7,2,4,2,2,5,5,2,10,8,1,4,4,2,3,5,10,5,5,2,5,1,4,1,2,5,5,2,3,3,3,2,2,3,3,6,5,4,8,5,5,2,2,7,3,3,4,5,4,2
"72",1,4,4,4,6,4,2,6,3,4,5,2,2,4,7,4,7,5,7,5,1,1,7,1,2,2,3,3,3,5,4,5,8,1,4,4,2,2,5,1,5,4,3,2,7,3,2,4,4,5
"73",1,3,1,3,7,5,4,3,4,5,3,6,9,3,6,5,6,6,8,3,4,2,2,1,7,8,2,7,6,7,3,3,1,5,4,1,3,6,2,3,3,3,3,6,1,4,6,8,1,5
"74",3,3,2,2,4,3,4,3,7,8,4,3,4,8,2,1,8,2,3,1,4,4,4,2,3,4,6,5,2,6,2,11,6,9,3,4,3,3,7,4,2,3,6,5,4,8,2,6,3,7
"75",5,5,4,3,2,4,3,1,1,5,3,4,4,3,4,3,7,2,3,2,5,3,4,3,3,2,4,8,3,2,4,2,3,2,2,5,8,1,1,1,4,5,11,4,8,5,1,4,7,3
"76",2,1,2,4,3,4,5,5,7,2,9,3,6,1,4,2,4,2,2,4,8,3,2,2,2,5,4,3,5,3,3,3,4,4,8,7,7,3,2,7,5,4,2,3,4,9,3,7,7,4
"77",9,3,4,3,2,2,3,4,3,4,5,2,1,3,5,1,2,2,8,3,2,3,6,3,5,4,2,5,4,3,2,3,7,3,2,2,4,2,6,7,3,4,3,4,4,2,7,4,1,4
"78",3,2,4,7,3,1,4,7,4,5,7,2,5,1,3,5,7,1,2,5,3,5,4,2,5,7,2,5,6,3,7,3,4,7,4,7,4,1,3,8,4,5,3,6,6,3,4,4,7,3
"79",2,2,5,6,4,4,4,5,4,5,5,2,6,6,5,5,5,5,3,3,6,5,2,6,4,2,6,4,5,2,6,6,5,5,3,2,4,5,4,3,3,2,3,2,2,6,5,2,7,4
"80",7,5,3,6,3,4,4,3,2,2,4,7,3,5,3,2,3,6,7,3,6,4,7,2,2,8,4,5,5,5,3,3,4,6,4,5,1,6,4,5,7,4,3,4,3,12,7,5,5,5
"81",2,3,2,7,2,6,3,7,5,3,6,4,3,2,1,3,4,2,12,5,3,4,3,6,4,5,3,4,6,5,5,2,5,4,4,3,6,5,5,4,8,5,3,3,8,6,3,5,9,2
"82",1,4,4,1,4,3,3,2,7,6,5,5,3,2,7,2,3,7,3,1,10,5,2,6,4,1,2,2,4,4,4,5,8,4,5,4,3,9,3,2,3,3,5,3,5,4,2,1,4,6
"83",2,5,3,2,4,7,5,6,1,2,3,3,6,3,3,7,7,4,6,4,3,4,6,3,3,3,4,5,5,4,4,4,7,3,3,4,3,4,4,6,3,5,9,9,2,5,5,7,4,1
"84",1,5,9,3,5,3,4,2,5,3,5,6,4,2,3,2,7,6,9,3,2,5,5,4,5,3,3,2,4,5,2,6,3,1,6,4,6,6,8,7,9,5,7,2,4,3,3,3,5,2
"85",6,4,6,1,2,6,4,3,4,2,6,5,2,5,3,9,5,3,5,7,6,4,5,2,2,5,4,4,6,4,5,2,7,7,3,6,1,2,5,6,6,6,4,2,3,1,2,3,3,4
"86",2,6,5,6,8,4,2,8,4,3,3,5,5,4,3,2,3,3,3,4,4,3,4,7,3,4,2,5,6,7,1,3,5,4,6,6,6,5,6,1,3,5,7,5,1,4,3,7,3,1
"87",6,3,3,1,6,4,5,4,2,2,2,3,6,6,2,4,4,3,5,4,4,1,6,4,6,1,2,3,4,7,5,4,5,4,2,4,6,1,4,3,4,3,3,5,4,9,4,5,2,6
"88",4,7,5,3,5,3,2,2,3,2,1,5,7,9,2,7,2,6,8,2,3,3,5,4,11,3,4,4,3,6,3,3,2,2,4,3,3,5,7,4,4,5,4,5,2,5,5,3,1,4
"89",3,2,3,4,1,3,4,5,3,4,4,3,1,7,2,4,4,4,5,1,3,2,6,4,6,5,1,4,3,8,6,6,2,1,3,4,4,3,4,6,8,4,5,3,1,7,3,7,2,5
"90",2,5,2,4,7,2,2,3,4,2,1,3,1,4,4,3,1,4,6,11,4,4,4,3,4,5,7,3,4,2,1,2,6,7,4,1,5,3,3,1,4,8,5,6,5,2,6,3,11,1
"91",5,3,7,2,4,1,3,6,6,5,6,5,6,5,3,6,6,5,1,2,2,7,4,6,5,4,3,5,4,4,7,3,6,4,3,4,5,6,4,4,1,4,7,2,3,2,8,1,5,6
"92",8,2,4,4,4,1,2,5,10,7,1,5,6,3,2,2,2,4,5,6,4,2,1,1,8,5,2,6,5,6,5,4,1,1,6,5,3,4,2,6,4,7,2,3,6,7,3,6,5,6
"93",3,3,11,4,1,3,2,6,1,3,7,3,2,4,3,7,2,5,6,5,2,7,4,8,5,4,3,3,2,6,5,4,4,3,3,6,4,3,4,5,5,2,6,3,4,4,4,5,6,1
"94",5,4,4,2,5,7,3,3,5,4,1,1,1,5,3,3,3,1,2,4,7,5,3,4,1,3,4,6,4,9,1,3,2,2,3,3,1,2,5,4,2,6,3,3,5,5,7,9,3,4
"95",6,2,3,7,5,4,6,7,3,2,5,3,4,4,3,1,4,5,2,5,6,7,2,6,2,3,2,2,6,4,4,3,8,3,5,3,2,1,7,4,1,8,5,4,3,9,3,3,2,2
"96",4,11,2,5,4,4,2,4,3,7,1,4,3,5,1,4,4,5,4,5,9,3,3,5,5,3,4,8,3,2,4,1,2,3,1,4,5,1,3,3,2,2,5,3,5,7,5,3,5,2
"97",3,3,2,1,2,3,4,6,1,4,5,6,3,1,4,3,6,2,3,2,4,3,3,2,5,4,2,2,3,1,2,6,2,5,5,1,2,5,5,10,6,2,1,5,7,3,6,1,5,5
"98",6,5,3,1,8,4,6,5,3,3,5,5,3,3,4,8,6,2,6,3,3,4,5,2,2,4,1,7,2,4,5,1,5,2,6,5,4,4,5,4,6,8,4,5,3,3,5,1,4,4
"99",1,6,2,3,7,4,8,2,4,2,2,3,7,1,1,3,2,7,2,4,4,7,4,10,3,3,3,6,4,3,8,5,3,4,5,7,4,5,3,3,3,5,4,7,4,3,8,4,4,5
"100",6,4,3,2,6,2,2,7,3,2,5,2,4,3,2,3,4,7,6,2,2,3,4,5,3,3,6,2,4,4,4,4,8,2,4,2,2,2,4,3,2,6,4,7,2,1,4,5,5,6
