"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"12",3,3,4,5,4,1,5,2,3,2,5,4,6,3,2,5,1,6,5,5,1,6,4,3,2,2,2,2,3,6,6,2,5,3,6,6,6,2,6,6,5,4,1,2,3,3,6,5,1,4
"13",3,2,6,2,3,6,6,3,2,5,3,6,4,2,1,5,3,3,6,5,1,5,2,6,2,4,3,2,3,2,6,1,6,2,5,2,1,6,1,5,4,5,1,3,4,5,3,1,2,1
"14",1,4,1,5,3,3,6,4,2,1,4,1,6,1,6,3,2,3,4,4,2,3,2,6,5,6,1,5,3,4,2,4,6,6,1,5,5,2,2,4,4,4,4,4,4,3,3,1,5,1
"15",1,3,5,4,2,2,6,5,1,4,4,3,6,5,2,3,2,2,2,1,2,5,4,5,3,2,1,5,6,6,6,1,2,5,1,1,5,3,5,1,2,5,5,6,5,3,1,5,3,6
"16",6,1,4,1,6,5,1,1,4,5,5,1,6,1,3,4,5,3,4,2,4,2,5,1,1,6,5,3,2,4,4,4,3,2,4,6,2,5,5,1,4,4,6,5,4,6,1,1,3,2
"17",4,6,2,6,2,6,2,3,2,4,1,1,1,2,1,3,3,2,3,6,4,6,4,6,5,3,3,4,2,6,1,6,1,2,6,6,1,6,3,5,3,3,6,6,3,4,4,3,6,3
"18",6,5,2,5,5,5,1,5,2,6,6,6,4,3,4,1,3,4,4,6,1,2,5,1,4,2,6,1,2,1,5,2,1,2,5,3,4,4,2,2,5,4,3,4,2,5,6,1,1,3
"19",4,3,4,1,4,3,4,3,5,3,5,1,5,2,4,6,4,3,4,6,1,5,5,3,6,2,6,6,5,2,2,4,4,3,5,6,3,3,3,4,4,6,6,4,6,5,3,4,1,4
"20",5,3,6,1,1,5,1,4,3,2,6,3,1,3,3,4,3,4,4,5,2,5,2,3,3,3,6,2,6,3,6,2,2,4,2,2,4,6,3,1,1,3,6,3,4,1,1,5,3,4
"21",4,5,4,6,6,1,6,6,3,3,3,6,6,6,3,5,2,3,5,2,5,1,3,5,4,6,5,5,1,4,5,4,5,5,5,6,5,4,4,3,6,5,3,3,1,6,1,6,3,5
"22",3,3,6,5,3,4,4,4,5,1,6,4,6,3,4,1,1,2,5,3,1,2,5,4,3,4,6,2,4,2,5,3,5,4,6,4,4,5,3,2,3,5,5,4,5,4,5,2,1,6
"23",4,3,6,4,5,1,5,1,1,2,4,4,3,6,4,2,5,6,6,5,3,1,2,3,2,1,4,6,3,5,6,4,6,4,1,1,2,5,5,2,1,6,5,2,4,6,1,6,3,6
"24",4,2,6,5,3,3,6,3,6,1,2,3,4,2,1,1,3,1,2,5,3,4,3,1,6,4,4,1,5,1,6,2,3,2,6,4,1,6,5,2,3,5,3,5,1,6,1,5,2,3
"25",3,2,4,2,5,2,5,2,1,1,2,3,3,5,3,5,2,3,3,5,1,4,3,1,4,4,1,1,3,1,1,1,2,4,4,1,4,5,1,1,6,4,2,1,3,5,2,2,1,2
"26",2,1,6,3,2,6,2,4,1,1,4,2,5,2,3,2,2,2,2,4,3,3,1,3,6,3,2,5,2,6,6,4,2,1,2,1,5,3,4,3,5,6,4,5,1,4,4,5,1,4
"27",6,6,2,1,1,1,2,4,5,6,2,3,4,6,6,6,4,1,3,6,5,5,1,5,5,6,6,4,6,5,4,2,5,4,3,4,2,3,6,5,5,5,4,2,6,4,4,5,2,6
"28",3,4,5,4,2,1,5,6,1,1,3,2,4,5,3,3,6,4,2,1,6,5,3,4,4,6,2,2,2,5,5,2,6,2,2,6,6,6,1,5,2,4,1,6,6,2,5,3,2,5
"29",2,2,3,3,4,4,3,4,4,6,6,4,4,4,5,5,5,4,6,3,4,4,4,4,5,3,5,3,3,2,2,2,4,5,2,3,2,4,1,4,3,5,6,5,6,3,6,6,1,2
"30",1,3,6,6,3,5,5,3,5,6,5,3,4,6,4,1,5,6,5,5,3,2,2,6,5,1,1,3,1,2,4,1,5,3,2,6,3,2,1,1,2,6,6,6,3,2,6,6,5,5
"31",5,5,3,4,5,6,4,1,4,4,6,1,6,4,3,3,6,2,6,2,3,3,6,2,2,6,6,1,5,5,1,6,2,5,6,6,1,2,4,5,5,2,5,6,1,4,4,5,3,3
"32",2,6,5,5,4,1,5,1,1,5,5,3,4,2,1,4,4,3,1,4,4,3,6,1,6,5,2,3,2,1,3,1,2,6,4,1,3,2,5,4,3,2,2,5,1,1,6,4,3,6
"33",1,1,5,6,3,5,3,1,1,6,3,1,5,2,1,6,1,2,6,6,2,3,1,3,1,5,5,5,5,3,3,1,1,2,5,5,2,6,3,4,5,5,1,5,6,4,4,4,3,3
"34",5,1,4,1,4,3,3,5,1,1,1,5,5,4,4,3,1,5,5,5,2,1,3,6,3,3,6,6,1,3,3,3,5,6,1,2,3,2,1,4,1,4,1,6,3,3,6,1,6,2
"35",1,4,5,4,1,5,2,4,5,2,3,1,1,6,4,4,1,1,1,2,5,1,5,5,6,3,6,1,4,1,1,3,1,2,2,5,1,2,6,4,5,1,4,1,2,4,4,2,5,1
"36",1,5,6,2,2,5,4,6,4,6,2,6,1,3,2,3,5,5,2,5,3,1,6,4,3,6,3,4,6,3,1,5,4,5,1,3,4,2,6,6,5,3,5,1,5,3,2,2,3,4
"37",2,2,4,4,3,2,5,3,6,3,3,5,1,1,1,1,1,6,3,5,3,1,2,6,5,3,2,3,3,3,1,6,2,4,4,3,4,6,5,5,2,3,4,2,3,3,4,4,4,2
"38",4,6,4,1,3,5,5,3,1,1,1,1,5,6,6,4,5,2,2,1,3,5,2,4,2,5,4,2,6,3,2,6,1,4,2,1,2,6,2,1,2,4,5,4,1,6,2,1,2,1
"39",6,2,4,5,4,6,6,5,3,2,5,1,1,3,6,3,6,4,3,3,6,6,2,1,6,1,4,2,6,4,6,6,1,4,6,5,3,1,5,3,1,6,6,5,1,3,4,4,4,6
"40",6,6,2,4,1,2,2,3,4,6,6,4,6,2,3,2,2,6,6,3,6,5,4,3,2,5,5,3,1,5,6,6,3,3,4,3,3,2,3,3,6,3,3,5,4,5,1,4,2,5
"41",5,1,6,5,4,4,3,5,6,6,1,1,2,2,5,3,6,5,4,5,4,6,3,1,5,2,5,2,2,1,6,1,2,1,6,6,5,3,6,2,1,4,2,4,4,5,4,1,1,5
"42",6,1,2,5,1,3,6,2,6,6,5,2,3,5,4,5,2,2,1,2,6,4,3,4,5,3,5,4,5,3,3,2,6,1,3,2,1,6,2,3,3,1,4,3,6,5,3,5,6,2
"43",6,6,2,6,3,4,4,4,1,4,6,1,5,5,2,3,3,4,3,4,2,2,6,2,2,5,5,6,4,4,1,5,4,1,3,6,4,1,4,5,2,5,5,1,1,6,3,2,2,1
"44",5,2,4,2,1,4,4,1,6,3,3,4,3,6,5,6,1,5,4,4,5,5,6,1,6,2,5,6,1,4,3,2,4,4,2,3,3,6,2,1,6,1,6,3,6,6,6,6,2,5
"45",2,1,4,5,2,6,4,3,4,4,1,6,5,4,2,4,6,5,1,2,4,6,4,2,6,4,4,5,2,2,6,5,1,1,2,2,6,3,5,4,4,6,1,4,2,6,3,3,1,4
"46",3,3,2,1,4,3,6,3,6,3,1,6,5,5,3,1,3,3,3,5,3,1,5,3,6,5,6,3,3,2,2,6,6,5,5,5,5,3,5,6,3,4,2,5,2,5,3,6,1,1
"47",3,1,4,2,2,2,3,1,4,6,5,1,2,2,4,5,3,3,6,2,3,6,5,4,5,1,1,1,6,2,5,3,6,5,1,2,6,5,2,4,4,6,4,1,2,6,5,4,2,4
"48",5,1,6,2,2,2,4,5,5,1,4,4,5,4,4,4,5,1,3,3,4,2,4,5,1,1,1,1,6,4,2,2,3,4,6,4,5,5,4,4,3,1,2,3,2,1,3,1,6,6
"49",2,2,1,6,5,5,1,3,5,6,2,2,6,3,3,5,3,6,4,2,6,1,5,6,4,2,6,1,4,3,4,4,2,6,2,2,1,4,2,6,1,1,6,1,6,6,5,4,2,6
"50",6,1,2,5,1,5,5,1,2,1,5,1,2,4,4,3,3,1,1,1,3,5,6,3,1,6,4,3,1,5,4,1,2,6,6,2,4,6,5,6,1,1,3,6,1,1,6,2,3,2
"51",1,2,2,1,3,6,1,5,2,5,5,4,6,3,1,3,3,5,3,4,3,5,3,6,3,6,4,5,6,2,4,3,6,2,3,2,6,4,3,2,1,4,6,4,1,3,6,2,5,3
"52",2,1,1,6,2,4,5,2,1,5,5,1,2,2,2,3,5,4,3,4,4,1,4,5,5,3,2,6,4,2,6,6,6,2,3,1,2,5,5,2,1,1,5,1,5,1,2,1,1,4
"53",1,3,6,3,5,3,6,6,6,1,2,5,1,6,3,4,6,5,1,2,1,3,4,6,2,4,6,3,6,3,5,4,1,4,3,5,1,1,1,5,3,5,6,6,2,4,1,3,6,4
"54",6,5,3,6,5,6,5,4,5,1,2,3,6,5,1,4,5,4,3,3,6,6,4,6,1,3,4,2,2,1,1,3,6,5,5,6,4,2,1,4,4,2,2,4,4,2,4,2,2,6
"55",3,6,4,2,2,6,1,6,5,5,3,6,1,4,1,5,4,4,4,1,4,2,4,1,2,6,5,2,4,1,1,2,4,3,5,6,3,5,3,5,2,4,3,5,1,5,4,5,2,6
"56",4,3,2,2,1,5,1,4,2,5,4,3,2,2,6,1,2,1,4,5,2,2,5,6,1,2,1,3,3,2,5,6,5,6,5,6,4,2,3,5,6,3,3,4,4,3,4,2,2,5
"57",2,2,3,6,1,4,3,2,1,3,6,6,1,1,1,3,3,4,3,6,2,5,1,4,1,1,1,4,5,5,4,1,2,6,5,6,4,4,4,5,5,6,2,6,6,5,3,4,3,2
"58",6,6,4,2,3,3,4,6,5,1,6,6,2,4,1,6,4,4,3,6,1,2,2,3,6,1,4,5,6,4,4,5,4,3,5,5,3,1,4,1,6,4,3,4,3,6,6,1,5,3
"59",6,1,2,1,2,6,5,3,1,5,1,6,2,2,2,5,6,5,2,4,2,6,3,1,6,1,1,3,1,3,1,3,4,6,2,1,4,2,3,3,2,6,6,6,4,4,5,5,3,1
"60",1,4,4,3,2,1,5,3,1,6,2,5,2,3,5,3,4,3,4,2,5,6,6,6,6,2,5,5,5,6,3,3,2,2,3,6,4,2,1,6,3,5,3,5,5,1,6,2,4,5
"61",6,4,4,4,4,5,1,3,3,2,6,1,1,5,5,4,5,3,1,3,5,5,3,4,2,3,4,3,1,6,3,2,6,3,6,4,2,4,3,1,1,3,6,4,2,3,1,2,1,4
"62",4,4,5,1,5,4,1,3,2,1,3,1,4,5,3,4,1,4,4,6,3,3,1,5,3,1,6,2,5,4,1,2,2,6,3,4,3,5,4,5,6,6,3,4,2,6,4,3,2,5
"63",2,3,1,5,4,2,5,3,4,1,2,4,1,3,5,1,6,3,2,4,4,3,5,1,5,1,4,4,1,6,3,2,6,6,2,5,4,1,4,2,1,2,5,4,3,3,2,5,3,4
"64",1,5,5,5,2,4,2,4,4,3,6,1,5,5,6,4,5,4,6,4,2,3,1,4,5,3,3,2,6,2,6,3,2,2,2,2,2,4,2,4,4,4,4,6,3,3,6,3,6,3
"65",3,1,1,1,1,3,1,1,5,3,3,4,5,3,6,3,5,6,5,1,5,5,5,3,2,2,6,5,5,2,4,4,1,4,1,4,5,3,5,5,4,3,6,2,3,6,3,1,6,4
"66",2,3,1,1,1,2,3,1,6,2,6,4,3,6,6,6,1,1,5,2,6,4,3,1,3,3,3,1,5,1,3,3,4,1,4,4,5,4,1,3,1,3,3,2,4,4,1,6,1,1
"67",1,6,3,4,2,4,6,6,2,6,6,3,6,6,6,1,2,1,6,3,4,3,2,2,2,5,2,6,3,6,2,4,2,5,5,1,5,2,2,1,5,6,4,2,3,1,6,5,3,6
"68",3,4,4,2,4,6,4,5,2,2,2,6,1,6,1,5,4,3,6,1,1,6,4,6,1,1,2,6,5,4,6,2,6,6,4,6,6,3,2,2,2,4,6,3,2,4,4,4,6,2
"69",4,6,6,5,1,2,3,1,2,3,3,1,1,4,3,3,1,2,2,4,6,1,6,6,2,5,6,5,6,5,1,6,5,2,2,3,1,3,1,2,6,4,3,4,3,3,1,3,1,4
"70",4,3,2,4,3,5,1,6,1,3,6,2,2,3,2,6,3,3,3,2,1,4,1,5,4,6,3,3,1,2,4,1,1,3,4,3,2,4,5,2,3,4,5,1,1,2,3,4,6,6
"71",2,1,5,2,1,4,4,4,4,2,2,2,5,3,4,3,3,5,1,2,5,3,3,1,1,5,5,3,6,4,1,1,6,6,1,3,2,2,1,1,2,6,3,3,2,3,1,6,5,6
"72",3,5,6,5,3,3,3,5,1,2,4,2,2,3,2,1,4,3,2,2,3,3,5,3,6,2,5,2,1,4,3,1,3,1,5,2,5,1,2,5,5,3,2,2,5,4,3,4,4,4
"73",2,4,4,3,5,2,2,1,4,2,1,5,2,6,2,2,5,1,2,2,5,2,5,1,5,4,1,2,1,1,5,5,1,2,4,1,1,6,5,1,4,4,4,4,4,2,1,1,5,1
"74",6,1,3,4,6,2,6,1,5,2,5,1,1,5,1,5,3,6,1,1,1,4,6,6,4,1,5,6,2,6,1,1,5,5,4,6,1,1,2,1,6,6,1,3,1,5,3,1,3,4
"75",5,4,5,6,3,4,4,6,3,6,3,2,2,4,2,3,2,2,4,6,6,1,3,2,5,4,5,6,2,2,3,5,3,2,4,5,6,6,4,1,4,5,5,3,1,3,6,2,3,5
"76",4,5,5,2,1,6,3,2,3,4,3,4,5,6,2,4,3,3,2,6,6,2,3,2,2,1,4,6,2,4,2,6,4,4,4,4,6,5,1,4,1,5,2,1,3,2,6,3,2,3
"77",4,1,2,5,1,5,6,3,2,6,5,5,1,2,1,4,1,3,6,2,4,6,5,6,3,4,5,2,2,5,5,4,6,6,2,4,1,6,3,3,4,2,3,2,3,2,2,6,5,2
"78",6,3,3,5,3,6,1,3,3,2,5,6,6,1,4,4,2,2,3,6,5,2,3,5,1,2,4,1,1,6,1,5,3,1,1,6,5,3,6,5,5,5,5,5,6,4,2,2,4,6
"79",1,6,4,2,6,5,4,3,2,3,4,2,4,1,4,1,1,2,1,2,3,3,2,3,2,3,5,4,3,4,5,1,6,4,2,1,6,5,1,2,1,4,5,3,1,3,4,6,2,3
"80",1,6,3,1,3,1,6,4,6,2,3,2,5,5,1,3,2,3,5,6,1,2,6,3,2,6,2,5,5,5,5,5,6,5,1,4,2,1,1,3,1,2,4,2,5,2,3,3,4,1
"81",2,6,2,5,4,2,6,4,4,4,6,6,6,1,1,1,6,3,5,6,5,1,2,5,2,1,3,3,1,4,2,4,4,6,4,1,6,3,6,3,3,5,6,6,3,5,5,4,5,1
"82",1,5,1,1,3,5,3,2,4,3,5,6,5,2,6,3,4,3,5,5,2,4,4,2,5,4,2,3,5,2,5,4,5,6,1,3,6,5,5,6,6,1,6,6,6,6,1,3,5,5
"83",3,5,5,6,6,4,4,2,2,1,2,5,5,2,1,4,3,2,3,4,3,4,2,4,5,3,4,3,6,6,5,5,5,1,4,1,4,5,4,3,2,3,4,6,5,3,3,4,4,5
"84",3,3,6,5,3,5,5,6,6,3,3,6,3,3,6,6,2,4,1,2,4,6,5,5,4,4,1,3,3,1,6,2,1,4,5,4,6,2,5,1,2,6,4,5,5,1,1,4,6,1
"85",2,1,6,5,2,4,3,2,5,3,2,4,3,1,1,2,1,2,2,5,4,6,3,1,5,5,4,6,3,3,6,3,3,4,1,5,4,5,2,4,1,3,1,2,1,6,4,4,4,5
"86",2,5,1,2,1,1,2,4,3,4,3,6,2,1,5,2,3,2,1,1,6,2,5,1,6,1,4,6,2,3,5,5,4,5,3,4,3,1,4,3,4,4,4,4,3,5,4,2,2,5
"87",1,4,2,6,3,6,6,2,3,4,1,5,5,2,1,3,4,4,6,4,5,4,4,1,3,3,3,3,4,6,2,2,6,5,4,2,1,5,1,6,3,3,5,4,1,1,2,5,1,3
"88",5,5,4,3,4,2,5,1,2,3,2,1,5,6,4,6,2,6,4,4,1,5,3,6,3,3,4,2,4,3,6,2,4,1,3,6,1,6,1,3,4,1,3,6,4,2,4,5,4,5
"89",3,1,4,2,5,2,2,1,1,4,3,6,6,6,5,4,1,6,5,6,2,5,5,1,3,2,5,3,5,3,6,2,1,2,3,4,6,4,3,4,5,1,6,1,4,6,3,5,2,1
"90",3,6,4,5,3,6,6,2,5,2,1,5,2,3,1,3,3,2,4,2,6,2,6,1,1,3,1,2,5,1,5,6,3,1,1,4,1,1,1,3,6,6,2,3,2,5,3,5,6,4
"91",4,6,1,3,6,2,4,1,6,4,6,6,3,3,3,3,3,4,6,2,6,5,4,2,6,2,6,3,1,2,5,5,5,3,4,1,2,5,3,2,1,6,1,4,6,2,2,6,1,4
"92",1,2,4,5,3,4,6,1,2,4,3,6,6,2,3,6,5,5,4,3,5,4,4,6,5,6,1,5,3,4,5,1,2,2,1,4,1,2,4,3,5,5,4,4,2,4,5,6,2,1
"93",2,6,4,3,5,3,4,5,2,1,6,3,5,5,2,1,5,3,3,2,1,5,1,2,4,2,5,6,2,4,2,4,3,6,6,4,2,1,1,4,1,1,4,3,3,6,3,5,4,6
"94",4,4,3,1,3,6,6,3,2,6,5,2,1,5,5,1,1,4,3,5,1,6,4,6,5,6,1,5,1,6,3,4,3,5,4,1,5,5,2,1,6,2,4,4,4,1,5,3,2,2
"95",1,4,3,4,4,2,6,3,4,3,1,1,1,5,1,1,2,5,1,1,4,6,5,1,6,3,5,5,3,3,5,6,1,6,6,5,6,3,2,5,6,5,4,3,5,3,1,5,1,4
"96",5,6,3,6,3,6,1,2,5,4,5,5,6,1,4,5,2,6,5,4,6,6,4,5,1,1,4,5,5,5,3,3,4,3,3,2,2,3,5,2,5,4,3,4,5,1,1,2,4,3
"97",1,5,4,3,2,1,4,2,2,4,5,3,3,3,5,2,5,5,6,1,6,4,1,1,1,4,4,1,4,3,5,3,4,6,5,1,4,6,5,4,4,1,6,6,6,2,6,5,1,2
"98",3,5,5,3,1,3,5,1,2,5,3,1,2,6,5,5,2,1,2,2,3,5,4,5,3,5,2,2,4,5,3,3,3,6,2,6,6,5,3,4,5,6,1,4,5,1,1,2,2,1
"99",6,6,3,4,5,3,2,1,1,1,5,1,5,6,5,1,2,5,4,1,4,5,5,1,5,1,5,1,1,1,4,5,4,5,3,4,2,6,2,1,6,2,4,5,4,5,1,4,5,1
"100",2,4,1,2,4,3,4,1,3,3,3,2,3,5,1,1,6,3,1,4,3,1,1,6,1,3,6,6,1,5,5,5,1,6,2,3,6,5,5,6,1,3,4,3,4,1,2,5,4,4
