"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"19",6,6,2,5,5,1,1,5,2,2,5,3,5,6,3,4,5,4,5,3,2,4,5,2,2,4,5,1,6,3,6,2,5,6,2,4,3,4,2,1,2,1,3,1,6,5,4,6,3,6
"20",3,1,1,6,1,2,2,6,1,3,1,2,6,1,3,6,1,6,2,1,4,5,4,4,6,3,5,1,3,3,5,6,3,3,1,5,4,4,1,1,3,6,6,1,4,3,5,3,3,6
"21",4,2,5,3,2,6,3,2,3,3,2,1,3,6,1,3,5,4,3,1,6,4,6,3,6,6,4,4,5,6,4,1,1,4,2,6,5,4,5,6,4,4,3,1,1,2,6,2,1,3
"22",6,6,1,2,5,4,6,2,4,5,1,2,2,3,5,1,6,1,4,5,1,5,5,5,6,1,1,5,6,4,5,2,6,5,4,3,2,5,1,3,3,3,1,2,4,3,3,5,4,6
"23",6,2,1,1,2,6,6,6,2,3,5,2,6,6,5,2,4,1,2,2,1,4,5,3,5,5,4,1,1,5,2,2,6,6,3,6,3,6,1,2,4,6,5,3,2,5,5,2,4,3
"24",4,6,4,1,3,6,6,2,6,2,6,5,5,2,4,1,3,6,3,4,1,2,1,1,1,3,1,5,2,2,3,4,3,2,1,5,2,1,1,3,1,3,5,2,4,1,3,5,4,6
"25",2,2,4,4,4,6,3,6,1,1,1,6,3,2,4,5,4,3,1,6,3,4,4,1,3,5,1,6,6,6,4,6,6,2,5,4,5,2,6,2,4,2,4,3,4,5,3,6,4,6
"26",5,2,6,6,2,1,6,4,5,4,6,2,5,1,4,1,2,1,1,2,6,6,3,2,4,3,4,5,5,5,2,5,3,5,2,2,5,4,3,3,2,1,5,5,2,5,4,6,4,6
"27",1,4,3,5,6,6,5,4,3,2,5,3,1,5,5,6,2,2,5,1,6,6,6,3,6,3,2,1,6,3,3,6,5,6,5,5,1,3,4,3,2,2,2,6,6,2,1,2,5,5
"28",4,5,2,6,6,3,3,4,4,3,1,6,4,1,5,1,1,3,4,1,2,1,4,1,6,1,3,2,3,4,3,5,4,2,1,3,3,4,1,3,1,2,3,4,2,4,1,6,1,5
"29",3,2,6,2,5,4,4,5,1,3,4,4,1,4,1,5,2,5,5,6,5,1,3,5,5,2,2,5,5,3,5,6,1,4,5,4,2,2,4,2,4,3,1,2,6,2,6,6,6,2
"30",6,5,2,6,3,5,3,5,5,5,2,3,4,5,4,2,1,2,1,3,1,1,6,4,4,2,3,3,4,1,1,2,6,5,6,3,6,2,3,4,4,2,4,5,2,4,3,2,2,1
"31",5,4,5,1,4,1,1,3,6,3,4,6,4,4,6,3,1,4,4,2,2,6,5,5,6,5,1,5,6,4,1,5,3,3,3,5,6,2,5,4,2,6,6,1,6,6,2,1,4,2
"32",6,6,4,3,4,3,1,2,2,6,4,1,1,6,4,2,3,4,6,1,4,5,1,5,5,4,4,1,2,6,2,5,4,2,3,5,2,4,5,3,6,1,6,5,2,6,4,2,4,4
"33",3,2,3,4,5,3,4,6,3,1,2,5,3,3,4,3,3,4,4,3,5,6,5,4,5,3,2,1,6,4,5,3,4,3,2,6,3,1,4,3,6,4,4,5,2,6,4,2,6,3
"34",4,1,3,3,1,3,3,3,5,3,5,4,5,1,3,5,1,3,4,2,1,1,6,1,3,1,5,5,5,2,1,1,4,4,5,1,5,2,2,3,5,2,2,4,3,2,5,6,5,5
"35",6,2,2,3,2,2,5,5,3,5,2,3,4,3,4,2,5,3,4,1,3,6,6,4,4,3,3,5,3,3,3,2,5,2,2,2,5,1,5,5,6,4,3,4,4,3,1,5,5,4
"36",4,4,2,5,6,1,4,1,4,4,6,1,2,4,1,6,5,1,6,6,5,4,4,4,1,1,4,6,5,1,5,6,3,4,5,3,5,4,3,2,6,3,5,1,4,1,1,4,3,3
"37",3,4,3,1,6,3,4,6,1,1,6,6,5,6,3,6,5,3,1,2,5,6,6,1,5,4,6,1,2,6,5,4,1,4,5,6,1,6,5,3,6,1,3,4,3,1,4,2,2,3
"38",3,3,3,2,6,4,3,5,2,1,4,2,6,5,6,4,4,1,3,5,6,4,1,5,2,4,4,3,6,3,6,4,3,5,3,4,1,2,1,3,6,4,3,4,4,3,6,6,2,5
"39",5,5,4,5,6,5,3,2,3,4,6,2,1,4,6,3,3,1,5,5,4,6,3,1,2,4,2,2,2,4,4,2,6,4,5,5,1,5,2,6,4,2,5,1,3,3,6,6,5,3
"40",4,1,5,5,6,3,6,1,4,4,1,6,5,3,6,4,6,1,4,5,6,5,3,3,6,1,6,5,3,6,1,5,6,4,5,5,5,1,3,2,3,6,4,6,5,2,2,4,4,4
"41",4,6,4,6,6,3,4,2,6,4,4,6,6,5,4,5,3,6,6,5,1,5,4,3,1,6,4,4,2,5,1,6,2,4,4,6,5,4,1,4,4,4,5,3,5,3,1,4,6,1
"42",4,2,6,2,6,2,4,6,1,4,2,5,5,6,4,3,5,3,5,1,3,4,5,1,1,1,1,4,5,5,4,4,6,6,5,4,6,3,3,1,3,1,4,1,4,6,4,1,4,3
"43",3,3,6,2,3,2,3,5,5,4,1,6,6,6,3,5,5,5,4,3,3,1,1,6,6,1,1,6,3,3,1,3,3,2,6,4,5,1,2,2,2,5,1,5,5,5,1,4,3,2
"44",6,1,2,3,1,5,3,3,5,2,5,2,6,1,1,5,1,6,4,4,2,4,1,6,6,2,2,6,5,3,1,2,4,3,3,2,4,5,2,2,6,6,5,1,1,3,2,6,6,6
"45",2,5,4,1,5,4,3,5,3,2,3,6,5,5,2,5,4,6,4,4,1,6,2,6,1,2,3,5,3,2,4,6,2,1,6,3,3,4,4,6,1,3,2,6,6,3,1,3,4,2
"46",4,5,1,3,4,2,4,6,5,2,1,6,2,2,1,4,3,3,1,3,2,6,1,5,3,3,2,5,5,6,1,1,5,1,6,6,1,4,3,1,6,1,6,2,6,4,6,1,5,4
"47",3,5,3,1,1,2,3,3,1,2,5,4,2,5,4,3,3,1,1,5,3,4,2,5,5,4,6,5,2,4,4,2,4,2,6,2,3,3,2,6,2,2,5,1,5,5,5,1,3,4
"48",2,3,4,5,6,5,3,2,1,2,5,3,2,3,5,2,4,2,1,2,6,4,1,4,4,5,6,5,2,4,1,4,6,3,1,4,3,4,2,4,1,2,3,3,1,3,2,4,2,1
"49",2,2,2,1,5,6,2,1,3,6,2,5,4,1,1,1,4,6,5,1,4,4,6,2,4,2,3,6,6,1,3,1,4,5,6,3,2,5,2,3,4,3,2,6,4,2,5,2,4,5
"50",2,2,6,3,6,4,6,2,6,4,5,3,4,2,5,6,3,4,5,4,3,6,6,5,1,1,1,1,1,5,2,2,4,1,6,5,4,3,6,6,5,5,2,6,2,4,5,4,6,5
"51",2,4,3,4,3,1,4,1,5,5,6,3,5,3,4,6,1,6,2,1,1,2,6,2,5,5,6,3,3,2,6,1,4,3,6,5,1,4,5,6,6,1,6,6,3,5,2,5,5,6
"52",1,2,5,5,4,1,1,6,4,3,4,2,3,1,4,1,5,5,3,5,6,2,2,1,4,6,6,1,5,3,4,3,4,1,5,2,3,4,5,3,2,2,5,4,5,5,3,5,4,6
"53",3,1,2,2,4,2,1,2,1,1,2,2,2,2,6,5,3,2,6,2,6,3,2,5,6,6,5,4,2,3,3,2,1,1,4,5,4,3,6,3,1,6,2,6,1,6,1,1,4,6
"54",4,2,2,4,1,4,6,1,1,2,6,6,6,1,4,5,5,1,3,3,3,2,2,3,6,4,2,3,4,4,3,1,1,4,2,3,5,6,2,5,6,5,5,5,1,5,3,5,2,2
"55",6,2,5,2,5,1,4,6,6,6,4,2,6,3,2,1,1,1,3,1,3,4,1,5,5,6,4,2,1,6,1,2,5,2,4,4,5,3,1,2,6,2,3,2,6,6,4,1,6,3
"56",6,4,1,4,4,3,1,2,4,1,1,1,5,1,2,4,5,4,4,2,4,6,6,4,3,3,1,5,6,5,4,4,5,3,1,6,4,5,5,4,1,2,3,6,5,3,3,4,4,1
"57",5,6,4,2,2,6,3,5,1,3,4,2,3,3,1,5,6,3,3,4,1,3,2,2,1,4,5,3,3,2,4,6,6,6,2,6,2,1,2,4,3,6,5,2,5,2,3,6,3,4
"58",2,2,2,3,5,1,4,6,2,4,4,2,2,6,2,3,4,3,2,3,6,2,5,5,5,2,1,1,1,3,2,1,2,2,5,1,2,3,1,3,5,3,3,6,2,6,6,1,6,6
"59",5,4,3,6,3,6,5,4,5,6,6,6,6,5,6,5,4,6,1,3,3,6,2,4,3,4,2,6,6,5,3,4,3,1,3,1,6,1,4,4,2,6,1,6,3,1,5,5,3,4
"60",5,4,2,4,3,5,4,2,4,2,1,2,6,5,6,1,6,2,5,1,5,5,1,4,5,1,1,4,2,1,5,1,6,6,4,4,3,1,4,1,5,1,5,2,5,1,2,3,4,4
"61",5,4,2,1,3,6,3,6,6,6,2,2,1,1,5,6,1,4,4,6,4,2,3,2,1,4,1,1,5,6,4,3,6,5,1,1,3,5,5,1,1,4,2,2,6,3,1,3,5,5
"62",5,2,3,3,5,5,2,5,6,1,5,6,2,6,4,6,3,4,5,2,3,3,6,6,2,6,4,4,5,6,6,6,6,2,5,5,5,6,4,2,1,4,4,5,2,6,4,3,2,5
"63",4,3,6,3,4,6,4,6,3,3,2,3,1,3,4,5,3,1,6,5,5,1,2,6,5,3,2,1,1,2,6,6,4,3,4,2,6,6,4,4,6,2,6,2,6,4,5,3,5,2
"64",3,5,3,2,2,3,6,1,2,1,1,4,2,3,1,6,5,4,6,6,2,1,3,5,6,2,6,4,6,2,1,1,6,6,4,5,5,4,1,2,1,3,5,2,6,2,4,5,5,5
"65",3,4,3,6,4,4,1,3,3,5,1,3,6,2,2,5,2,5,1,6,6,2,4,5,2,1,6,3,4,1,3,5,5,2,1,3,4,2,4,4,2,6,5,5,4,2,3,6,3,2
"66",3,1,5,6,1,6,6,6,2,3,3,2,3,5,3,1,2,3,5,6,1,5,4,3,2,4,1,1,6,3,6,3,4,5,2,1,2,4,3,3,1,5,4,6,3,1,3,6,4,4
"67",2,4,3,2,5,4,5,5,4,4,4,1,6,6,2,5,6,5,1,3,5,1,6,2,4,2,3,6,6,3,1,5,5,2,3,1,4,2,6,3,4,3,5,1,2,3,2,3,2,1
"68",5,5,5,1,1,1,4,2,4,6,2,4,1,3,3,6,5,2,6,3,5,4,5,4,6,5,5,1,3,5,3,6,2,1,3,4,6,5,1,3,1,4,4,1,5,1,6,4,3,3
"69",1,6,2,2,6,3,2,1,4,5,2,5,2,2,5,2,4,1,6,1,1,4,5,1,3,2,2,1,1,1,2,5,2,1,4,2,4,2,3,1,1,3,6,1,1,6,1,1,3,2
"70",2,1,3,5,2,2,6,2,6,5,6,5,5,5,5,3,3,1,5,6,3,6,1,6,5,2,5,4,3,2,3,5,3,5,5,3,3,4,3,4,5,4,1,1,3,3,3,6,6,3
"71",4,5,1,1,6,4,1,2,6,2,3,2,3,1,1,3,5,6,2,5,6,4,4,5,5,4,1,3,2,6,3,6,1,3,5,1,2,4,5,2,4,4,1,3,4,4,5,1,3,1
"72",6,6,1,3,5,6,5,4,1,4,1,5,2,2,1,2,2,4,6,2,5,6,1,5,5,1,4,4,4,6,2,5,6,1,4,5,5,4,5,5,5,3,1,5,2,4,4,3,3,3
"73",4,6,4,2,4,4,1,6,6,2,2,3,6,4,3,2,1,3,2,1,5,2,6,4,6,6,3,6,2,4,1,4,6,6,1,4,6,4,3,2,3,2,1,3,2,3,2,5,5,3
"74",6,5,5,3,4,2,5,4,3,4,1,4,2,1,1,4,1,5,4,5,5,4,4,2,3,2,1,2,3,5,1,5,6,3,3,6,1,4,4,1,5,5,6,1,6,4,3,3,1,1
"75",6,4,3,6,1,2,1,1,2,3,5,3,4,4,6,5,6,3,1,2,6,4,1,6,1,1,5,6,4,6,2,2,5,5,5,1,4,2,3,3,3,2,2,2,2,1,2,3,2,2
"76",3,5,5,4,5,5,3,1,5,1,4,3,1,4,3,4,2,6,4,5,4,1,1,6,3,4,4,4,3,5,1,1,4,3,3,1,2,3,2,5,5,6,6,3,1,5,4,4,2,5
"77",4,1,1,4,3,3,3,5,2,5,4,3,4,6,1,6,3,1,4,1,6,4,1,5,3,4,3,3,1,1,4,3,4,6,1,6,4,4,6,5,4,1,4,1,5,2,3,3,1,3
"78",5,4,6,6,1,6,3,5,2,3,4,1,4,2,1,1,2,2,2,2,1,2,5,6,4,1,3,3,3,6,1,6,5,4,1,5,3,1,6,3,1,6,6,4,5,2,2,6,2,2
"79",5,2,4,2,2,2,5,2,1,2,4,3,4,4,5,6,3,2,5,6,4,3,5,6,6,2,3,2,3,1,1,5,2,6,5,6,4,4,4,3,1,6,5,3,1,3,3,6,1,3
"80",4,3,5,5,4,5,5,4,2,5,3,3,3,5,3,6,6,3,6,5,5,3,6,6,2,4,6,6,3,4,3,2,6,6,2,4,5,3,6,1,3,2,2,4,1,1,1,4,4,1
"81",1,4,3,5,2,5,4,3,5,3,3,5,4,6,5,1,1,3,4,3,3,5,5,6,3,6,5,2,2,4,6,4,3,3,4,5,1,3,1,5,5,6,2,3,4,2,1,6,1,5
"82",5,3,1,1,4,4,1,1,6,6,3,2,1,1,3,3,1,6,6,4,4,1,6,6,4,4,1,1,3,4,1,3,4,2,3,4,4,4,1,4,5,1,1,1,3,1,4,4,1,6
"83",2,4,6,5,6,1,4,4,4,2,4,1,6,3,2,4,3,1,2,1,2,6,4,5,2,1,2,2,2,3,6,2,3,4,6,6,6,4,3,4,2,1,3,1,4,2,2,5,5,6
"84",4,6,4,4,1,4,6,5,6,3,2,5,2,4,2,5,4,1,5,5,1,5,6,4,6,3,4,3,4,5,3,2,3,3,4,4,1,3,5,3,4,4,5,5,2,6,3,5,6,1
"85",1,2,5,1,4,6,2,1,2,2,1,4,3,1,3,5,1,3,2,3,6,4,4,4,1,5,4,3,1,3,1,6,2,2,6,1,5,4,6,4,3,5,2,2,4,5,6,2,3,1
"86",5,6,2,6,4,1,1,2,6,6,4,2,5,5,2,1,5,5,5,3,4,3,6,2,2,1,6,4,4,3,2,6,6,5,5,4,6,4,3,5,2,3,5,6,6,2,1,5,4,5
"87",5,4,5,6,4,6,1,2,1,6,3,2,5,1,2,1,4,1,1,3,2,2,6,5,5,1,1,1,1,5,5,3,5,1,1,3,2,5,5,3,5,3,4,2,5,3,2,1,4,3
"88",4,4,4,3,6,5,4,3,1,3,1,3,5,4,2,6,5,6,1,5,2,6,6,5,3,3,6,1,1,4,4,5,2,6,4,3,3,3,4,1,2,6,6,6,5,1,2,5,6,4
"89",6,3,3,3,4,4,2,6,4,5,6,4,4,2,5,4,4,4,2,2,4,1,4,1,5,5,6,6,5,5,1,3,1,1,3,2,5,3,2,3,3,1,2,4,2,1,3,5,5,3
"90",5,1,5,1,6,4,6,5,6,5,1,3,1,1,1,2,3,2,1,5,4,1,4,2,1,6,5,2,4,6,5,6,5,6,4,2,1,4,1,1,6,1,4,1,6,5,1,2,6,3
"91",3,6,1,2,6,5,1,4,3,1,1,3,1,3,4,1,5,5,2,5,5,5,2,2,1,3,3,6,2,3,2,1,4,3,3,2,6,1,4,3,6,2,2,5,2,3,5,1,5,3
"92",1,5,1,4,5,6,2,1,4,5,6,5,5,3,5,1,5,5,3,2,3,6,5,5,2,4,1,2,1,5,1,4,6,6,5,2,4,5,2,3,5,3,3,1,1,6,6,6,5,2
"93",6,6,6,2,3,1,4,1,5,5,2,4,1,4,5,2,5,5,6,2,2,3,3,6,1,6,2,2,5,3,4,2,1,3,4,2,6,4,5,4,1,5,3,6,6,1,6,3,1,4
"94",6,6,5,4,5,5,1,6,6,5,4,4,1,1,2,4,6,4,3,2,6,1,1,4,2,4,5,6,1,3,3,6,3,4,1,4,6,6,1,1,6,5,2,3,2,5,1,2,1,4
"95",2,4,4,6,3,4,4,2,5,3,4,1,3,5,1,3,4,4,1,3,2,2,3,6,2,5,3,1,5,2,5,4,1,1,1,5,6,6,6,3,5,3,4,3,6,3,2,4,1,4
"96",1,3,3,2,3,3,4,3,4,1,3,4,2,1,4,1,1,4,1,3,3,5,3,5,6,2,6,1,2,4,3,4,2,6,4,3,5,1,3,6,1,1,1,6,6,2,5,1,2,3
"97",3,4,6,6,6,2,6,1,1,4,6,4,5,6,1,3,6,5,1,1,3,5,4,6,4,4,2,6,6,4,2,2,5,4,5,5,6,2,3,1,1,6,4,4,2,2,6,3,3,3
"98",6,2,5,2,5,4,1,3,2,6,2,1,6,6,5,5,6,2,4,5,4,3,1,2,1,3,6,3,4,3,2,1,1,1,5,2,3,3,2,4,3,2,1,5,2,3,5,6,4,1
"99",1,2,4,1,6,5,2,1,3,4,5,3,6,6,6,3,4,1,2,1,6,1,6,5,5,1,4,4,2,3,5,5,5,5,5,5,5,6,1,2,6,6,1,6,4,6,2,1,6,2
"100",6,1,6,2,3,4,1,4,3,4,4,3,4,1,2,6,1,5,6,3,1,2,3,6,1,6,4,1,2,1,4,3,1,3,5,1,6,4,6,2,2,5,4,4,6,6,4,4,3,1
