"","k","k.1","k.2","k.3","k.4","k.5","k.6","k.7","k.8","k.9","k.10","k.11","k.12","k.13","k.14","k.15","k.16","k.17","k.18","k.19","k.20","k.21","k.22","k.23","k.24","k.25","k.26","k.27","k.28","k.29","k.30","k.31","k.32","k.33","k.34","k.35","k.36","k.37","k.38","k.39","k.40","k.41","k.42","k.43","k.44","k.45","k.46","k.47","k.48","k.49"
"20",1,1,3,3,1,2,2,2,1,1,2,1,1,2,2,1,2,1,1,11,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,3,1,3,1,2,1,2,1,2
"21",2,2,1,1,1,2,2,2,2,1,3,3,1,1,4,7,2,2,5,4,4,2,2,2,1,1,4,1,1,1,2,2,2,2,1,10,2,3,2,1,1,1,9,5,1,1,1,3,1,1
"22",2,2,1,1,2,1,2,5,1,1,1,3,1,2,1,2,7,6,1,1,2,2,4,1,1,1,1,1,1,4,1,1,1,2,1,1,4,1,1,3,3,1,2,1,1,2,1,2,2,5
"23",4,2,2,1,1,3,9,2,1,3,1,4,1,2,1,5,1,2,1,4,2,1,2,3,1,1,1,2,7,1,1,1,10,3,5,2,2,6,3,2,3,2,2,1,3,1,2,5,1,4
"24",2,1,2,1,1,2,1,2,1,7,1,2,1,2,1,1,3,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,3,1,1,3,7,1,2,1,1,5,2,1,1,2,2
"25",1,2,6,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,3,2,1,1,1,2,2,1,1,1,3,1,5,1,2,3,6,1,1,2,2,4,5,1,1,3,2,2,2,2,1,2
"26",4,2,1,2,2,1,1,4,4,1,1,4,1,1,1,1,2,2,1,3,1,1,2,1,1,1,1,1,5,2,1,4,11,2,3,1,1,3,1,2,1,2,2,7,2,1,1,3,3,1
"27",3,1,1,3,1,1,1,1,2,4,1,4,1,1,1,2,4,1,2,2,2,4,3,2,1,1,3,1,2,2,1,1,1,1,1,1,1,4,2,2,2,4,1,1,1,4,1,1,3,3
"28",1,3,2,1,1,3,1,3,6,2,2,1,2,3,2,4,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,5,2,3,1,8,2,1,1,2,1,2,1
"29",7,1,1,2,1,1,2,1,6,3,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,4,1,2,3,1,2,2,1,2,1,1,2,1,1,5,2,2,1
"30",1,2,1,4,4,2,2,1,2,1,2,2,6,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2,1,3,3,2,1,1,1,1,5,1,5,1,1,2,7,5
"31",2,1,2,1,1,1,1,2,3,1,1,1,1,1,10,3,4,2,3,2,4,2,1,1,2,1,1,3,2,1,1,4,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,9,1,2
"32",1,1,2,2,2,2,1,2,1,1,1,3,2,1,1,4,1,1,1,2,1,1,2,5,2,3,2,1,2,2,1,3,1,1,2,1,3,3,2,1,10,2,1,3,10,5,1,1,2,1
"33",1,2,1,2,1,2,1,1,1,7,2,1,2,2,1,1,6,1,2,1,2,2,2,1,1,2,2,4,2,3,1,3,2,1,10,1,1,1,2,3,1,1,3,1,4,1,1,2,1,3
"34",1,1,2,1,1,2,1,1,4,1,1,1,6,1,1,2,2,8,2,3,2,1,2,1,2,2,2,1,5,1,1,1,2,2,2,4,2,1,2,2,2,1,1,1,1,2,7,6,1,1
"35",4,4,2,1,4,1,2,1,1,1,1,2,1,1,3,1,7,1,2,2,1,1,1,1,1,1,2,1,1,1,2,3,3,1,2,2,6,2,1,1,6,1,2,1,2,2,9,1,1,2
"36",1,2,4,1,2,2,7,2,1,1,1,1,1,2,1,1,1,3,2,5,3,1,1,1,1,3,2,1,2,2,1,1,1,1,2,1,2,2,1,2,4,1,1,5,2,1,2,2,1,2
"37",2,1,1,1,2,1,1,2,1,5,1,6,1,1,2,1,1,1,1,1,8,3,2,1,2,1,4,2,2,1,3,3,6,1,1,1,1,1,2,1,2,3,1,1,1,1,2,2,2,1
"38",1,1,1,2,1,1,1,2,4,6,2,5,3,1,2,3,1,1,1,1,2,2,4,1,2,2,1,3,1,3,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1
"39",1,2,2,1,2,8,1,1,1,1,1,3,2,3,1,3,1,1,1,1,3,6,2,1,3,1,7,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,5
"40",6,1,1,1,1,4,2,2,1,2,1,1,1,3,1,1,2,1,1,4,7,2,2,3,1,2,1,4,2,1,8,3,5,3,2,2,2,1,1,2,1,8,1,9,1,1,2,2,6,6
"41",2,1,4,2,4,1,2,1,1,3,1,1,2,2,1,1,1,1,1,3,1,1,2,2,1,1,1,1,6,3,1,1,2,2,6,3,3,1,2,2,1,2,2,1,1,1,5,5,1,3
"42",3,2,5,1,4,2,1,1,1,1,2,2,1,2,1,8,1,1,1,1,1,10,3,1,1,1,1,1,1,3,1,2,2,1,1,3,3,4,2,2,2,3,1,1,1,2,1,1,11,1
"43",1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,3,1,2,1,1,1,2,1,2,1,2,2,1,2,2,3,2,5,8,1,1,5,1,1,2,5,1,1,1,10,2,2,1
"44",2,1,3,3,3,2,1,2,2,2,2,5,2,1,9,5,1,1,1,2,5,5,1,1,6,2,5,1,2,7,1,1,3,2,1,1,5,1,1,1,1,1,2,2,2,1,2,1,1,1
"45",1,4,2,2,5,2,11,1,1,3,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,2,1,1,3,2,1,3,3,2,3,8,1,8,1,1,1,7
"46",2,3,1,6,3,1,3,1,1,1,1,3,3,2,2,2,1,2,3,2,2,1,6,2,1,1,1,1,3,1,3,1,1,2,2,1,5,1,2,2,1,1,1,4,3,3,1,1,1,2
"47",1,2,1,1,1,1,2,1,1,4,1,2,2,1,2,2,2,1,2,1,1,2,2,3,3,1,1,2,7,2,2,3,2,2,6,1,2,5,1,2,5,1,1,2,8,1,1,1,1,2
"48",1,3,3,2,2,1,1,1,1,1,2,2,1,2,1,1,4,7,1,4,5,1,1,5,1,1,1,2,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2
"49",2,1,1,1,1,1,1,4,1,2,8,1,2,1,2,2,3,4,2,7,1,1,9,2,1,3,2,5,4,1,1,5,2,1,1,2,1,8,3,2,2,1,3,1,2,2,2,1,1,2
"50",2,4,3,2,2,5,1,2,2,1,3,3,3,1,1,2,3,2,8,2,1,2,3,7,2,1,1,2,2,1,2,1,2,1,3,1,8,5,2,2,1,1,3,4,1,1,1,2,2,1
"51",1,1,2,3,2,2,1,1,4,1,2,1,2,1,1,4,2,2,1,2,1,1,1,2,2,1,4,8,2,1,1,2,1,2,1,1,2,2,2,1,2,1,3,5,1,1,1,1,5,2
"52",6,1,2,1,2,1,1,1,1,2,2,1,1,1,1,5,2,2,2,1,2,3,1,3,4,1,1,3,3,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,6,1,1
"53",2,2,1,6,5,2,1,1,3,2,1,2,5,1,2,1,4,1,2,2,1,1,1,1,2,2,2,2,3,5,2,2,1,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2
"54",1,3,1,2,6,1,4,1,1,5,2,1,4,5,1,2,1,1,1,1,3,4,1,4,2,2,2,1,7,1,2,1,3,2,2,1,2,2,2,1,2,1,4,1,1,1,5,2,1,3
"55",1,1,1,1,3,1,2,4,2,4,2,1,1,2,1,2,1,2,2,3,5,1,1,6,3,1,2,2,2,2,1,1,2,1,1,1,1,1,7,2,1,2,1,2,1,4,2,1,1,3
"56",1,1,1,2,1,2,1,2,4,3,2,2,1,1,1,3,1,1,1,3,1,2,2,2,1,2,2,2,3,1,1,2,1,1,3,2,3,1,3,1,4,1,2,2,2,1,10,1,1,1
"57",2,2,2,2,2,1,2,2,3,1,5,1,1,2,1,3,3,1,2,2,1,1,1,2,1,1,5,2,1,2,2,3,1,3,1,1,2,1,5,1,4,1,2,2,3,3,1,2,2,1
"58",3,2,2,1,2,4,1,4,1,2,1,2,1,1,2,3,3,1,4,2,4,1,1,1,1,1,2,5,7,5,1,3,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2
"59",1,4,1,2,2,1,1,3,1,1,1,5,2,1,1,3,1,3,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,4,1,5,1,1,1,1,1,2,5,3,1,3,2,2,1,2
"60",2,3,1,4,1,2,1,5,1,3,2,4,2,1,3,2,1,1,2,2,2,2,2,2,3,2,2,1,1,4,1,2,1,2,1,1,1,1,1,4,2,1,5,1,1,1,2,2,1,3
"61",1,1,2,2,1,2,2,1,2,2,3,1,2,1,2,3,2,1,3,4,2,1,7,1,1,1,3,8,4,4,3,2,7,7,1,2,1,3,2,1,4,1,1,11,2,2,1,2,8,1
"62",2,8,6,2,1,1,1,2,2,2,1,1,1,1,3,4,2,1,2,1,1,2,1,1,3,3,2,1,1,2,3,1,4,1,3,1,4,3,1,1,3,5,2,5,6,4,1,1,1,2
"63",2,2,1,2,3,6,1,3,1,1,3,7,1,2,1,3,2,1,2,1,1,1,1,1,5,2,2,2,2,1,2,1,3,2,1,3,3,2,1,1,2,3,1,1,1,1,2,2,2,2
"64",1,1,3,1,1,1,2,1,3,1,1,1,2,2,1,1,1,1,2,4,3,1,1,1,2,2,1,1,1,7,3,2,1,2,6,1,6,1,1,1,3,2,1,2,1,10,2,2,2,4
"65",10,2,1,2,2,2,3,1,1,2,2,1,2,1,11,1,2,1,2,8,1,2,1,2,1,1,1,1,1,7,2,1,1,2,2,2,1,2,1,2,1,3,1,1,2,1,2,1,2,1
"66",3,1,1,2,6,2,1,1,1,3,2,2,2,11,2,6,1,1,2,2,2,2,1,2,1,2,1,1,2,3,2,1,1,3,1,1,1,2,4,1,3,1,2,1,1,1,2,4,1,1
"67",3,6,1,6,3,4,1,10,1,2,2,1,1,1,3,1,2,1,1,2,2,1,3,3,1,1,2,1,1,1,1,3,1,3,2,1,2,8,1,7,3,1,1,4,1,4,2,8,1,2
"68",1,4,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,6,1,8,1,1,6,2,3,2,3,2,1,1,2,3,1,2,1,1,1,5,1,3,1,2,1,10,1,2,2,5
"69",1,1,5,2,2,1,2,1,1,2,1,2,1,1,3,2,4,2,1,1,1,2,1,2,1,1,1,1,1,1,4,3,1,4,5,2,1,1,1,2,2,2,2,1,1,2,1,1,2,4
"70",1,1,2,2,2,1,2,1,1,3,1,1,2,1,3,3,2,1,4,1,2,2,2,2,1,1,3,1,3,1,1,4,2,1,1,2,1,2,6,1,1,5,1,1,2,1,2,1,1,1
"71",1,1,4,1,1,6,1,1,2,2,2,1,3,1,1,3,1,2,6,3,2,5,1,1,3,3,1,6,3,6,4,2,1,3,1,1,6,7,2,2,3,2,1,1,1,2,6,2,3,2
"72",1,2,1,3,3,7,2,1,2,1,2,3,2,1,2,2,3,4,2,2,2,1,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,2,1,1,4,1,2,2,3,2,4,2
"73",3,2,2,2,2,5,1,1,2,9,9,2,2,1,5,2,3,1,1,1,1,3,2,1,1,1,2,1,3,1,4,2,1,1,1,2,1,4,3,1,3,8,4,1,5,2,2,3,1,2
"74",1,9,1,2,2,1,1,7,1,5,3,2,5,3,2,1,1,10,2,1,9,1,1,1,1,3,1,3,2,1,1,3,3,1,2,2,2,3,1,2,2,2,2,5,1,4,2,4,1,1
"75",1,4,1,1,2,2,1,1,1,1,1,1,2,4,2,2,1,3,2,2,1,3,3,3,1,2,1,3,2,3,2,1,1,2,10,1,2,2,2,1,2,6,1,1,1,1,1,1,3,3
"76",1,2,1,2,1,4,8,8,2,2,1,3,1,1,1,3,2,3,1,2,1,1,2,8,2,1,3,1,2,1,3,1,1,1,1,2,1,2,1,6,1,1,2,1,1,2,5,4,3,1
"77",3,1,6,9,10,1,1,2,1,1,3,1,2,1,2,2,4,1,1,6,1,2,1,6,2,2,1,1,2,2,2,1,2,2,9,1,1,2,2,1,2,1,4,1,2,1,1,2,1,1
"78",2,3,1,1,4,3,1,1,1,2,2,3,4,3,1,2,5,2,1,1,1,2,1,2,4,8,2,1,1,2,1,1,5,1,3,1,2,1,3,2,1,1,1,4,2,3,1,2,1,2
"79",1,1,2,1,1,1,2,8,1,2,3,5,2,1,1,1,1,1,1,2,1,4,3,4,4,1,1,2,2,1,2,1,3,1,1,1,2,2,1,1,1,7,1,1,1,1,1,4,1,1
"80",1,1,1,5,2,2,2,1,4,5,3,2,3,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,3,2,1,2,2,2,1,2,1,2,1,5,1,4,1,1,6,1,2,1,6
"81",1,2,2,1,1,1,3,1,1,2,3,1,2,1,2,1,1,1,5,1,1,3,1,3,1,1,2,2,2,3,1,2,3,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1
"82",1,1,4,5,1,3,3,1,1,1,1,2,1,3,2,1,1,2,1,6,1,1,1,2,2,2,4,2,1,4,1,1,8,1,1,2,3,5,2,2,2,1,3,1,3,1,1,1,5,1
"83",2,1,1,2,6,1,1,1,1,3,2,2,2,4,1,1,1,2,1,2,1,1,2,2,3,2,2,1,3,2,1,4,1,1,1,1,1,1,1,1,1,1,4,1,3,1,5,2,2,6
"84",1,1,1,1,2,1,6,1,2,1,1,2,1,2,1,1,2,3,1,2,4,8,3,2,2,2,1,2,1,1,3,3,1,1,1,2,9,2,2,2,1,2,1,2,4,5,1,1,1,1
"85",4,3,3,1,2,1,2,2,1,1,2,3,1,1,1,10,3,4,2,3,2,2,3,1,2,2,2,1,1,5,3,4,2,1,4,2,2,1,1,1,2,2,2,2,1,1,3,4,1,2
"86",1,3,1,3,1,2,2,1,1,1,2,3,3,2,1,1,2,1,5,1,3,1,5,3,2,1,2,1,2,1,2,6,1,1,1,1,1,1,1,1,3,1,1,6,2,1,1,3,1,2
"87",2,3,2,3,1,1,4,3,2,2,1,2,1,2,1,1,2,1,4,1,3,1,1,2,2,1,3,2,9,2,2,1,5,2,2,1,2,1,1,2,1,1,5,5,2,2,4,1,3,1
"88",2,3,4,1,6,1,3,4,1,2,3,1,1,1,1,2,1,2,1,1,1,1,1,8,2,1,2,1,1,2,2,5,4,1,1,4,2,4,2,1,1,2,5,1,1,1,1,1,1,1
"89",2,1,3,2,1,3,5,1,2,4,1,2,2,2,1,1,3,1,1,1,9,5,4,1,4,1,4,1,3,1,2,1,3,5,1,1,2,2,2,1,2,1,2,4,2,1,5,5,5,8
"90",3,3,2,2,3,2,1,2,1,1,8,1,1,3,1,1,4,1,1,2,2,1,3,1,1,2,1,4,3,3,2,1,1,3,5,1,3,6,3,2,1,1,1,1,1,4,1,2,2,1
"91",1,1,2,4,2,3,2,2,1,1,5,6,3,1,10,2,1,1,2,5,2,2,1,2,1,4,2,1,1,8,1,1,2,1,1,1,1,2,1,3,3,1,1,1,1,1,1,1,2,2
"92",2,2,1,3,1,2,2,2,4,1,2,2,2,2,1,5,1,2,2,3,1,1,9,7,4,1,2,1,11,2,3,2,3,2,1,2,2,2,3,1,1,2,5,2,2,2,1,3,1,1
"93",6,2,1,1,1,2,4,2,2,3,1,3,3,2,1,1,1,2,1,2,1,1,1,1,2,1,2,3,2,1,2,1,1,1,1,1,5,2,1,1,2,2,1,1,2,1,2,2,1,4
"94",1,1,2,1,2,1,5,1,1,1,1,1,2,1,2,1,5,1,5,2,1,1,4,2,2,2,1,2,1,2,7,1,2,2,3,2,1,2,3,2,2,1,3,1,4,2,2,2,1,1
"95",5,1,1,1,1,2,1,1,2,2,2,8,2,2,6,3,1,2,2,1,1,1,1,1,1,8,3,1,4,1,1,1,2,1,7,1,2,2,1,2,7,1,1,1,1,5,1,6,1,1
"96",4,3,1,1,2,1,3,1,1,2,2,2,1,1,2,1,3,2,1,2,2,1,1,2,3,1,2,2,1,2,3,2,2,2,1,1,4,2,1,5,2,4,1,1,1,2,2,1,1,2
"97",1,4,3,1,2,3,1,2,3,1,3,3,2,1,11,2,7,1,2,1,1,2,1,1,1,1,3,2,1,1,4,1,2,1,8,1,2,2,2,1,1,1,5,1,2,2,1,5,3,2
"98",1,2,1,1,1,4,2,2,1,4,2,1,1,2,2,4,1,2,1,2,1,1,1,4,4,7,4,1,4,1,2,9,2,1,1,1,1,2,2,1,2,3,1,2,1,1,2,1,1,8
"99",1,3,2,1,2,3,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,6,1,2,3,1,3,1,1,2,1,4,2,5,2,1,3,1,1,2,3,2,2,2,1,1
"100",2,4,1,1,1,2,1,4,2,2,6,4,2,1,4,1,1,1,1,1,1,2,4,2,3,3,1,2,4,1,4,8,2,1,2,2,2,2,3,1,2,2,2,7,2,1,1,1,1,3
